Order,L1,Excerpt1,L2,Excerpt2
1,It,12,Ja,38
2,Du,35,Du,14
3,Sp,39,En,39
4,Ge,46,En,40
5,Sp,18,Ja,46
6,Sp,2,Sp,11
7,Du,3,Ja,28
8,Ta,26,It,21
9,It,6,Ta,40
10,Ta,47,En,34
11,En,14,It,19
12,Ta,41,En,28
13,Du,10,Ge,18
14,En,38,En,1
15,Ja,27,Du,12
16,Du,32,Sp,38
17,Ja,43,Sp,34
18,It,30,Ja,34
19,Ta,48,Sp,44
20,Sp,32,Du,48
21,Du,47,Du,43
22,Sp,19,En,44
23,Ge,21,Ge,8
24,Ge,28,Ja,37
25,Ta,8,Ge,6
26,En,18,Du,31
27,Ge,34,Ta,13
28,Ge,11,Ja,30
29,Sp,6,Ta,45
30,Ge,29,En,41
31,Ja,25,It,28
32,Du,22,Du,8
33,Ja,15,Ta,15
34,Du,40,It,41
35,Du,33,Ja,41
36,En,16,Du,11
37,Sp,37,En,33
38,It,9,Sp,9
39,Ja,24,It,44
40,En,13,En,42
41,Sp,3,Ta,27
42,Ta,19,Ta,9
43,It,42,Sp,21
44,Ge,31,Du,42
45,Ta,43,Ta,16
46,It,36,It,33
47,Ge,44,Ge,2
48,It,27,Du,28
49,Ja,39,Ja,48
50,En,8,En,27
51,Sp,27,It,4
52,Sp,26,Ja,44
53,It,35,Ge,1
54,Sp,45,Ja,26
55,Ge,41,It,8
56,Ja,3,En,24
57,En,19,Du,15
58,Du,5,Ta,32
59,It,38,Du,21
60,Ja,32,Ja,23
61,Ta,6,It,7
62,Ge,23,Ge,10
63,En,32,Du,13
64,Sp,46,Ge,7
65,Ge,36,Sp,10
66,Du,19,Ja,14
67,En,47,Ta,28
68,Sp,33,Du,16
69,It,25,Ta,23
70,Sp,31,Du,4
71,Ge,37,Du,41
72,Du,27,Ta,35
73,En,20,Ja,11
74,It,2,Ta,4
75,Ge,42,Ja,2
76,Ge,13,Ge,12
77,Ta,30,Ta,37
78,Sp,47,Sp,30
79,Sp,24,It,17
80,Du,36,En,37
81,Ja,16,Du,30
82,Ja,40,Ja,45
83,It,1,Ja,8
84,En,7,Sp,29
85,Ge,9,En,45
86,Ta,2,Du,2
87,En,4,Ja,12
88,Sp,35,It,22
89,Ta,29,En,29
90,Ja,18,Ge,17
91,Ge,47,It,13
92,Ta,7,Ge,22
93,Du,37,Ja,47
94,Du,17,Ge,33
95,Sp,16,Ge,39
96,Sp,36,Ja,13
97,Ta,17,Sp,17
98,En,35,It,18
99,Ta,20,Du,1
100,Ja,9,Ja,29
101,Ta,36,Ta,44
102,It,20,It,45
103,Ja,31,En,3
104,Ja,36,Ja,20
105,Ta,18,En,30
106,En,21,En,25
107,Du,25,It,11
108,It,47,It,32
109,Ge,32,Du,6
110,En,2,Ja,10
111,Sp,20,Sp,48
112,En,43,En,17
113,Sp,14,Sp,22
114,It,23,Ge,24
115,Sp,13,Ta,11
116,En,48,Du,45
117,Ta,22,Ge,38
118,It,31,Du,46
119,Ge,48,Ja,1
120,Ja,33,Ta,24
121,Ge,35,En,9
122,Ta,42,Sp,40
123,Ta,3,Ta,39
124,En,15,Ge,27
125,It,26,Ta,31
126,En,36,En,26
127,It,40,It,43
128,It,3,It,5
129,Sp,12,Ge,43
130,Du,23,Sp,41
131,Ta,25,Ja,17
132,En,10,It,29
133,Ja,21,Ta,1
134,It,24,Du,34
135,En,5,Sp,28
136,Ge,26,Ja,19
137,Sp,7,Sp,1
138,It,16,Ge,25
139,Ta,34,En,6
140,Ja,42,It,10
141,Ta,5,Ge,45
142,It,15,En,46
143,Ta,14,Ta,33
144,Ge,5,Ge,20
145,Ge,4,Sp,15
146,Du,9,Du,29
147,En,23,Ge,16
148,Ja,35,Ja,6
149,Du,38,Du,20
150,It,46,Sp,4
151,Ta,12,Du,39
152,Ta,21,Ja,4
153,Ja,7,En,31
154,En,12,It,34
155,It,37,It,39
156,Ja,22,Ta,10
157,Sp,25,Sp,5
158,Ge,40,Du,24
159,Ta,38,Du,18
160,Ge,19,Ta,46
161,En,22,Sp,43
162,En,11,It,48
163,Ge,3,Ge,30
164,Sp,42,Ge,15
165,Du,7,Sp,23
166,Sp,8,Ja,5
167,Ge,14,It,14
168,Du,26,Du,44
