Order,L1,Excerpt1,L2,Excerpt2
1,Ja,26,Ta,44
2,En,39,Sp,26
3,En,48,Ja,5
4,Du,22,Du,3
5,Ta,6,Sp,46
6,Du,30,En,26
7,Ja,27,Ja,34
8,Sp,16,Sp,22
9,Ja,24,Ge,20
10,Du,34,Ge,17
11,En,6,It,40
12,Ta,15,Du,40
13,It,19,Ta,9
14,It,48,Sp,40
15,Du,14,Ta,24
16,Ge,48,Du,39
17,Ta,18,Ta,16
18,It,43,En,20
19,Du,26,Du,27
20,It,7,Sp,14
21,En,29,Ta,37
22,Sp,19,Ge,39
23,Ge,9,Ge,36
24,Sp,4,En,22
25,Ge,41,Ja,22
26,Sp,18,Ge,15
27,Ja,14,Ge,29
28,En,46,En,21
29,Ge,46,Ge,28
30,Ja,8,Sp,37
31,Ge,26,It,22
32,Du,38,En,16
33,En,17,Ta,35
34,Sp,6,Ta,32
35,En,44,It,41
36,It,4,Sp,12
37,En,11,Ge,10
38,Ge,14,Ja,46
39,Du,33,Ta,11
40,Ta,45,Ge,22
41,Ta,30,Ta,31
42,Du,43,Ge,32
43,En,15,It,20
44,It,5,Ja,11
45,Ge,45,Ge,31
46,Ge,40,Ge,25
47,Sp,36,Du,45
48,Ge,6,En,10
49,Ta,13,En,5
50,Ja,39,It,8
51,Du,4,Sp,43
52,Sp,17,Ja,16
53,Ge,12,It,24
54,En,43,En,14
55,It,16,Ta,46
56,Du,48,Du,8
57,Sp,21,Sp,23
58,Du,10,Sp,42
59,Ge,27,Ta,25
60,Ge,37,Ja,13
61,Sp,48,Sp,44
62,It,23,Ta,1
63,Ta,5,Sp,13
64,It,25,It,47
65,Ja,19,Ja,44
66,En,34,Ta,7
67,En,28,Du,2
68,Ja,40,Sp,29
69,Ge,3,Du,19
70,En,8,Du,31
71,Sp,11,It,28
72,En,7,En,27
73,En,24,Ge,42
74,En,25,Ja,31
75,Sp,20,Sp,15
76,En,33,Sp,25
77,Du,16,It,12
78,Sp,1,En,13
79,Du,13,Sp,41
80,Ja,23,It,36
81,It,30,It,46
82,Du,37,It,18
83,Sp,8,Ge,13
84,Sp,30,Ta,28
85,Ja,36,Sp,34
86,Ta,42,Ja,21
87,Du,11,Sp,5
88,Sp,45,Ta,40
89,Du,12,Du,36
90,It,42,It,37
91,Ta,22,Ta,17
92,It,33,Ja,1
93,En,41,Sp,33
94,It,3,Ja,15
95,Ja,4,Du,21
96,Du,20,Ja,3
97,En,12,Ta,48
98,Du,44,Sp,3
99,Ge,38,En,37
100,Ja,20,Sp,10
101,En,42,Ta,2
102,It,27,Du,46
103,Ta,8,Ta,33
104,Du,17,Du,32
105,Sp,28,Ta,10
106,Ge,21,Du,25
107,Sp,27,Sp,9
108,Du,15,Ta,12
109,Ge,19,Du,41
110,Ge,44,It,39
111,Ja,37,Ja,28
112,It,34,Sp,47
113,Sp,32,Sp,7
114,Ge,11,Ta,27
115,Ja,45,Ta,41
116,Ta,39,It,17
117,It,9,Ja,33
118,Ja,38,Ta,23
119,Ja,9,Ge,47
120,En,18,Ge,34
121,Du,42,It,29
122,En,1,En,36
123,En,3,Ja,17
124,En,40,Du,1
125,Ta,4,Du,5
126,Du,29,Ja,29
127,Ge,5,It,1
128,Ja,7,Ja,25
129,Ge,4,Sp,38
130,It,14,En,35
131,It,44,Sp,35
132,Ja,6,Du,9
133,Ge,30,It,26
134,En,47,En,19
135,En,45,Ja,41
136,Du,23,Du,7
137,Ge,1,En,4
138,Ta,21,Ta,14
139,Sp,24,Ja,48
140,En,38,It,10
141,Sp,31,Ge,33
142,Du,6,It,6
143,Du,28,Ja,42
144,Ja,10,Ta,34
145,En,30,Ja,18
146,It,13,Ge,2
147,Ta,47,It,11
148,Ge,24,Ta,36
149,Ge,8,Ge,23
150,Ta,26,Ge,43
151,Ja,30,Ja,47
152,En,2,En,32
153,Ta,43,It,45
154,Ge,7,Ge,16
155,Du,35,Ta,19
156,It,21,It,38
157,Ta,38,Ge,18
158,En,9,Sp,39
159,It,15,It,32
160,Ja,32,Du,47
161,It,2,It,31
162,En,31,Du,18
163,Ta,20,Ja,35
164,En,23,Ja,2
165,Ta,3,Ta,29
166,Du,24,It,35
167,Ge,35,Sp,2
168,Ja,12,Ja,43
