Order,L1,Excerpt1,L2,Excerpt2
1,Du,10,It,22
2,Ja,14,Ja,37
3,Sp,6,Sp,13
4,En,24,Ja,39
5,It,46,En,5
6,Ja,2,It,5
7,En,25,Du,33
8,Ta,47,Du,16
9,Ta,21,En,46
10,It,41,It,1
11,Ge,46,It,36
12,Ta,19,Ta,35
13,It,31,Ge,11
14,En,18,Ja,28
15,Sp,20,It,27
16,Sp,18,Ge,16
17,Ge,9,Ja,33
18,Sp,23,Du,28
19,Ge,22,Du,48
20,En,3,Du,7
21,En,2,Ta,46
22,It,45,Ta,2
23,En,29,En,12
24,En,26,En,10
25,Ta,34,En,20
26,It,32,Ge,14
27,Du,31,It,18
28,Ja,24,Ge,10
29,En,45,Ge,3
30,En,7,Du,22
31,Sp,11,It,26
32,Ta,20,Sp,5
33,Du,9,Ja,44
34,It,47,Ge,24
35,Ja,34,Ja,22
36,It,2,En,19
37,En,15,Ge,40
38,Sp,40,Du,25
39,En,32,Ta,3
40,Ge,41,Ta,42
41,Ja,18,En,9
42,Ta,15,It,14
43,En,36,En,22
44,Ge,38,Ja,40
45,It,12,Du,34
46,Ta,13,Du,20
47,En,28,Ja,32
48,Ta,38,Ta,10
49,It,43,En,44
50,Ja,46,Sp,32
51,En,33,It,21
52,Sp,47,En,48
53,It,10,Sp,2
54,It,19,Ge,44
55,Ta,39,Ja,26
56,Sp,35,Ge,19
57,Ge,32,Ta,6
58,Ge,39,Ge,20
59,Ta,22,Sp,12
60,En,16,It,28
61,Sp,26,Sp,25
62,Ja,31,Ta,16
63,Ta,32,Ja,48
64,Sp,41,Du,47
65,Ge,7,En,30
66,Ja,3,Du,12
67,Sp,21,Ge,1
68,Du,14,En,47
69,Sp,14,Ta,7
70,Ta,40,Sp,16
71,Ja,43,Ta,48
72,Ja,23,It,29
73,Ta,36,It,11
74,Ta,11,Ta,33
75,Du,43,Ta,31
76,Sp,45,En,11
77,Sp,24,Sp,3
78,Ta,24,Ge,29
79,Ta,37,Ta,23
80,Sp,44,It,39
81,En,42,Du,24
82,Ge,36,Du,41
83,Ja,7,Ta,1
84,Ja,25,Ta,5
85,En,23,En,41
86,Ta,43,Ta,18
87,Ge,42,Ge,12
88,Ja,21,It,38
89,En,6,En,8
90,Ge,35,Ge,27
91,Ja,17,Ge,34
92,Ge,43,Ta,44
93,Du,2,Ja,11
94,Du,23,Du,39
95,Ta,27,It,33
96,Ja,9,Ge,26
97,Du,42,Du,38
98,It,42,It,37
99,En,17,Ge,25
100,It,17,Du,45
101,Ja,38,It,25
102,Ge,48,Sp,7
103,Ge,8,It,23
104,Ja,5,Ja,6
105,Ge,21,Ta,26
106,Du,29,Ta,8
107,Du,30,Ge,37
108,It,4,It,3
109,Ge,28,Du,18
110,Ja,27,It,7
111,Sp,30,En,39
112,Sp,19,En,13
113,Ja,16,En,37
114,Ja,36,Sp,34
115,Sp,29,It,6
116,Ta,28,Sp,42
117,Du,32,Du,17
118,Ta,45,Ge,6
119,Sp,46,Ja,35
120,En,35,Ge,45
121,Du,19,Du,5
122,Ta,30,It,34
123,Ge,4,Du,15
124,Du,26,It,16
125,En,38,It,30
126,Sp,22,Sp,38
127,En,27,Du,36
128,Du,27,Ja,19
129,Ta,25,Du,37
130,Sp,27,Ja,12
131,En,1,Ja,45
132,Ja,1,Ja,30
133,Sp,1,Du,46
134,It,20,It,40
135,Ja,41,Sp,9
136,It,8,It,35
137,Ta,29,Sp,8
138,It,44,Ta,4
139,Ja,42,Ja,47
140,Ja,20,Ja,13
141,En,31,Ge,2
142,Du,8,Du,1
143,Ge,33,Ge,31
144,Ge,23,Ge,5
145,Sp,10,Du,35
146,Du,4,Sp,33
147,Sp,15,En,21
148,Ta,14,Du,40
149,Ge,15,Sp,37
150,Ja,15,Ge,30
151,Du,11,Ja,4
152,Du,6,Du,13
153,It,48,Du,44
154,It,9,It,13
155,Sp,39,It,24
156,Ja,8,Du,21
157,Sp,28,Sp,31
158,En,14,Sp,4
159,Sp,17,Sp,36
160,Ta,17,Ta,9
161,Sp,48,Ge,47
162,Ge,17,Du,3
163,En,40,Ta,12
164,Ja,10,It,15
165,En,4,En,43
166,Ge,13,Ge,18
167,Sp,43,Ja,29
168,Ta,41,En,34
