Order,L1,Excerpt1,L2,Excerpt2
1,It,20,Ta,14
2,It,47,Ja,29
3,En,45,Ja,24
4,Ta,15,It,15
5,Sp,1,En,37
6,Sp,27,Ta,3
7,Ge,15,Ge,2
8,En,39,Ge,11
9,Ge,37,Du,43
10,En,33,Du,16
11,Ja,22,Sp,37
12,Ta,36,Ge,25
13,Sp,16,Ge,29
14,It,12,Du,32
15,Du,15,Ja,19
16,Du,4,Ja,1
17,It,31,En,29
18,Sp,26,Ta,11
19,Sp,19,Ja,41
20,Ja,26,Ge,38
21,Ta,29,Ta,28
22,Sp,15,Ta,27
23,Ta,6,Sp,20
24,Sp,11,It,18
25,Ge,44,Ta,10
26,Ge,35,It,39
27,Ta,35,It,8
28,Ta,32,Ja,45
29,Ge,17,Ge,34
30,Ja,5,It,46
31,Ta,33,Du,33
32,Ge,39,Ge,33
33,Sp,44,Ja,39
34,Ja,15,Ta,41
35,Ta,39,Ta,19
36,Ta,8,Ge,31
37,Sp,5,Ge,28
38,Ge,47,Ja,10
39,Ja,7,Sp,29
40,Ge,14,It,3
41,Ta,43,Du,29
42,Du,25,En,9
43,Du,38,Ge,36
44,Sp,6,Sp,32
45,It,34,Ja,32
46,Sp,25,Du,35
47,It,4,En,44
48,It,36,Ta,1
49,En,46,Ja,8
50,It,33,It,13
51,Ge,12,Ta,26
52,Du,40,It,23
53,Du,2,En,30
54,Sp,47,Sp,31
55,Ja,37,En,41
56,En,5,Ge,23
57,It,29,Sp,36
58,Du,6,Ge,42
59,It,24,Du,17
60,En,22,Ge,1
61,Ge,8,Sp,35
62,Sp,45,It,21
63,Ja,17,Ja,11
64,Ja,23,Ta,20
65,En,14,En,24
66,Du,10,Sp,28
67,Du,39,Ja,21
68,En,43,Ge,27
69,Ja,44,En,21
70,Ta,44,En,40
71,Ja,13,Sp,43
72,Du,34,Sp,48
73,Ja,28,It,7
74,It,38,Ja,18
75,Du,3,Ja,46
76,It,6,En,36
77,Ja,20,Sp,40
78,It,30,En,17
79,En,48,It,44
80,Ta,17,En,35
81,Du,44,Ta,5
82,Ge,10,Ja,27
83,En,20,En,31
84,It,45,Ge,4
85,Sp,21,Ge,13
86,En,13,Ja,48
87,Ja,4,Ge,40
88,It,2,Ta,40
89,It,14,It,11
90,Ge,16,Ge,46
91,It,37,Ge,48
92,Ja,2,Ta,24
93,Sp,3,Sp,17
94,Ta,12,Du,20
95,It,42,It,27
96,Sp,38,Sp,34
97,Sp,7,It,22
98,Du,30,En,8
99,Ta,38,Du,26
100,Ja,35,Ta,31
101,It,19,Ge,26
102,Ta,7,Ta,34
103,It,48,It,26
104,En,12,Du,8
105,It,17,It,25
106,Du,31,Du,9
107,Ja,34,Ja,40
108,Ge,22,Ta,13
109,Ja,42,Ja,38
110,Ta,23,En,28
111,Ja,12,Ja,31
112,Du,37,Ge,24
113,Ta,2,Ta,30
114,Ge,5,Ge,45
115,Ja,14,Ja,25
116,Du,23,Du,11
117,It,10,Du,13
118,Ta,37,En,7
119,En,16,En,27
120,Ja,43,Ta,18
121,Sp,30,En,4
122,Ta,48,Ta,46
123,Ta,4,En,1
124,Ja,3,En,11
125,Du,21,Du,7
126,Ta,22,Sp,39
127,It,28,It,5
128,Ta,25,Sp,41
129,En,26,En,38
130,It,40,Sp,2
131,It,43,Ta,45
132,En,32,Ge,41
133,Du,12,Du,14
134,Du,19,Du,48
135,Ge,3,Du,18
136,It,41,Ja,16
137,Ge,43,Ta,9
138,Ta,16,Du,47
139,Sp,22,Sp,10
140,En,23,En,2
141,Ja,33,Ge,9
142,En,19,Du,28
143,En,3,Sp,8
144,Ge,6,En,25
145,Du,27,It,1
146,Sp,42,Sp,18
147,Sp,33,Ge,30
148,Ta,42,En,47
149,Sp,4,Du,22
150,Du,24,Sp,23
151,Sp,14,It,35
152,Du,1,Ge,20
153,It,32,En,18
154,Sp,9,Ge,21
155,Ge,18,It,16
156,Du,36,It,9
157,Ja,9,Ja,30
158,En,10,Sp,46
159,En,42,En,15
160,Ta,47,Ta,21
161,Du,42,Ja,6
162,En,6,Sp,24
163,Ja,47,Du,46
164,Ge,19,Ge,7
165,En,34,Sp,12
166,Ge,32,Ja,36
167,Sp,13,Du,5
168,Du,41,Du,45
