Order,L1,Excerpt1,L2,Excerpt2
1,It,43,Ta,35
2,It,21,Du,40
3,Sp,35,Ge,42
4,En,19,It,10
5,Ja,3,Ta,15
6,En,17,Sp,42
7,Du,36,Sp,21
8,It,30,Sp,45
9,It,34,It,15
10,Sp,17,En,43
11,Sp,8,Ge,32
12,It,41,Ta,10
13,Ja,48,Ja,38
14,Ja,27,Ja,43
15,It,26,It,42
16,Sp,19,Ja,9
17,It,2,Ja,13
18,Ja,22,En,18
19,It,38,Sp,16
20,Ta,8,En,7
21,Ta,28,Ta,43
22,Ge,18,Du,10
23,Du,46,It,23
24,Sp,26,Ta,47
25,Sp,9,It,17
26,Ta,46,Ja,44
27,Du,31,Ta,4
28,Du,22,Ge,23
29,Ta,5,Du,4
30,Ja,41,Ge,47
31,Du,33,It,32
32,Ge,16,It,13
33,Ja,47,En,3
34,En,10,Ta,33
35,Ge,5,Ta,38
36,Du,16,Ta,3
37,It,19,Ge,39
38,Sp,4,Sp,24
39,Ja,12,It,37
40,En,38,Ge,1
41,Ge,40,Du,17
42,Ta,26,Ta,7
43,En,39,Ja,1
44,Ge,38,En,16
45,Sp,5,Ge,35
46,Du,9,Ge,31
47,Du,35,Du,7
48,Du,15,Ja,8
49,Ge,11,Ge,48
50,Sp,48,Sp,40
51,Ja,45,Du,19
52,It,20,En,41
53,Ta,14,Du,1
54,Du,47,It,22
55,Sp,10,Ja,35
56,Ja,17,It,33
57,Du,8,Du,14
58,Ja,46,Ta,23
59,Ja,37,Ge,15
60,Ja,29,It,12
61,It,5,It,24
62,En,26,Ja,40
63,En,14,Ta,30
64,Ge,44,Ta,40
65,Sp,20,Sp,3
66,Ja,39,Ta,2
67,En,13,En,31
68,Sp,30,Sp,32
69,Ja,6,Ge,36
70,Ge,29,Ge,27
71,En,33,En,23
72,Du,30,Ja,18
73,En,45,En,22
74,Ge,34,Ge,4
75,It,48,It,4
76,Sp,44,Ja,10
77,En,24,It,9
78,En,5,Ge,10
79,Ge,22,Ge,2
80,Ja,26,Ge,17
81,Du,2,Du,41
82,Sp,6,Ge,19
83,Du,5,En,15
84,Ta,9,Ta,39
85,Ja,15,Ja,28
86,Ja,31,Du,43
87,It,44,Ge,46
88,Sp,43,Sp,33
89,Ge,9,Ge,14
90,Ja,25,Ge,20
91,Sp,46,Du,29
92,Ta,44,Ta,1
93,Ja,33,Ge,21
94,Ja,20,En,2
95,Du,48,En,42
96,Du,27,Du,45
97,Ge,43,It,46
98,Ta,36,Sp,2
99,Ta,12,It,1
100,It,47,Ja,21
101,Du,3,Ta,16
102,En,12,Ge,37
103,Ta,6,Ja,23
104,Ge,12,Ta,31
105,Sp,23,En,40
106,Ta,22,Ta,45
107,En,20,It,40
108,En,44,Du,39
109,It,45,Ta,42
110,Du,6,En,1
111,Du,18,Du,20
112,Du,44,Du,42
113,Sp,31,Sp,34
114,Ge,33,Ge,25
115,Ge,24,Ta,21
116,En,46,Ge,26
117,Sp,28,Ta,18
118,Ja,34,Ja,42
119,Sp,13,Ta,37
120,It,7,Ta,13
121,It,16,It,8
122,Sp,22,Ta,19
123,Ta,41,Ge,7
124,Ja,24,Ta,17
125,En,48,It,25
126,Ja,4,It,35
127,En,8,It,6
128,Du,23,Sp,36
129,Ja,5,Du,11
130,Ge,45,It,11
131,Ta,32,Ta,25
132,Ta,34,En,9
133,Ta,24,Sp,41
134,Sp,27,It,3
135,Ja,30,Sp,29
136,Du,24,It,18
137,Du,26,Ge,13
138,Ja,2,En,30
139,Du,13,Sp,25
140,Ge,41,Sp,7
141,Ge,28,Du,21
142,En,32,Du,28
143,Ja,11,Ja,32
144,Ja,7,Ja,36
145,Ja,14,Du,34
146,Ta,29,En,28
147,Ge,6,Sp,47
148,Du,25,It,31
149,Du,12,En,47
150,Sp,14,Du,32
151,Sp,37,Ja,19
152,Sp,15,Du,37
153,Du,38,Ta,20
154,En,29,Ge,3
155,Sp,38,Ja,16
156,En,21,Sp,11
157,Sp,1,It,29
158,Ta,11,En,35
159,Ge,8,It,39
160,En,6,En,27
161,It,36,Ta,48
162,It,28,It,27
163,En,37,En,11
164,Ge,30,Ta,27
165,Sp,18,It,14
166,En,25,En,4
167,Sp,39,En,34
168,Sp,12,En,36
