Order,L1,Excerpt1,L2,Excerpt2
1,Ta,3,Ta,8
2,It,26,It,47
3,Ge,25,Ge,32
4,Ta,41,Du,14
5,Ge,19,Sp,35
6,Sp,27,Sp,10
7,En,32,Ta,12
8,Du,47,Du,46
9,Sp,38,Du,21
10,It,34,It,44
11,Sp,13,Sp,21
12,Ja,19,It,42
13,Ta,26,Ta,10
14,It,21,Sp,16
15,Du,7,Ge,13
16,Ja,29,Du,35
17,Sp,29,Sp,12
18,Ja,2,It,18
19,Sp,28,It,28
20,Ja,48,Ge,42
21,En,43,It,9
22,En,27,It,41
23,Sp,5,Sp,40
24,Ge,34,En,7
25,Ge,24,Sp,17
26,Sp,20,Ta,5
27,Sp,32,Ja,43
28,Du,20,It,31
29,Du,10,Du,38
30,Ge,36,En,24
31,It,37,Ta,32
32,Ta,27,Ge,43
33,En,15,Du,23
34,It,4,Ge,37
35,Sp,39,It,29
36,Ja,4,Sp,14
37,Sp,46,Ja,35
38,En,4,En,46
39,Du,34,En,21
40,Sp,37,Sp,18
41,Du,18,Du,27
42,En,10,Sp,33
43,Ja,3,Ta,45
44,Ja,13,Du,4
45,Ja,11,Ta,1
46,It,24,Du,17
47,It,48,It,20
48,Ge,7,Ge,8
49,Ja,5,Du,13
50,Ge,16,Ge,30
51,Sp,24,Ta,47
52,Ja,10,Ge,3
53,Ja,32,It,11
54,Ge,40,It,25
55,Sp,8,Ja,46
56,It,36,Du,40
57,It,13,Ta,48
58,Ta,20,Ge,28
59,En,6,En,42
60,Ja,21,Du,5
61,Sp,2,Du,39
62,Sp,6,Ta,18
63,Ja,27,Ge,39
64,Ta,17,Du,9
65,Ge,47,Ta,35
66,Ge,6,Sp,42
67,Ja,34,Ja,30
68,Ja,25,Ja,26
69,Ge,45,It,38
70,Ta,7,Ja,20
71,Du,15,Du,8
72,En,16,En,1
73,Ge,9,Du,22
74,Ta,4,Du,30
75,Ta,36,Ta,24
76,Ta,31,Sp,45
77,Ja,41,En,18
78,Du,33,Du,1
79,It,40,Ta,11
80,Ge,27,Du,41
81,Du,43,Ta,29
82,Ge,14,En,19
83,Ja,38,Du,48
84,It,8,Sp,26
85,Sp,3,En,39
86,Ja,7,En,2
87,Ge,17,Ta,19
88,Sp,1,En,47
89,En,44,Ta,28
90,En,37,Du,19
91,Ja,31,Ja,24
92,Ta,25,En,29
93,En,17,Sp,23
94,Ge,22,Ge,10
95,Sp,11,Du,32
96,It,43,En,41
97,Ta,34,Sp,4
98,Du,2,It,16
99,Ta,13,Ta,15
100,Ja,33,Ja,6
101,Ja,17,Du,26
102,It,33,Sp,44
103,It,7,Ge,11
104,Ta,16,En,45
105,Sp,47,En,9
106,Ta,37,Ta,44
107,Sp,15,Ja,37
108,It,12,Ta,6
109,Du,31,Sp,34
110,Sp,43,Du,24
111,It,27,Ge,46
112,En,35,Ge,12
113,It,39,It,45
114,Ja,12,Ja,14
115,It,3,It,23
116,Du,25,Sp,31
117,En,3,It,14
118,Ja,18,En,20
119,Ge,5,Sp,22
120,Ja,23,Ta,21
121,Du,6,Ta,38
122,Du,12,En,28
123,En,33,Ja,1
124,En,38,En,14
125,Ja,16,It,35
126,Sp,9,Ja,39
127,Ta,30,Ge,31
128,Sp,7,Sp,19
129,Ge,18,Ge,29
130,Ja,44,Ge,21
131,Ge,15,It,17
132,En,8,En,23
133,En,12,Ja,9
134,Du,3,Du,44
135,Ta,46,Du,45
136,Ja,47,Ge,26
137,Ge,44,Ta,39
138,Ta,33,It,5
139,En,30,Du,28
140,Sp,36,Ge,23
141,Du,37,En,36
142,Ja,42,Ta,2
143,It,46,It,30
144,Ge,4,Sp,41
145,It,10,Ja,36
146,Ta,42,En,48
147,Ta,14,En,25
148,It,2,Du,29
149,It,6,En,31
150,Ta,43,Sp,25
151,Ja,22,Ja,40
152,En,26,Ge,33
153,Du,16,It,22
154,Ta,40,It,32
155,Ge,20,Ge,2
156,Ta,23,Ja,28
157,Du,36,Ge,41
158,Du,42,Ge,1
159,Ta,22,Ta,9
160,It,1,Ja,15
161,Sp,48,En,13
162,Sp,30,It,19
163,Ja,45,En,34
164,En,5,En,11
165,It,15,En,40
166,Du,11,Ge,35
167,Ge,48,En,22
168,Ja,8,Ge,38
