Order,L1,Excerpt1,L2,Excerpt2
1,Sp,38,Ta,15
2,Du,43,Du,34
3,Du,9,En,27
4,Ta,38,Sp,26
5,Ta,9,Ta,45
6,Du,5,Du,29
7,Ge,42,Sp,29
8,Sp,4,En,34
9,Du,32,Sp,7
10,Ge,27,It,24
11,It,48,Ja,10
12,Ge,5,Ja,40
13,Sp,27,It,38
14,Ta,35,Sp,41
15,En,32,En,13
16,Ja,30,En,33
17,Ta,47,Ta,18
18,Ge,21,Du,4
19,It,2,Ja,47
20,Du,16,Ja,35
21,It,28,It,10
22,Du,6,It,5
23,Ta,22,Sp,24
24,Ta,13,Du,12
25,Du,44,Sp,35
26,Ge,23,Sp,8
27,Ge,17,Ja,19
28,Sp,33,Ta,2
29,It,15,En,36
30,Ge,28,Ja,38
31,It,47,Sp,40
32,It,27,Ge,6
33,It,11,Du,47
34,Sp,31,Sp,48
35,Ja,42,Ta,46
36,Ta,26,En,42
37,Du,31,Ta,41
38,It,45,Ge,15
39,It,29,Ta,3
40,Sp,3,It,6
41,Ja,3,Ge,3
42,Du,27,Sp,44
43,En,30,En,24
44,Ge,7,It,36
45,Ja,8,Sp,23
46,Ta,17,Ge,16
47,Du,39,Ge,25
48,Ge,14,Ge,37
49,En,47,Ta,48
50,Du,19,Ta,5
51,En,1,En,48
52,Ge,20,Sp,15
53,Ge,2,En,39
54,Ge,47,It,33
55,Sp,30,It,41
56,Ja,17,Sp,1
57,Ta,23,En,4
58,Ja,18,Ge,35
59,Du,36,Ge,11
60,Sp,34,Ja,45
61,Sp,21,En,31
62,Du,3,It,37
63,Du,46,It,1
64,It,46,Ta,43
65,Du,41,Sp,12
66,En,12,Ja,48
67,En,15,Ja,2
68,Ja,34,Ta,11
69,Sp,32,Ge,9
70,Ta,10,Du,10
71,Ja,26,Ja,44
72,Ta,7,Ja,11
73,Du,37,Ge,38
74,Sp,20,Sp,25
75,It,34,It,3
76,Du,21,En,22
77,Du,33,Du,26
78,Sp,36,Du,42
79,Sp,9,Sp,11
80,Ge,30,It,31
81,Sp,5,Sp,43
82,Sp,22,Ta,25
83,En,29,Ta,33
84,Ja,15,It,12
85,En,18,Sp,46
86,It,43,Sp,37
87,Du,1,En,8
88,Ta,21,Du,23
89,En,44,Ge,19
90,Du,2,Du,45
91,Ja,6,Ja,16
92,It,4,Sp,6
93,Du,8,Du,25
94,Ge,40,Sp,13
95,It,20,It,25
96,Ja,27,Sp,10
97,Ge,36,Sp,17
98,Du,48,Ja,13
99,En,17,En,26
100,En,5,It,23
101,Ja,28,Ta,20
102,Ja,24,Ge,8
103,Ge,34,Ta,36
104,Ja,37,Ja,39
105,Sp,16,En,16
106,En,6,Du,14
107,It,35,Ta,27
108,It,21,Ja,7
109,Ja,9,Ja,21
110,Du,20,Sp,39
111,Ta,19,En,9
112,Ta,34,Ta,29
113,It,32,It,22
114,Ta,14,Ta,32
115,En,40,Du,40
116,Ge,46,Du,17
117,En,45,Ja,14
118,Ge,41,Ge,10
119,Ge,31,Ge,24
120,Ge,44,Ge,32
121,Ta,1,Du,28
122,Ta,37,Ja,1
123,En,7,Du,15
124,Sp,19,Sp,18
125,Sp,28,Ja,41
126,Ge,22,Ta,42
127,En,41,En,21
128,Ge,12,Ta,30
129,Sp,47,En,3
130,En,46,Ge,33
131,Du,11,It,17
132,Ge,26,Du,35
133,Du,13,It,40
134,Ge,48,Ta,4
135,It,39,It,9
136,Du,30,Ja,46
137,Sp,42,En,37
138,En,11,Ja,32
139,Ja,4,It,14
140,Ta,28,En,19
141,Ja,36,Ja,29
142,Du,24,Du,38
143,Ja,23,It,19
144,Ge,43,En,23
145,En,38,It,7
146,Ja,43,Du,7
147,Ja,22,Sp,45
148,Ta,24,It,42
149,Ja,33,Ta,12
150,Ge,18,Ge,29
151,It,16,Ta,31
152,En,28,It,26
153,En,35,It,13
154,Sp,14,Sp,2
155,En,2,It,44
156,Ja,31,Du,22
157,En,25,Ja,5
158,En,14,En,43
159,Ge,1,Ta,44
160,It,18,It,30
161,En,10,Ge,13
162,Du,18,Ja,25
163,En,20,Ge,4
164,Ja,12,Ja,20
165,It,8,Ta,8
166,Ta,6,Ta,39
167,Ta,40,Ta,16
168,Ge,39,Ge,45
