Order,L1,Excerpt1,L2,Excerpt2
1,Ja,46,Sp,12
2,Ge,4,Ge,40
3,Sp,29,Du,33
4,Ge,38,Sp,19
5,Sp,11,Du,18
6,Ja,41,It,19
7,Ta,2,Ge,1
8,It,15,Ta,5
9,Ge,27,Sp,24
10,It,4,It,44
11,Sp,39,Sp,46
12,Du,45,It,7
13,En,1,En,12
14,Ge,22,It,6
15,Ja,11,Ja,6
16,En,9,Ta,44
17,Sp,5,Ge,24
18,Du,46,Du,41
19,It,46,It,45
20,En,17,It,22
21,Ge,25,Du,29
22,En,39,Du,13
23,Ja,44,Ja,9
24,Ta,25,Ta,43
25,It,43,Sp,37
26,Sp,38,Ta,3
27,En,40,Ge,30
28,Ja,43,Du,37
29,Sp,20,Ja,33
30,En,7,Ta,18
31,Du,34,Du,38
32,Ta,27,It,23
33,En,41,En,31
34,Ta,37,En,25
35,It,32,En,30
36,Sp,22,Sp,17
37,Sp,23,En,2
38,It,28,Ta,35
39,En,19,Sp,18
40,Sp,47,Sp,9
41,Ge,45,Ge,31
42,It,16,Ja,29
43,En,37,Sp,28
44,Du,31,Du,7
45,Sp,6,En,36
46,Ta,1,En,33
47,En,38,En,5
48,It,36,It,1
49,It,48,Sp,15
50,It,2,Sp,27
51,Sp,13,Ta,21
52,Ge,35,It,29
53,Ge,9,Ta,40
54,Ge,17,It,20
55,It,27,Du,10
56,Ge,19,Du,12
57,Du,9,Sp,25
58,Sp,42,Ge,13
59,Ja,23,It,34
60,Ta,45,En,22
61,Du,25,It,8
62,Ge,44,Ja,18
63,En,29,Du,2
64,Ta,13,Du,30
65,Ta,14,Sp,40
66,It,11,Ja,27
67,Ja,34,En,45
68,Du,36,Ge,2
69,Ja,14,En,14
70,Sp,16,Du,19
71,Ge,39,Ja,35
72,Ta,34,Du,48
73,Ta,48,Ta,11
74,It,24,Sp,31
75,Sp,26,Ja,22
76,En,21,Ge,5
77,Du,26,Ta,8
78,Ta,23,It,38
79,Sp,21,Ta,15
80,Sp,14,Sp,48
81,It,35,Du,1
82,Du,23,Ge,23
83,Ja,45,Ja,12
84,Ja,31,Ta,4
85,Du,22,Du,42
86,En,15,En,43
87,Ja,40,Ta,9
88,Du,24,Ge,37
89,Ge,36,En,42
90,It,10,It,31
91,Ge,42,Ta,7
92,Du,28,En,3
93,Ja,36,It,12
94,Ta,31,Sp,2
95,Du,3,Ta,19
96,Sp,32,Du,4
97,Ja,7,En,20
98,Ge,21,Ge,28
99,Du,44,Sp,10
100,Ta,33,It,14
101,Sp,7,Sp,35
102,En,11,It,39
103,Ja,19,Du,15
104,Ja,10,Ge,26
105,Ge,20,Ta,22
106,Du,5,Ta,20
107,Ta,12,Ja,28
108,En,27,En,8
109,Ta,6,Ja,42
110,En,48,Ja,39
111,Ta,16,It,9
112,Du,17,En,47
113,Du,43,It,26
114,It,30,Ja,17
115,Ge,15,Ge,14
116,En,6,Sp,36
117,Ge,16,It,47
118,Ge,6,It,13
119,Ja,32,Ja,20
120,Ge,3,En,18
121,En,26,Du,32
122,En,32,Ta,41
123,Ge,43,Ja,5
124,It,41,Sp,33
125,En,46,Ge,41
126,Sp,3,Ja,16
127,Ta,29,Ge,10
128,It,5,It,42
129,Ge,48,Ge,47
130,Ta,10,Ta,26
131,Ja,25,Du,21
132,En,44,Ge,8
133,Ta,47,Ta,28
134,Ta,42,Ja,21
135,Ge,18,Ge,46
136,Sp,4,En,35
137,Du,11,En,28
138,Ja,30,En,4
139,Sp,8,Ge,33
140,Du,35,It,25
141,Ja,3,Ja,8
142,Ja,13,Du,27
143,Ta,46,Ja,26
144,Ta,32,Sp,44
145,Ge,7,Ja,2
146,Sp,1,Sp,45
147,Ge,32,Du,8
148,It,33,Sp,43
149,Du,16,Du,20
150,Du,6,Du,14
151,En,16,Ja,47
152,Ta,24,Ta,30
153,Ge,12,Ta,36
154,En,23,It,37
155,It,18,En,34
156,Ja,48,Du,47
157,En,10,It,40
158,Ta,38,Du,39
159,Ta,39,Ta,17
160,It,21,Ge,11
161,Sp,30,Ja,15
162,Ja,1,Ge,34
163,En,24,En,13
164,Ge,29,Sp,41
165,Ja,24,Ja,38
166,Ja,37,Sp,34
167,It,3,It,17
168,Ja,4,Du,40
