Order,L1,Excerpt1,L2,Excerpt2
1,Ta,20,Du,18
2,Sp,23,Ta,1
3,Ge,32,Ta,30
4,Ge,7,Ja,29
5,Sp,41,En,20
6,Sp,27,Ta,35
7,Ge,25,Sp,34
8,It,17,It,20
9,Ta,15,Ta,31
10,Ge,6,En,25
11,Sp,36,Ge,13
12,Ta,42,Ge,16
13,Ta,5,Ta,19
14,It,37,Ta,9
15,Sp,38,Sp,35
16,Du,36,Ta,23
17,Sp,29,En,37
18,En,44,En,30
19,Du,17,Du,31
20,It,3,Ta,38
21,Ja,16,Du,14
22,Ja,20,Sp,22
23,Ja,1,Ta,16
24,It,15,Ge,30
25,En,40,En,27
26,Ja,34,En,18
27,Ta,34,Ta,18
28,En,14,Ta,17
29,Ge,47,It,43
30,Du,35,Ja,10
31,Du,15,Ge,28
32,It,9,En,4
33,Sp,14,Sp,47
34,Ge,14,Ge,43
35,Ge,24,Ta,39
36,It,47,It,24
37,Ge,26,Ja,38
38,Du,12,Du,37
39,En,38,Du,33
40,En,5,Du,2
41,En,31,Ja,19
42,Ja,24,Du,32
43,It,27,Du,46
44,Sp,40,En,10
45,It,39,Ja,25
46,Sp,13,Sp,46
47,Ge,20,Ja,37
48,Sp,17,Ta,2
49,Ja,43,Ja,32
50,It,32,It,12
51,Ja,8,Ja,3
52,It,41,Sp,30
53,Ge,15,Sp,44
54,It,26,Ta,3
55,Sp,33,It,6
56,Sp,24,Sp,43
57,Sp,2,Du,30
58,Ge,27,Ge,40
59,It,25,Sp,1
60,Ja,5,Ja,6
61,Ta,13,It,21
62,Ge,36,Ge,29
63,Du,41,Ta,10
64,Du,9,It,30
65,Ja,46,Ja,21
66,It,46,Ja,41
67,Sp,37,Ja,17
68,Ta,29,Sp,11
69,Ja,42,It,19
70,Du,16,Du,27
71,Ge,31,Sp,15
72,Ja,47,Sp,26
73,Ja,36,Ja,40
74,It,8,Ja,45
75,Sp,21,Ge,19
76,Sp,6,Du,28
77,Ge,8,Sp,8
78,Ta,4,Ja,18
79,Sp,20,En,16
80,Ta,40,Ta,21
81,Ja,22,Ge,9
82,Sp,12,Ja,48
83,Ja,14,En,12
84,Du,38,It,44
85,En,39,Sp,28
86,Ta,45,Ta,32
87,En,42,En,11
88,It,38,It,7
89,Ja,2,Du,20
90,Ta,28,Du,23
91,It,2,Ja,30
92,Du,11,Du,5
93,Du,43,Ge,39
94,Ta,48,It,5
95,En,2,En,13
96,Sp,4,Sp,25
97,Sp,19,Du,1
98,Sp,5,Du,26
99,Ge,17,En,23
100,Du,4,Ge,12
101,En,9,Ta,46
102,En,1,Ge,5
103,It,1,It,22
104,Du,21,It,35
105,En,21,Sp,39
106,En,48,Ge,45
107,Sp,45,Du,47
108,Ja,26,Sp,10
109,Ge,38,Ge,23
110,Ge,35,En,15
111,Du,29,En,6
112,Ge,37,It,16
113,It,48,Ta,36
114,Ja,31,Ja,9
115,Ja,44,It,23
116,It,33,Du,25
117,En,3,En,26
118,Du,44,Ja,11
119,It,42,Sp,48
120,Du,40,It,14
121,Ja,23,En,32
122,Ta,24,Ta,22
123,Ja,33,En,45
124,It,45,En,28
125,Ge,48,Du,19
126,It,36,Ge,10
127,Ja,13,Ta,11
128,Ja,27,Ta,43
129,Ge,11,Ge,22
130,Ta,44,En,19
131,En,7,It,28
132,Du,39,Ge,21
133,Ge,46,Ge,34
134,Ge,18,It,4
135,It,13,En,35
136,Ge,2,Ja,35
137,Du,34,Du,10
138,Du,3,Ge,41
139,Sp,16,Sp,42
140,Du,8,Ja,4
141,Ta,47,Du,13
142,Du,45,Ta,8
143,It,34,En,36
144,It,11,Sp,3
145,It,29,It,31
146,Ge,33,En,24
147,En,29,Du,24
148,Du,42,En,34
149,It,18,Ge,44
150,En,8,Ta,25
151,Du,22,En,46
152,En,17,Ja,7
153,Ta,37,Sp,32
154,Ta,6,Sp,9
155,Ja,39,Ge,1
156,Du,6,Du,48
157,Sp,7,It,40
158,En,22,Ta,14
159,En,41,Ta,7
160,Ge,42,Ta,27
161,En,43,En,33
162,Ge,3,Ta,12
163,It,10,En,47
164,Ge,4,Ta,33
165,Ja,28,Sp,18
166,Sp,31,Du,7
167,Ja,12,Ta,26
168,Ta,41,Ja,15
