Order,L1,Excerpt1,L2,Excerpt2
1,En,38,Ge,37
2,Du,31,Du,20
3,It,46,Ge,45
4,Ta,25,It,24
5,Ge,13,It,35
6,En,39,Sp,4
7,Sp,1,Ja,4
8,Du,45,Ja,3
9,Ge,31,Ge,11
10,Du,19,Ge,26
11,En,22,Ge,48
12,Ja,37,Ja,45
13,Ge,1,Ge,10
14,Ja,27,Ta,5
15,Sp,14,En,20
16,Ta,1,Ta,40
17,Ja,22,Ja,18
18,Ja,21,Ja,2
19,Ta,14,Ge,17
20,Ge,6,En,2
21,Ta,47,Ge,41
22,It,4,It,31
23,En,27,It,44
24,Ta,21,Ja,41
25,Sp,18,En,48
26,En,36,It,11
27,Ja,26,Ja,10
28,Ge,24,Sp,5
29,Du,3,Ta,20
30,It,17,It,47
31,Sp,8,Sp,48
32,Ta,15,Du,1
33,Sp,29,It,40
34,It,45,It,19
35,Sp,42,Sp,17
36,Du,21,Sp,43
37,En,12,En,42
38,Ja,13,It,37
39,Ja,31,Ge,34
40,Sp,24,Sp,30
41,Ta,28,Du,6
42,Sp,12,Ta,41
43,Ta,9,En,19
44,It,30,It,39
45,Ja,23,It,13
46,En,23,En,8
47,Ja,33,Ge,2
48,Ge,3,Ge,15
49,Ge,43,Ja,29
50,Sp,27,It,7
51,Sp,26,Ge,35
52,Ta,12,En,34
53,It,26,Sp,15
54,En,35,It,43
55,It,1,En,28
56,Du,48,Du,42
57,Sp,35,En,40
58,Ta,16,Sp,2
59,Ta,30,Ja,5
60,Sp,16,Sp,21
61,It,12,Ja,15
62,Du,14,En,4
63,It,41,Sp,41
64,Sp,20,En,13
65,Du,43,It,18
66,Ge,18,Ta,8
67,Ja,19,Ja,39
68,It,16,Ge,7
69,Sp,22,Ja,44
70,Ta,31,Ta,11
71,Du,38,Du,11
72,Ta,27,En,7
73,Sp,39,Du,44
74,It,20,En,33
75,Ja,14,En,10
76,It,36,Du,47
77,Du,34,Ge,40
78,Ge,23,Sp,3
79,En,41,It,14
80,It,5,Sp,45
81,Ge,29,Ge,8
82,It,32,Ge,32
83,Ja,6,Ge,9
84,Ja,35,Du,39
85,Ja,16,En,14
86,Ta,37,Ta,4
87,Du,27,Du,9
88,Ge,39,Ta,3
89,Sp,11,Du,8
90,It,22,Du,4
91,En,26,Ja,7
92,Ge,21,Sp,25
93,En,30,Ja,11
94,Ja,47,Sp,23
95,It,8,Ja,46
96,Du,41,Sp,6
97,Sp,32,Ja,12
98,Ge,36,Ge,22
99,Ta,10,Ta,45
100,Ta,33,Ja,28
101,En,21,Ta,17
102,Ge,19,En,3
103,Du,12,Sp,7
104,Du,33,En,37
105,Du,35,Ja,43
106,Sp,31,Ja,9
107,Du,26,Du,7
108,Ja,32,Ta,18
109,Sp,13,Ja,8
110,It,28,It,27
111,Ge,46,It,38
112,En,46,En,1
113,Sp,9,Du,23
114,En,16,Du,2
115,Ge,20,En,18
116,En,43,En,31
117,Ta,44,Ta,29
118,Du,36,Du,40
119,Sp,10,Sp,38
120,Ge,47,Sp,34
121,Du,28,Ge,42
122,It,10,Du,5
123,Ta,34,Du,22
124,Ge,25,Ta,36
125,Sp,40,Ta,19
126,Sp,44,Ge,27
127,En,32,En,11
128,It,23,Ja,24
129,Sp,46,Ta,43
130,Ge,5,Ja,36
131,Ja,34,Ja,17
132,Ta,24,Ta,13
133,Du,15,Ja,40
134,Sp,33,Sp,37
135,Ta,48,It,42
136,It,25,Ta,22
137,It,29,Du,32
138,Sp,36,En,47
139,It,34,Ta,32
140,En,15,Ge,44
141,En,25,Du,37
142,Ja,20,En,17
143,Du,16,Ta,42
144,Sp,47,It,6
145,Ge,33,It,3
146,En,6,Ja,48
147,Ta,46,Sp,19
148,It,2,Ta,23
149,Du,29,En,9
150,En,45,Ta,2
151,Ta,7,Ge,30
152,Ge,28,Ja,30
153,Du,13,En,24
154,It,15,It,33
155,En,29,Ta,39
156,Du,46,Ge,38
157,Du,25,It,48
158,Ta,6,It,9
159,Du,17,Ja,42
160,En,44,En,5
161,Du,30,Ta,26
162,Ta,38,Sp,28
163,Ja,25,It,21
164,Ge,12,Ge,4
165,Du,24,Ge,16
166,Ja,1,Du,18
167,Ja,38,Ta,35
168,Ge,14,Du,10
