Order,L1,Excerpt1,L2,Excerpt2
1,Ta,8,En,14
2,En,5,It,29
3,Du,13,En,39
4,Ge,35,Sp,17
5,Du,38,Du,21
6,Ge,1,Ge,29
7,Sp,14,It,42
8,Ge,48,Ta,33
9,Ta,26,Ge,8
10,En,7,En,40
11,Ta,34,It,11
12,Ge,31,Ta,44
13,It,47,En,24
14,En,13,Ge,2
15,Ge,42,Du,3
16,Ja,41,En,31
17,Sp,40,Sp,12
18,It,38,It,16
19,Ja,30,Du,31
20,En,29,En,20
21,Ta,47,It,43
22,Sp,41,Ge,37
23,Ge,3,Ge,40
24,It,26,Ge,10
25,Sp,32,Sp,9
26,Ja,45,Ge,11
27,Sp,42,Ja,39
28,En,35,Ta,48
29,En,25,Du,14
30,It,6,Du,18
31,Ta,15,Ge,36
32,Du,26,Du,12
33,En,9,Ta,31
34,Sp,30,En,43
35,Sp,27,Du,8
36,Du,4,It,36
37,Sp,21,It,28
38,En,10,Ja,40
39,Sp,22,Ge,33
40,Sp,34,Ge,23
41,Ja,26,Ta,36
42,Du,23,Du,39
43,Ge,20,It,1
44,Ja,3,Sp,24
45,It,34,Ta,24
46,Ta,30,Ta,42
47,Ta,6,Du,44
48,It,14,It,12
49,Ja,20,Ta,20
50,Ta,14,Sp,4
51,Ta,18,Sp,8
52,Ge,12,Ge,32
53,Ja,17,Ja,28
54,It,9,Sp,38
55,Du,43,Ta,32
56,Ja,38,It,32
57,Ja,46,Du,41
58,It,15,It,20
59,It,21,Ja,29
60,En,28,Sp,2
61,Ja,43,It,41
62,It,22,En,27
63,Ja,15,Ja,12
64,Ta,28,Sp,37
65,Ge,19,It,7
66,Du,1,Ja,16
67,It,24,Du,47
68,Ge,13,En,41
69,It,39,It,48
70,It,25,Ta,3
71,Ta,23,Ta,38
72,It,46,En,34
73,En,2,Du,6
74,En,15,En,19
75,Sp,26,Ja,2
76,Ta,16,Ta,43
77,Sp,39,En,23
78,Sp,25,Du,5
79,En,45,Ge,28
80,Sp,33,Du,35
81,Sp,7,Ta,29
82,En,18,Ja,42
83,En,16,Ja,1
84,Ta,13,Ta,22
85,Ta,39,En,38
86,En,22,En,6
87,Ja,25,Ja,22
88,Ta,40,Du,22
89,Du,10,Ge,47
90,Ge,22,En,32
91,Du,45,Du,32
92,Ge,24,It,10
93,En,37,Ta,10
94,Ja,23,Sp,36
95,En,44,Du,42
96,It,23,Ja,9
97,Sp,10,It,17
98,Ge,15,Sp,13
99,En,42,Ge,39
100,Ja,21,Ge,34
101,Ja,10,Ja,35
102,En,30,Ge,21
103,Ja,18,Ge,38
104,Ta,37,Ja,19
105,Sp,29,Ta,21
106,Ta,45,Ta,35
107,Sp,19,It,4
108,Du,33,It,35
109,Du,25,It,44
110,En,48,Ja,7
111,Du,11,En,46
112,Ja,36,Ja,34
113,Ge,17,Ja,11
114,Du,17,Ge,16
115,Ja,5,It,31
116,Ge,6,Sp,23
117,Ja,6,Ta,25
118,Ge,9,Ta,11
119,Du,29,Sp,5
120,En,3,It,33
121,Ta,4,It,18
122,Du,27,Ge,45
123,En,4,Sp,44
124,Sp,31,Sp,11
125,Ge,46,Ge,25
126,It,40,Ja,27
127,It,3,It,2
128,Ja,31,Sp,48
129,Ge,43,It,5
130,Ta,41,Ja,8
131,Du,24,Ja,14
132,Ge,7,Du,2
133,Du,48,Du,7
134,En,12,En,21
135,Du,46,Ge,44
136,Ta,2,Du,36
137,Ge,26,It,27
138,En,11,Ta,19
139,It,45,Sp,46
140,Du,16,Du,9
141,Du,28,Ta,27
142,En,26,En,8
143,It,13,Ta,9
144,It,37,It,19
145,Ge,14,Ge,4
146,Ja,48,Ge,41
147,Ta,5,Du,15
148,Sp,35,Sp,18
149,En,47,Ja,37
150,Ta,12,Ta,1
151,Sp,6,Ja,13
152,En,33,Du,37
153,Ja,33,Ta,17
154,Sp,45,En,36
155,Sp,3,Sp,20
156,Du,30,Sp,1
157,Ja,4,Ge,18
158,It,30,Du,40
159,Sp,15,Sp,16
160,Ja,24,Du,34
161,Ja,47,Ja,32
162,Ta,46,Sp,43
163,It,8,En,17
164,Du,19,Ja,44
165,Sp,28,En,1
166,Du,20,Sp,47
167,Ge,27,Ge,5
168,Ge,30,Ta,7
