Order,L1,Excerpt1,L2,Excerpt2
1,Ge,34,Du,39
2,Sp,20,Ge,25
3,It,40,Du,36
4,Du,15,En,46
5,En,8,It,23
6,Ta,13,Ta,4
7,Du,28,En,42
8,Ge,32,Ja,47
9,En,35,Ja,13
10,Ja,12,Ta,27
11,En,32,It,27
12,Du,4,Ge,16
13,Ta,6,Ta,36
14,Sp,35,Ta,35
15,Du,34,Ja,41
16,Sp,37,It,39
17,Du,20,Ja,43
18,En,34,Ta,38
19,Du,29,Sp,27
20,It,43,Ja,39
21,Du,12,It,8
22,Du,7,Ja,19
23,It,41,Ta,29
24,En,33,En,18
25,En,31,Sp,43
26,Sp,9,Ta,42
27,Ge,12,It,10
28,Ta,32,Ge,5
29,It,21,Ja,35
30,Ge,44,Ge,17
31,Ge,18,Du,46
32,Ta,20,Du,26
33,Ta,16,Ja,22
34,Ge,9,Ge,21
35,Ge,20,It,16
36,En,39,En,20
37,Ge,43,Ja,5
38,Ja,48,Ta,34
39,Sp,13,Ja,3
40,Ge,1,Ge,45
41,Ta,31,Ge,40
42,It,4,En,5
43,Ja,8,Ja,17
44,Ja,38,Ja,42
45,It,1,It,36
46,Ta,18,Ge,47
47,Sp,29,Ge,10
48,It,30,Ge,4
49,It,19,Sp,41
50,Ja,30,Ja,11
51,Ja,10,Ge,35
52,Sp,18,Sp,26
53,Sp,2,Ta,47
54,Du,21,It,15
55,It,24,It,33
56,Ja,37,En,2
57,Ge,29,En,36
58,It,47,Ge,23
59,Du,9,Du,8
60,Du,35,Du,33
61,Ja,44,Ge,15
62,Du,6,Ta,33
63,En,16,Sp,10
64,It,14,Ta,28
65,Ta,48,Du,48
66,Sp,23,Sp,4
67,Ge,24,Ta,14
68,Ja,45,En,11
69,En,40,Ge,39
70,Du,19,Du,13
71,It,42,It,22
72,En,10,It,20
73,Ja,4,En,9
74,Ja,23,Ta,37
75,Du,18,Sp,32
76,It,38,Ja,18
77,Sp,46,Ta,11
78,Ge,33,Ja,14
79,En,43,Ge,36
80,It,13,Ta,24
81,It,48,It,3
82,Ta,26,Du,10
83,It,46,It,11
84,Ge,22,Sp,36
85,Du,25,En,26
86,Ja,24,Ta,44
87,Sp,40,Du,45
88,Ge,13,Ge,14
89,It,44,Sp,24
90,Sp,42,En,3
91,En,44,Du,38
92,It,35,Sp,45
93,Du,43,En,41
94,Du,47,Sp,8
95,Du,5,Ge,48
96,It,7,Ta,10
97,Sp,33,It,12
98,Ta,12,It,17
99,En,27,Ge,8
100,Ta,19,It,9
101,En,48,Ge,28
102,Ge,31,Ge,2
103,Sp,30,Ja,2
104,It,2,Ja,36
105,Du,32,It,31
106,Du,14,Ja,25
107,En,37,Ta,7
108,En,25,It,34
109,Du,31,It,28
110,En,7,En,6
111,En,13,En,15
112,Sp,17,Ge,3
113,Du,17,En,22
114,It,32,Ge,37
115,It,29,Ja,28
116,Sp,3,Sp,5
117,Ta,40,Ta,1
118,Ta,22,En,38
119,Ja,27,Ja,7
120,Sp,25,En,30
121,Sp,19,Ja,16
122,Sp,11,Du,44
123,Ja,6,Ja,34
124,It,37,En,14
125,Du,2,Du,11
126,Ta,21,Ja,20
127,En,47,En,4
128,Ge,11,Ja,33
129,Sp,16,Sp,15
130,Sp,7,Ta,30
131,Ta,41,Du,22
132,Du,3,Ge,30
133,En,17,Ja,15
134,Ge,26,Du,16
135,Ja,29,Sp,34
136,En,21,Ge,27
137,Ta,17,Ge,19
138,En,19,Ta,39
139,Ta,2,Ta,15
140,Ge,46,Sp,48
141,Ge,6,It,25
142,Ja,40,Ja,9
143,Ja,32,En,45
144,Du,24,Sp,6
145,Du,1,Du,37
146,Ta,43,Ta,25
147,Ge,38,Ge,41
148,It,6,It,26
149,En,29,Sp,22
150,Du,40,Du,41
151,Sp,39,Sp,1
152,Ta,9,Ta,23
153,Du,42,It,18
154,Du,30,Ja,26
155,Sp,21,Ge,7
156,En,1,Ta,5
157,En,12,Sp,44
158,Sp,38,Ja,31
159,Ta,8,Sp,31
160,Ta,46,Du,27
161,Sp,12,Ja,1
162,It,5,Sp,14
163,Ja,46,It,45
164,En,28,En,24
165,Ta,3,En,23
166,Ta,45,Ge,42
167,Sp,28,Sp,47
168,Du,23,Ja,21
