Order,L1,Excerpt1,L2,Excerpt2
1,It,32,Ge,3
2,Ta,38,Ta,42
3,It,35,Ja,16
4,En,22,Du,47
5,It,3,It,13
6,It,21,It,47
7,Ta,37,Du,9
8,It,23,It,18
9,Du,41,Du,2
10,Ta,22,Ja,41
11,Ta,7,Ge,2
12,Ge,31,Ja,25
13,Ge,37,Sp,24
14,Ta,36,Du,3
15,It,33,It,1
16,Ja,39,En,44
17,Ge,17,En,10
18,Ja,17,Ja,3
19,It,48,Ta,8
20,It,45,Sp,15
21,It,8,Ta,31
22,Ja,35,En,13
23,It,42,Sp,13
24,It,46,Du,6
25,Ta,13,Ta,32
26,It,40,Du,40
27,Du,24,Ge,9
28,Sp,36,Sp,32
29,En,26,It,44
30,It,11,Sp,22
31,Ta,27,Du,26
32,Ge,13,It,7
33,Du,5,Ja,31
34,Ta,39,Sp,9
35,Ta,19,Ja,45
36,Ge,26,Ge,7
37,Sp,38,Ge,40
38,Ge,25,Ge,33
39,Ja,22,Du,27
40,Sp,26,Ja,10
41,En,41,It,14
42,En,42,Ge,34
43,Ge,27,Ge,10
44,Ja,29,It,31
45,Ja,38,Sp,3
46,Ge,11,Ge,4
47,Sp,27,Ta,15
48,Du,11,Ge,41
49,Ge,44,Ge,19
50,Ta,24,It,6
51,Ge,14,Ja,12
52,Du,21,Ta,9
53,En,17,Ge,8
54,Du,36,Ja,15
55,Sp,40,Du,8
56,Ja,40,Ja,26
57,Ge,23,Du,1
58,Ja,44,Ja,21
59,Du,16,Ta,11
60,It,2,Du,14
61,En,37,Sp,39
62,Ja,4,En,23
63,It,26,Du,30
64,It,41,Ge,29
65,Ge,21,Ge,24
66,Ge,36,Sp,8
67,Sp,46,Sp,12
68,Ge,38,Sp,30
69,Du,7,Du,28
70,Ja,8,Du,18
71,Ge,15,Ta,20
72,En,7,Ge,22
73,Du,25,Ge,6
74,Sp,33,Ta,40
75,Ja,24,Ja,32
76,En,4,Sp,2
77,En,1,Ja,43
78,Du,20,Sp,18
79,Ta,46,Ta,12
80,Du,43,Du,35
81,Ta,43,En,33
82,Ta,45,En,35
83,Ja,6,It,37
84,Sp,20,Ta,1
85,En,34,En,20
86,En,47,Ta,29
87,Ja,28,Sp,45
88,Du,42,It,17
89,It,20,Ja,14
90,Sp,1,Du,37
91,Ta,23,Ta,25
92,Ge,5,Sp,7
93,En,9,Du,29
94,Du,22,Sp,35
95,Ta,33,It,10
96,Du,33,Sp,11
97,Ja,13,It,16
98,En,36,Du,44
99,Du,31,Ge,1
100,Ge,47,Ta,6
101,En,31,Ge,16
102,Du,34,Du,46
103,En,19,Sp,37
104,Du,12,Ta,30
105,Ja,20,Ge,18
106,Ta,34,En,32
107,En,30,Ja,2
108,Ja,5,Ta,14
109,Ja,23,Ta,21
110,Sp,28,En,2
111,En,12,Du,19
112,Sp,42,Sp,17
113,Sp,4,Ja,33
114,Du,10,Sp,25
115,En,27,It,29
116,En,45,En,15
117,Sp,43,Ja,30
118,Ge,43,Ta,48
119,Sp,23,It,25
120,Sp,29,Sp,5
121,En,43,It,38
122,Sp,10,It,19
123,It,34,Sp,16
124,Ge,45,Du,17
125,Ta,5,Ja,27
126,Ja,9,Ja,1
127,Ta,16,Ta,41
128,Sp,41,En,40
129,Ja,34,Du,39
130,Sp,6,Sp,44
131,Ja,18,Sp,21
132,En,24,En,5
133,Ta,35,Ta,44
134,Du,45,It,28
135,It,39,En,25
136,It,22,It,12
137,Sp,14,Ta,10
138,Ja,7,Ja,48
139,Ge,39,Ja,42
140,Ta,47,It,36
141,Ta,28,Ja,11
142,En,29,Du,38
143,It,27,Ta,4
144,It,43,It,30
145,Ge,46,It,24
146,En,8,Sp,48
147,En,16,Ja,46
148,It,5,Ge,42
149,En,6,En,38
150,En,14,En,11
151,Ge,48,Ta,3
152,Ja,37,It,15
153,Ta,2,Ge,28
154,En,18,Ge,30
155,Ge,12,Ja,19
156,Sp,19,Ta,26
157,Ja,47,Ge,35
158,Du,23,Du,4
159,Du,32,En,3
160,It,9,Ge,20
161,En,28,It,4
162,En,46,En,39
163,Du,48,Du,15
164,En,48,Ta,18
165,Ta,17,En,21
166,Ge,32,Sp,31
167,Sp,47,Sp,34
168,Du,13,Ja,36
