Order,L1,Excerpt1,L2,Excerpt2
1,Ta,15,It,46
2,Du,27,Du,45
3,Du,42,It,43
4,Du,26,Ja,1
5,Ta,28,Sp,28
6,It,28,Ge,33
7,Ja,24,Du,8
8,En,37,En,33
9,It,11,En,28
10,Ja,13,Ta,18
11,En,16,Ja,11
12,En,43,En,18
13,En,23,Ge,1
14,Ja,35,Ja,5
15,Ta,34,It,6
16,Ge,38,Ge,46
17,Ta,33,Ta,14
18,Du,40,Ge,41
19,Ja,19,Sp,20
20,En,7,Ja,3
21,Ge,15,En,6
22,It,31,Ge,40
23,It,45,It,22
24,Sp,23,Sp,29
25,It,1,It,24
26,Ta,47,Sp,21
27,En,44,Sp,41
28,It,39,Ja,15
29,Du,33,Du,31
30,Ja,47,En,9
31,Ta,48,Ja,6
32,Ge,36,Ge,31
33,Ja,16,Ge,27
34,It,5,It,42
35,En,13,It,19
36,It,13,Sp,1
37,Ge,8,Ja,12
38,Sp,18,En,19
39,Sp,16,Sp,10
40,Du,37,Ta,23
41,Ta,3,Ta,13
42,En,1,Ta,12
43,Du,24,Du,4
44,Ja,27,Ja,37
45,Sp,36,Du,2
46,Ja,38,Du,38
47,Ja,14,Du,10
48,Sp,17,Ja,41
49,Ta,26,Du,3
50,It,47,Ta,24
51,It,44,En,4
52,Du,28,Du,20
53,Ge,32,Ge,21
54,Ge,34,Sp,42
55,Ge,18,Du,6
56,Ja,48,Ta,11
57,Sp,11,Sp,39
58,Du,15,It,23
59,En,45,Ta,29
60,Ja,30,Ta,8
61,Sp,38,It,38
62,Ge,30,It,36
63,Du,36,Ta,32
64,Ja,40,Ja,23
65,En,27,Ta,19
66,En,10,En,46
67,Ge,39,En,14
68,Ge,11,It,21
69,En,48,Ta,39
70,En,31,Du,30
71,Ge,2,Ta,20
72,Ge,47,Du,9
73,En,25,Du,17
74,Ta,44,Ta,21
75,Ta,46,Du,23
76,Ja,46,Ja,36
77,Ta,25,Du,43
78,Sp,13,Sp,8
79,Du,35,Ge,3
80,En,32,Ge,16
81,Ta,38,En,35
82,Sp,22,En,12
83,Ge,12,Ta,1
84,Ja,4,Ja,26
85,En,39,En,26
86,Sp,46,It,48
87,Sp,27,Ge,4
88,Sp,40,Ta,5
89,Du,41,En,29
90,Ta,35,Ja,43
91,Ja,29,Ge,35
92,Ja,8,It,37
93,It,17,Ta,22
94,En,22,En,34
95,Sp,15,Ta,10
96,En,8,Du,5
97,Ja,22,En,38
98,Ge,29,Ta,40
99,En,3,Ja,45
100,Ge,17,Ta,7
101,Ge,19,Ja,2
102,Ge,25,Ge,14
103,It,14,Sp,25
104,It,32,Du,25
105,Ja,18,Sp,7
106,Ja,31,Du,18
107,Sp,45,Sp,4
108,It,3,Ta,9
109,Sp,12,It,34
110,Ja,25,Sp,30
111,Sp,48,Du,46
112,Ja,32,En,41
113,Du,7,Du,11
114,Du,22,Ta,36
115,Du,1,Sp,44
116,En,11,It,35
117,Ta,16,Ta,45
118,Sp,33,It,16
119,Ta,42,Ja,39
120,Ge,28,Ge,13
121,Ge,9,Ta,30
122,It,2,It,4
123,En,20,Sp,24
124,Sp,34,En,36
125,Du,44,Sp,9
126,Ja,21,Ja,17
127,Ge,23,Ge,48
128,En,17,Du,34
129,It,30,Ge,43
130,Ta,31,Ta,27
131,En,47,Ge,24
132,En,30,Du,21
133,Sp,2,Ta,37
134,Sp,26,Ta,6
135,Ge,37,Ja,7
136,It,8,It,9
137,Ge,42,Ta,41
138,Ta,17,It,25
139,Du,29,Ja,20
140,Ja,9,It,10
141,Ge,26,Sp,35
142,It,18,Du,14
143,Ge,6,Du,48
144,Sp,19,Sp,43
145,It,27,Ja,10
146,It,40,Ja,28
147,It,15,En,15
148,Ge,5,Sp,3
149,Ge,45,En,42
150,It,7,En,21
151,Sp,37,Du,19
152,Ja,42,It,33
153,Du,47,It,20
154,En,5,En,40
155,Ja,33,Sp,6
156,Ge,10,Du,12
157,Du,32,Du,39
158,It,29,Du,13
159,Ja,44,Sp,31
160,En,24,Ta,2
161,En,2,Sp,47
162,Ge,44,Sp,14
163,Ta,43,Ta,4
164,It,41,Ge,7
165,It,12,It,26
166,Ja,34,Ge,22
167,Du,16,Sp,5
168,Sp,32,Ge,20
