Order,L1,Excerpt1,L2,Excerpt2
1,Ja,40,Ta,5
2,Ja,10,En,29
3,It,6,It,10
4,Sp,25,Sp,14
5,Du,45,Sp,28
6,Ja,36,Du,12
7,It,39,It,35
8,Ta,21,Ta,43
9,Ja,23,Ja,33
10,It,15,Ja,25
11,Ge,21,It,8
12,En,23,Du,23
13,Ge,3,En,38
14,Sp,46,Ja,48
15,Ge,17,Ja,30
16,Ja,47,En,30
17,Ta,34,Du,32
18,Ge,31,Ta,48
19,It,25,Sp,10
20,Sp,18,Sp,11
21,Ja,39,En,22
22,Ja,19,En,3
23,Du,3,It,42
24,Du,9,En,31
25,Ja,37,Sp,8
26,Ge,14,Ja,44
27,Ja,20,Ta,44
28,Ta,4,It,41
29,Du,1,Du,16
30,Ta,9,Du,20
31,Ja,18,It,27
32,Sp,17,It,47
33,Ge,12,Ta,23
34,Du,17,Du,14
35,Ge,15,Ja,4
36,It,48,En,13
37,It,43,It,37
38,It,2,Ta,33
39,Ta,22,Du,10
40,En,4,Sp,1
41,It,20,It,34
42,Sp,3,Du,27
43,Sp,30,Ja,43
44,En,24,Du,48
45,En,34,Sp,32
46,En,39,En,5
47,Ja,32,It,14
48,Du,7,Ge,28
49,Du,44,It,40
50,Ja,31,Ja,1
51,Du,22,Du,47
52,It,17,Ge,18
53,It,13,Sp,22
54,Ge,37,Sp,24
55,Sp,21,Ja,11
56,Ta,31,It,1
57,Sp,15,Ta,1
58,Du,24,It,21
59,Ta,17,Ge,39
60,Ja,13,Du,29
61,Ge,6,En,18
62,Du,21,En,2
63,Du,11,Sp,39
64,Ja,41,Ta,18
65,Ge,4,En,19
66,Ta,42,Ta,40
67,Ge,9,En,32
68,Sp,36,Sp,9
69,Ja,16,Du,42
70,Ge,40,Ta,24
71,En,21,En,40
72,Ge,35,Du,37
73,Du,28,Du,4
74,En,14,Ta,46
75,Ge,48,Ge,7
76,Ta,3,Ta,15
77,En,45,En,35
78,En,26,Ta,16
79,Ta,11,En,37
80,Ja,45,Ja,38
81,Sp,38,Sp,45
82,Ja,5,It,32
83,En,20,En,15
84,Ta,27,Ja,7
85,Sp,7,It,45
86,Ge,42,It,24
87,Ge,22,Ge,11
88,Ta,37,Ta,10
89,It,44,En,27
90,En,12,Ja,9
91,En,42,It,18
92,Ta,36,Ge,1
93,It,28,It,31
94,Ja,42,Ja,24
95,Du,39,Sp,2
96,Ta,28,En,7
97,Ge,38,Sp,16
98,Du,34,Ta,32
99,Du,33,Sp,47
100,Ge,2,Ge,36
101,Ja,14,Ta,19
102,Du,15,Ge,13
103,Sp,41,Du,8
104,Sp,42,En,8
105,Ta,6,Du,35
106,Sp,4,It,3
107,Ja,3,Ta,47
108,It,9,Du,40
109,It,7,Ge,34
110,Ta,29,En,10
111,Ta,45,Ta,25
112,It,33,It,46
113,En,6,Ja,6
114,Ta,2,Du,18
115,Ja,34,Ja,27
116,Du,43,Du,38
117,En,11,En,9
118,Sp,26,Ge,30
119,Ge,47,Sp,43
120,Ja,35,Du,13
121,Sp,35,Sp,20
122,Ge,5,Ge,46
123,It,36,Sp,48
124,Ta,39,Sp,19
125,Ge,24,Ja,17
126,Ja,15,Sp,31
127,Ge,29,Ge,27
128,Du,36,Ge,23
129,Sp,27,Sp,40
130,En,41,En,28
131,Ja,2,Ge,20
132,Sp,12,Ge,33
133,It,12,En,48
134,Ge,25,Du,31
135,Ta,38,Sp,44
136,Ge,16,Du,25
137,Sp,13,Ge,8
138,Du,19,Du,6
139,Ge,10,Ge,19
140,It,30,Ge,43
141,En,36,It,22
142,It,38,Ja,26
143,Ja,29,Ja,22
144,Sp,34,Ta,35
145,It,26,Du,2
146,It,4,En,43
147,It,11,Ge,44
148,Ja,46,Du,30
149,En,16,Sp,33
150,It,19,Ta,8
151,Ta,30,Sp,5
152,Du,41,It,23
153,Ta,14,Sp,37
154,En,44,Ge,45
155,Ge,26,En,1
156,Ge,41,Ja,8
157,En,47,Sp,6
158,Du,5,Ja,21
159,Ta,7,En,25
160,Ja,12,Sp,29
161,En,46,Du,46
162,Sp,23,En,17
163,Du,26,En,33
164,Ta,12,Ta,26
165,Ta,41,It,16
166,It,5,Ta,13
167,Ja,28,It,29
168,Ge,32,Ta,20
