Order,L1,Excerpt1,L2,Excerpt2
1,En,4,It,32
2,Sp,23,Sp,31
3,Sp,35,Ja,47
4,Ta,22,Du,25
5,Ta,41,En,20
6,Du,4,Ta,47
7,Du,20,Ja,34
8,Du,5,Ge,2
9,Ja,7,Ja,20
10,En,1,Du,33
11,Sp,32,Ja,11
12,Ja,10,Ge,46
13,Ta,16,En,40
14,Ja,45,Sp,12
15,Du,12,Sp,46
16,Du,10,Ja,23
17,Ge,26,Ta,1
18,Ta,19,It,42
19,Ge,32,Sp,7
20,Ge,23,It,25
21,It,33,Du,19
22,Du,44,Du,43
23,Ge,41,Du,36
24,Ja,35,Sp,22
25,Ge,5,Ge,8
26,It,11,Du,27
27,Ge,6,En,44
28,En,19,En,11
29,Sp,40,Sp,25
30,It,18,Ge,30
31,En,43,En,31
32,It,13,En,36
33,It,35,Ta,17
34,Ja,26,En,17
35,Du,16,Ge,45
36,En,46,En,15
37,Ta,21,Ta,38
38,En,47,Du,34
39,Sp,39,Ge,19
40,Ge,14,It,44
41,Du,15,It,30
42,It,3,Du,9
43,Ja,48,Ge,20
44,Sp,1,It,34
45,Sp,42,It,28
46,En,21,It,31
47,Ta,14,Ge,48
48,Ja,22,En,37
49,It,48,Ge,22
50,Ta,30,Ta,2
51,It,14,Ja,44
52,Sp,27,Du,24
53,Sp,43,Ja,25
54,Sp,3,Ta,45
55,Ge,7,Ge,9
56,En,12,Sp,33
57,Ja,15,Ja,5
58,Ja,30,Du,22
59,En,27,Sp,34
60,Ta,27,En,3
61,Du,46,Ja,27
62,Ge,39,Ge,44
63,En,23,Sp,14
64,Ja,19,Ge,11
65,It,38,En,29
66,Ja,17,Ta,24
67,Ja,32,Du,38
68,It,6,It,27
69,Ja,1,Du,1
70,Du,40,Ge,42
71,Sp,21,Ge,15
72,Ge,12,Ge,43
73,Du,35,Du,13
74,En,30,Ge,16
75,Ta,42,Sp,4
76,Du,17,Du,47
77,Ja,12,Ta,5
78,Ja,21,En,16
79,Ta,31,Sp,38
80,En,8,Du,32
81,Sp,28,Sp,6
82,En,32,Du,39
83,Sp,48,Sp,10
84,It,26,It,16
85,En,39,It,39
86,Ta,8,Ta,12
87,Ge,21,Ta,40
88,Ta,11,Ta,28
89,Du,8,Du,2
90,It,20,Ta,26
91,En,24,Ge,29
92,It,23,Du,26
93,Ja,9,Ja,46
94,Ja,29,It,37
95,Sp,36,Sp,24
96,Sp,5,Sp,30
97,Ge,1,Sp,11
98,It,15,It,46
99,Sp,45,Ja,36
100,It,29,Ta,23
101,Sp,16,Ge,38
102,Du,42,Ge,28
103,Ja,16,Ja,18
104,Du,3,Ta,3
105,Ta,4,Du,48
106,Du,37,Ge,18
107,En,28,Ge,13
108,Ge,17,Ta,20
109,En,14,Sp,41
110,Sp,2,Du,14
111,En,13,Ta,13
112,It,12,Sp,15
113,Ta,29,Sp,18
114,Ge,10,Ja,40
115,Du,31,Du,21
116,En,9,En,2
117,It,9,Ge,25
118,It,36,Ge,4
119,Ge,47,Ja,24
120,It,17,It,2
121,Ta,10,En,10
122,Ge,33,Ge,24
123,It,8,Ja,4
124,Ta,46,Ja,2
125,Sp,17,En,42
126,Ta,43,Ja,6
127,Du,18,Du,23
128,Sp,26,It,7
129,Ge,31,Sp,13
130,It,5,Du,28
131,Ta,25,En,48
132,Ja,37,Ta,44
133,Ge,37,Ja,14
134,Sp,37,It,19
135,It,10,It,45
136,Ja,33,It,1
137,Ja,42,Ja,28
138,Ge,40,Ta,35
139,En,41,Ja,8
140,Ta,15,Ta,9
141,It,4,En,5
142,Ja,38,Ta,39
143,It,21,It,22
144,Ta,48,Du,6
145,Du,29,Sp,9
146,Sp,8,Ta,33
147,It,47,Ja,13
148,It,43,Ta,32
149,En,6,Ge,34
150,En,38,Du,45
151,Ta,18,Ta,34
152,Sp,19,It,40
153,En,35,Sp,44
154,Ja,39,Ja,41
155,It,24,Ja,31
156,It,41,Ta,36
157,Ta,37,Ge,36
158,En,34,Ge,35
159,Ge,27,Ge,3
160,En,18,Ja,43
161,En,33,En,7
162,En,26,Du,30
163,Du,11,Sp,20
164,Sp,47,Du,7
165,En,22,Ja,3
166,En,25,En,45
167,Ta,6,Sp,29
168,Ta,7,Du,41
