Order,L1,Excerpt1,L2,Excerpt2
1,Ta,8,Sp,6
2,En,22,En,41
3,Ja,39,It,21
4,Sp,24,It,19
5,Sp,1,En,45
6,Du,22,Ta,48
7,En,37,Du,34
8,En,28,En,18
9,Ta,46,Sp,29
10,It,28,Ge,18
11,Ge,34,Ta,10
12,It,13,Sp,39
13,En,16,En,35
14,Ta,15,Ta,31
15,Ge,25,Ta,44
16,Ge,9,Ja,46
17,Ge,48,Ge,20
18,Ja,45,Ja,42
19,Ta,23,Ja,37
20,Sp,36,Ja,18
21,Du,20,En,9
22,Ge,29,Du,15
23,It,31,Sp,32
24,It,18,Ge,22
25,Ja,28,Ja,29
26,Du,6,Du,41
27,Ta,9,It,24
28,Du,33,Ja,35
29,En,8,Ta,27
30,En,1,Ja,19
31,Ja,24,En,20
32,It,25,Ta,14
33,Du,43,Du,18
34,Du,14,Ja,27
35,Ja,16,Du,7
36,It,37,En,5
37,Du,38,Ta,45
38,Ja,25,En,36
39,Sp,17,Ge,42
40,Du,31,Du,28
41,Sp,44,Sp,45
42,Ta,3,Ge,28
43,Ja,32,Ge,16
44,En,43,It,7
45,En,44,It,45
46,It,40,Du,23
47,Ta,22,En,11
48,Sp,21,Ta,2
49,Sp,38,Ja,17
50,En,7,Ja,5
51,Ja,38,Ta,35
52,Ge,26,Du,19
53,Du,12,En,38
54,It,35,Du,25
55,It,3,It,1
56,Ge,7,Sp,25
57,It,33,Ja,7
58,Ge,17,It,44
59,Ta,43,En,47
60,En,3,Ja,40
61,Sp,13,It,38
62,It,27,It,29
63,It,46,Ta,32
64,Ge,1,Ja,41
65,Ge,46,It,6
66,Ja,30,It,42
67,Du,2,Ja,2
68,Ge,43,Du,35
69,Ge,35,Ta,19
70,Sp,11,Ta,25
71,Ja,8,Ja,10
72,Ja,33,Ge,15
73,En,21,It,12
74,En,33,En,4
75,It,26,En,39
76,It,5,Ja,6
77,En,31,Ge,12
78,Ge,23,Ge,21
79,Ja,47,Ja,22
80,Du,8,Ta,40
81,Du,16,It,43
82,Sp,34,Sp,35
83,En,40,Ta,5
84,Ge,45,Ge,40
85,It,16,It,8
86,Ja,48,Ta,21
87,Ta,4,Ta,16
88,Ja,20,Du,4
89,Ta,26,Ge,13
90,Ja,23,Sp,47
91,Ja,1,En,12
92,Ja,4,Ta,12
93,It,22,It,9
94,En,14,Du,9
95,Sp,31,En,46
96,Ta,6,Ta,29
97,Sp,30,Ge,31
98,Du,30,Sp,19
99,Ja,26,Ge,39
100,Sp,33,Sp,41
101,Ta,11,Ja,12
102,Ja,9,Sp,22
103,Ja,13,Sp,46
104,Sp,5,Ge,14
105,En,27,Ta,38
106,Ja,31,Ja,3
107,Du,36,Sp,8
108,Sp,12,It,34
109,Sp,23,Sp,15
110,Ge,32,It,11
111,Ge,36,Ge,6
112,Sp,2,En,10
113,Du,47,Du,40
114,Du,42,It,30
115,Ta,34,It,15
116,Sp,26,Sp,48
117,Ta,30,Ta,24
118,En,34,Ge,2
119,It,2,Ge,3
120,En,25,Sp,16
121,Ta,18,Du,32
122,It,48,Ta,7
123,Ja,15,It,36
124,Ta,17,Ja,36
125,Sp,4,It,4
126,Ge,37,En,13
127,Ge,11,Ge,38
128,It,23,It,10
129,Ta,1,It,32
130,Du,21,Ge,41
131,Ta,47,En,26
132,En,19,Ge,5
133,Sp,37,Sp,18
134,Du,24,En,24
135,Sp,42,Ge,30
136,Du,26,Ge,44
137,Ge,19,Ge,10
138,Du,37,Ta,20
139,Ja,34,Ge,47
140,Sp,3,En,2
141,Sp,14,Du,10
142,Du,5,En,17
143,Ja,43,Ja,11
144,Ja,14,It,20
145,It,47,En,23
146,Ge,27,Du,46
147,Ta,41,Ta,39
148,Ja,44,Du,1
149,Ge,8,Ta,13
150,Du,13,It,41
151,Du,27,Sp,28
152,Ge,4,En,30
153,Sp,9,Ge,33
154,It,39,It,17
155,Ta,42,Ta,28
156,Ge,24,En,29
157,Du,11,Du,17
158,Sp,27,Ta,33
159,Sp,7,En,6
160,Ta,37,Sp,20
161,En,15,En,48
162,Du,48,Du,44
163,Du,29,Ta,36
164,Ja,21,Sp,40
165,Sp,10,Du,3
166,Sp,43,Du,39
167,En,32,En,42
168,Du,45,It,14
