Order,L1,Excerpt1,L2,Excerpt2
1,Ja,8,Sp,30
2,Sp,44,En,47
3,Sp,21,En,40
4,En,8,Ta,25
5,Sp,31,Ge,33
6,En,10,Ge,6
7,It,23,Du,9
8,Ge,23,Ja,39
9,Ja,2,Du,15
10,Du,36,Sp,13
11,Ta,21,En,28
12,Sp,37,Ta,6
13,Sp,40,Sp,47
14,En,12,Ta,48
15,Sp,26,It,19
16,Sp,27,Du,23
17,Ja,33,En,3
18,Ge,10,Du,18
19,Ja,3,Ja,45
20,Ta,30,Sp,48
21,Sp,32,En,2
22,Du,1,Ja,1
23,It,7,Sp,28
24,Du,17,Du,47
25,Du,12,Ge,4
26,Ta,36,Ja,32
27,Ge,32,It,14
28,Ge,2,It,27
29,Ge,3,It,30
30,Ja,7,En,14
31,Ja,11,Du,43
32,It,28,Ta,12
33,Sp,46,Sp,15
34,Du,39,It,44
35,It,26,Du,34
36,Ge,36,Ja,26
37,Sp,34,Ge,35
38,Ta,8,Ge,38
39,En,9,Sp,8
40,En,43,Ge,34
41,It,11,Sp,35
42,Sp,45,Ge,20
43,Du,26,Du,35
44,En,6,It,8
45,Ja,36,Sp,7
46,Du,28,Ge,45
47,It,20,It,5
48,Ta,16,Ta,23
49,Ta,2,Ta,45
50,Sp,36,Sp,5
51,It,39,Du,24
52,Ja,48,Du,32
53,Ta,24,Du,33
54,Ge,17,Ge,41
55,Ta,15,Ge,19
56,Ja,20,Du,10
57,Sp,41,Du,6
58,Ta,22,It,13
59,Ge,15,Ge,28
60,Du,3,Du,38
61,Du,19,En,42
62,Sp,20,Du,16
63,Ta,32,Ta,26
64,Ta,17,Ta,34
65,Ge,27,Du,21
66,En,30,Ge,47
67,It,25,Ta,47
68,It,9,Sp,4
69,Ta,43,En,5
70,Sp,42,Sp,3
71,Sp,33,Ja,35
72,It,21,En,39
73,Sp,1,It,3
74,It,46,It,34
75,Du,46,Ge,31
76,En,36,It,41
77,It,45,It,1
78,Du,29,Ge,40
79,It,18,En,35
80,Ja,10,Ja,34
81,It,47,Ja,23
82,Sp,22,Du,8
83,It,22,Ja,13
84,Ge,13,Ta,18
85,Du,13,En,38
86,Sp,14,Du,25
87,Ta,11,It,42
88,Du,20,Du,2
89,Ta,28,En,7
90,Ja,15,Sp,19
91,En,26,Ja,42
92,Ge,14,It,12
93,Ja,43,Ge,30
94,It,48,En,31
95,Ge,44,Ja,21
96,En,13,En,15
97,Ta,9,Du,4
98,En,18,Ge,16
99,Ge,11,Ge,18
100,En,24,En,11
101,En,34,Sp,6
102,En,22,Du,45
103,It,15,Ja,47
104,Ta,7,Ja,5
105,It,36,Ta,44
106,Du,11,Ta,39
107,Sp,25,En,33
108,Ja,27,Du,30
109,En,27,En,29
110,Ge,25,Sp,11
111,Ja,37,Ja,19
112,Ge,37,Ta,41
113,Sp,9,Sp,24
114,Du,27,En,46
115,Ta,4,Ta,38
116,Ge,21,It,33
117,Ta,27,En,48
118,Ge,1,Ge,42
119,Ta,3,Ja,44
120,En,20,Du,14
121,Ja,4,Ta,1
122,Sp,12,Ge,48
123,Ta,35,It,32
124,Du,40,Ta,37
125,Ge,43,En,37
126,Ja,16,En,17
127,Ta,31,Ja,29
128,En,16,En,45
129,Ge,39,It,6
130,Du,7,It,40
131,Ge,29,En,32
132,Sp,18,It,24
133,Ja,22,Ja,30
134,It,2,It,37
135,Ja,24,It,43
136,Sp,23,Sp,38
137,Du,5,Du,42
138,Sp,10,Ja,14
139,Ja,31,Ge,8
140,Ja,41,En,44
141,Ge,12,Ge,5
142,It,10,Ja,46
143,Ja,9,Ja,25
144,It,31,Du,48
145,En,21,Ja,38
146,Ja,12,Ja,28
147,Ta,33,Ta,5
148,Sp,2,Ge,22
149,En,23,En,41
150,Ge,9,Ge,24
151,Ja,18,It,4
152,Ta,40,Du,22
153,Ta,19,Du,44
154,Ta,42,Sp,16
155,Du,31,Du,37
156,Sp,43,Ta,13
157,En,1,En,4
158,Sp,39,Ta,29
159,En,19,Du,41
160,Ja,40,Sp,17
161,Ja,6,Ge,46
162,It,38,It,35
163,Ta,46,Ge,26
164,It,17,It,16
165,Sp,29,Ta,10
166,Ta,20,Ge,7
167,Ja,17,Ta,14
168,It,29,En,25
