Order,L1,Excerpt1,L2,Excerpt2
1,Ta,29,Du,2
2,It,18,It,38
3,It,32,En,28
4,Du,18,En,36
5,Ta,41,Ta,30
6,Ge,43,It,12
7,Du,39,It,22
8,It,47,It,25
9,Sp,30,Sp,8
10,En,21,Ta,21
11,En,47,Du,33
12,Du,32,Du,13
13,Sp,45,Du,27
14,It,29,Ge,2
15,Du,44,Ja,17
16,It,1,Ge,33
17,It,9,En,31
18,En,45,Ja,14
19,En,17,Du,37
20,Ja,28,Ja,38
21,Sp,3,Sp,1
22,Ja,34,Ja,23
23,Ge,4,It,46
24,Ta,1,Ge,48
25,Ge,29,Ge,35
26,Ja,12,Sp,35
27,Ta,3,Sp,43
28,Ge,24,Du,14
29,En,3,En,15
30,Sp,9,Du,5
31,En,11,Du,19
32,Du,43,Ta,33
33,Ja,29,Ge,47
34,Sp,38,Sp,12
35,Ge,5,Du,9
36,En,14,En,46
37,Ge,13,Ge,23
38,Sp,28,Ja,45
39,En,16,Ta,44
40,En,9,En,34
41,It,6,Ja,48
42,Sp,40,Ja,25
43,Sp,26,Ja,16
44,Du,41,Sp,48
45,Ge,31,Ta,20
46,Ge,6,Du,29
47,Sp,47,It,28
48,Du,24,Ja,9
49,Ge,27,Sp,21
50,It,24,Du,12
51,Ge,44,Ge,16
52,En,19,Ge,22
53,Ja,33,It,27
54,Ta,6,En,32
55,Du,20,En,27
56,Ja,13,Ja,10
57,En,1,Ge,9
58,En,4,Ta,14
59,Sp,2,En,38
60,Ge,40,Sp,10
61,En,30,Sp,19
62,Ge,42,Du,28
63,En,40,En,10
64,Ta,39,Ge,25
65,Sp,46,It,23
66,En,12,Sp,25
67,En,35,Ge,18
68,It,45,Ta,31
69,Du,45,Ja,20
70,Du,48,Ta,9
71,Du,1,Du,11
72,Ta,48,Ja,24
73,Sp,27,Sp,16
74,Ge,11,Sp,24
75,Ja,11,Ge,17
76,Du,46,Du,31
77,Ja,7,Du,34
78,Sp,15,Ta,42
79,Sp,41,En,39
80,Ge,46,Ge,12
81,Du,22,En,8
82,En,44,Ja,21
83,It,26,It,39
84,Ja,18,Ge,38
85,Ta,8,Du,4
86,Du,15,Ge,28
87,Ta,32,Ge,41
88,It,7,Ta,5
89,It,31,Ja,27
90,Du,36,It,40
91,Sp,13,Ta,35
92,It,42,It,2
93,Sp,31,Du,21
94,Ta,47,Sp,32
95,En,6,It,37
96,It,34,Sp,7
97,Ja,15,Ja,3
98,Du,16,Sp,5
99,Du,42,Ta,38
100,Ja,46,Ge,36
101,Ta,4,En,33
102,Du,30,Ge,26
103,Ge,8,En,20
104,Ja,4,Ge,37
105,It,16,En,13
106,Ta,18,Ge,39
107,En,22,Ge,32
108,Du,38,It,11
109,It,30,En,48
110,Ja,1,Ta,7
111,It,17,Ge,3
112,Ta,10,Ja,6
113,Sp,33,Ja,40
114,Ta,45,Ja,39
115,It,14,It,10
116,Sp,4,Ge,19
117,Ta,40,Ta,23
118,Ta,37,Sp,20
119,En,41,It,44
120,Ja,19,Ge,14
121,It,8,Ja,43
122,Sp,14,Ge,34
123,Ja,35,En,5
124,Sp,17,Ge,45
125,Du,7,Ja,37
126,Ja,22,It,36
127,Ta,2,Ja,5
128,Ta,22,Ta,24
129,It,20,It,3
130,It,35,Ta,17
131,Ta,46,Ta,19
132,Du,3,Du,8
133,En,2,Ja,31
134,Du,35,Sp,18
135,Ta,43,Sp,44
136,It,48,Ta,16
137,En,18,Sp,6
138,It,33,Ge,7
139,Sp,11,Sp,22
140,En,42,En,25
141,It,19,Sp,34
142,Ta,12,Ta,28
143,Ja,30,En,43
144,Ge,20,Ge,21
145,Du,17,Ta,25
146,Sp,36,Sp,39
147,Ja,41,Ja,32
148,Ge,1,Ge,10
149,Ta,26,It,15
150,Ja,36,It,41
151,En,23,En,7
152,It,13,Du,25
153,Ja,2,Ta,15
154,En,24,Ge,30
155,It,5,Sp,23
156,Sp,42,En,26
157,Ta,13,Ge,15
158,Ja,26,En,37
159,Sp,37,Ja,42
160,En,29,Ta,36
161,It,21,Ta,11
162,Du,23,It,4
163,Du,40,Du,47
164,Ja,8,Du,6
165,Sp,29,It,43
166,Du,10,Du,26
167,Ja,47,Ja,44
168,Ta,27,Ta,34
