Order,L1,Excerpt1,L2,Excerpt2
1,En,25,Sp,5
2,En,13,Ta,20
3,Ta,14,Ta,35
4,En,44,It,17
5,Sp,8,It,31
6,Ge,10,Ta,12
7,Ge,23,Du,4
8,Ja,16,Du,9
9,Ge,37,Ge,12
10,Ta,24,Du,27
11,En,4,Sp,1
12,Ge,27,Sp,16
13,Ge,2,Ta,6
14,Ja,27,Ta,11
15,Ge,14,Ge,3
16,Ta,2,Ja,21
17,Ta,1,Ta,9
18,It,45,It,27
19,Sp,13,En,46
20,It,24,Ge,34
21,Sp,20,Ge,7
22,Ta,37,It,21
23,Ta,47,Ta,46
24,Sp,41,Du,29
25,Ge,11,En,39
26,En,45,Du,6
27,Ta,26,Ja,39
28,En,5,Ge,18
29,Ge,25,Ja,30
30,Ja,32,Du,35
31,Ja,48,En,36
32,Du,1,En,27
33,It,36,Ta,48
34,Du,14,Ta,34
35,Ta,29,Ta,41
36,En,30,Du,23
37,Sp,36,Sp,26
38,Ja,23,Ge,22
39,It,41,Ta,38
40,Sp,38,Ja,26
41,Ja,14,Ja,9
42,Ge,32,It,4
43,It,30,It,40
44,Ja,37,It,37
45,Ta,16,Sp,40
46,Ja,36,Ja,17
47,It,25,Du,42
48,Du,25,Ta,28
49,Sp,21,It,28
50,Ge,42,Ta,43
51,Du,15,It,9
52,Sp,11,Sp,37
53,It,13,En,1
54,En,26,It,3
55,It,32,It,44
56,Ja,22,Ge,30
57,Sp,43,Ge,24
58,Ja,35,Ge,35
59,En,16,Ta,22
60,Ta,7,It,1
61,It,33,En,11
62,En,10,En,48
63,Ge,21,Du,37
64,Sp,23,Du,11
65,Sp,42,Du,5
66,Sp,27,Ta,3
67,It,8,Ta,17
68,Ja,33,It,26
69,Ta,5,En,24
70,Ja,2,En,17
71,It,12,Sp,35
72,Sp,45,Sp,24
73,It,23,Sp,34
74,Ja,1,Du,46
75,Du,8,Du,45
76,Sp,6,Sp,15
77,Sp,2,Sp,7
78,Ge,47,Ta,31
79,Ja,12,Ta,4
80,Du,33,It,11
81,Du,32,En,18
82,Ge,38,Ge,41
83,Ta,21,Du,31
84,Ge,16,Ta,44
85,It,39,Sp,30
86,Du,19,Ge,4
87,Sp,39,Ja,19
88,Ge,26,Sp,44
89,Du,26,Ge,19
90,Sp,14,Ja,3
91,Ge,17,It,48
92,Du,41,Ja,24
93,Ja,10,Sp,33
94,It,15,Ge,13
95,En,40,Ge,8
96,En,37,Du,30
97,Sp,12,Du,43
98,Sp,28,Ta,18
99,Ta,10,Ge,5
100,Sp,10,Ja,11
101,It,42,En,23
102,Ge,9,Ge,45
103,Ge,31,It,7
104,Sp,9,Ja,6
105,It,22,It,34
106,It,5,It,46
107,En,42,Ja,42
108,En,12,En,28
109,Sp,18,Du,13
110,Ja,31,Ja,40
111,En,32,En,43
112,Sp,19,En,29
113,En,14,Ja,4
114,Ge,28,Ja,47
115,Du,12,Du,34
116,Ja,28,Ja,46
117,Ta,27,Sp,17
118,Ja,38,Du,3
119,Ge,43,It,18
120,Ja,34,It,47
121,Ta,45,Ta,39
122,En,2,Ge,29
123,It,20,Du,48
124,Du,17,Du,36
125,En,6,Sp,3
126,Ge,20,Sp,32
127,It,2,Du,40
128,Du,44,Ta,36
129,Du,21,Du,24
130,Ta,30,It,16
131,En,35,Ta,42
132,En,31,Du,7
133,Ta,15,Du,47
134,Ta,19,Ta,8
135,Sp,29,Ta,32
136,Ja,8,Ja,45
137,Ja,18,Ge,1
138,Ge,44,En,38
139,It,10,Ja,29
140,Ge,6,Du,20
141,Ta,33,En,9
142,En,47,It,6
143,Ja,41,En,41
144,Sp,48,Sp,46
145,It,43,Ja,5
146,Du,22,Ja,20
147,Ja,43,Ja,7
148,Sp,25,Du,28
149,Ge,48,Du,18
150,Ta,40,Sp,47
151,En,3,En,20
152,Sp,4,It,29
153,En,19,Ge,40
154,Ja,15,En,8
155,It,35,It,38
156,Ge,36,Ge,15
157,En,15,Ta,25
158,Ge,46,Ge,33
159,En,21,En,33
160,Du,2,Du,10
161,Du,39,Du,38
162,En,34,Sp,22
163,It,19,Du,16
164,En,7,En,22
165,It,14,Ja,44
166,Ja,25,Ta,23
167,Sp,31,Ge,39
168,Ta,13,Ja,13
