Order,L1,Excerpt1,L2,Excerpt2
1,It,48,Sp,19
2,Du,17,En,14
3,En,5,It,18
4,En,27,Ta,10
5,Sp,22,Sp,27
6,Du,36,It,46
7,En,19,Ge,4
8,It,28,Du,6
9,Sp,24,It,29
10,Sp,8,Ja,9
11,Sp,30,Ja,36
12,Ja,14,Ja,6
13,En,29,En,13
14,It,32,Ge,28
15,Ta,22,Ge,47
16,Du,15,Ge,29
17,Ta,44,It,23
18,Sp,20,Ta,24
19,Ja,8,Ge,10
20,En,2,Ja,34
21,It,3,It,8
22,Ta,40,Ta,20
23,Sp,28,Ta,38
24,Du,48,Sp,18
25,Sp,40,Sp,39
26,Ja,35,It,39
27,Du,40,Ja,37
28,Sp,43,Ja,45
29,Du,3,Du,45
30,En,1,It,2
31,Ge,31,Ta,12
32,It,43,Sp,16
33,Ja,5,Ge,17
34,Sp,23,Sp,13
35,Sp,45,Du,21
36,Du,12,Du,34
37,Ja,11,Ta,46
38,En,8,Du,10
39,Ja,42,Du,35
40,Ta,19,Ja,25
41,En,3,Du,8
42,Ge,19,En,48
43,Sp,7,Sp,12
44,It,14,Ge,48
45,Ge,46,Ta,1
46,Ge,24,Ja,32
47,Ja,23,Ja,4
48,En,20,En,30
49,Ja,18,Ta,2
50,Ta,31,En,46
51,Du,23,Du,7
52,Ta,27,Ge,18
53,Du,38,It,1
54,Ge,5,Du,11
55,Du,33,It,38
56,Ta,21,Ge,16
57,En,31,Ge,45
58,It,25,En,12
59,Ja,38,Ja,28
60,En,6,En,22
61,Sp,29,Ta,3
62,Ta,36,Ta,37
63,En,40,Sp,35
64,En,7,En,34
65,En,26,Sp,21
66,Ja,43,Ta,26
67,Ta,8,Du,46
68,Sp,41,Ja,29
69,Ja,10,En,18
70,En,25,En,10
71,Ta,28,Ta,35
72,Du,42,En,4
73,Ta,30,It,5
74,It,4,It,37
75,Ja,26,Ja,1
76,Ja,15,Sp,2
77,En,23,Sp,11
78,Ta,34,Du,29
79,Du,26,Ja,27
80,It,45,Ja,20
81,It,6,Ta,48
82,Ta,42,It,47
83,Ge,25,Ge,39
84,Du,28,Ge,21
85,En,41,Ta,7
86,Ge,12,Ge,36
87,En,38,Ja,44
88,It,44,Du,13
89,It,16,Sp,6
90,It,41,Ge,41
91,Ja,19,Du,4
92,Ge,44,Du,2
93,En,32,Ta,45
94,Ge,13,It,26
95,It,15,Sp,17
96,Ge,43,Ge,3
97,Ja,33,Ja,39
98,Ge,34,Ge,2
99,En,45,Ge,6
100,Ge,26,En,17
101,Ta,18,Ta,17
102,Sp,4,Du,20
103,Du,32,Ta,9
104,Ge,15,Du,30
105,It,36,It,27
106,Du,31,Sp,48
107,Du,39,Du,27
108,Du,47,En,36
109,Ge,20,Sp,32
110,En,37,Sp,14
111,Ge,8,Sp,33
112,It,42,En,28
113,Du,41,Ge,33
114,Du,16,Du,1
115,Sp,26,Ge,35
116,Sp,37,Ta,23
117,Ta,15,Ta,33
118,Ja,41,It,13
119,Ja,40,Sp,44
120,Ja,16,Ta,29
121,It,11,It,33
122,Ja,48,It,35
123,Ja,2,Ge,32
124,Sp,10,Ta,43
125,Ta,13,Du,9
126,Ta,5,Ja,46
127,Ja,13,Ja,7
128,En,44,Sp,47
129,Ge,14,Ja,30
130,Ge,23,Ge,22
131,Ge,30,Sp,31
132,Ja,24,It,9
133,Ja,12,It,7
134,It,17,Ge,42
135,Du,44,Ta,4
136,Ta,41,En,42
137,Du,37,En,15
138,Ta,39,En,24
139,Ge,37,It,10
140,Ta,11,It,24
141,Ge,38,Sp,5
142,Ja,21,En,16
143,It,31,En,47
144,Du,25,Du,18
145,Ta,14,Du,24
146,Ja,3,En,43
147,Ta,25,It,20
148,En,9,Sp,34
149,It,22,It,40
150,Ge,40,Ja,47
151,Sp,3,Sp,46
152,Sp,42,Sp,1
153,It,12,En,35
154,En,39,En,21
155,Sp,36,Du,43
156,Du,5,It,21
157,Du,14,Ja,17
158,Ta,32,Ge,27
159,It,34,It,30
160,Sp,38,Ge,9
161,Ta,16,Ta,6
162,Ja,22,En,33
163,Ge,11,En,11
164,Ge,7,Ge,1
165,Ta,47,Sp,25
166,Ja,31,Du,19
167,Du,22,Sp,15
168,It,19,Sp,9
