Order,L1,Excerpt1,L2,Excerpt2
1,Ja,12,Ta,37
2,Sp,37,Sp,17
3,It,37,Ja,48
4,Ge,32,Ge,17
5,Ja,37,Ja,46
6,Du,23,Du,48
7,It,15,En,48
8,It,4,Ja,42
9,Ta,42,Ta,34
10,It,42,Ja,16
11,Du,26,En,44
12,Ja,3,Du,4
13,En,37,Du,42
14,Ge,2,Ge,28
15,Du,17,Du,6
16,It,19,Sp,15
17,It,14,Ta,21
18,Ge,8,Ge,36
19,Du,46,It,45
20,Ta,48,Ge,44
21,It,48,Du,34
22,En,33,En,24
23,Du,47,Ta,9
24,Sp,36,Du,44
25,It,5,It,39
26,Ta,7,Sp,47
27,Ja,8,Ta,29
28,Ta,17,Du,31
29,Ge,12,En,7
30,Du,13,Sp,44
31,Ja,39,Du,20
32,It,33,It,8
33,En,34,Sp,12
34,Ja,26,Ja,25
35,Du,24,Ge,38
36,Ge,35,Ta,6
37,Sp,22,Sp,2
38,Ta,2,It,47
39,Sp,20,En,45
40,It,1,Sp,33
41,Ta,46,Ge,40
42,Ge,1,En,39
43,Ja,44,It,13
44,It,43,Ge,9
45,It,12,It,24
46,Sp,48,Sp,43
47,Du,19,Sp,10
48,Du,12,Ta,41
49,Ja,5,Ta,10
50,Du,3,Ge,46
51,Sp,21,Ja,43
52,Sp,26,Ge,20
53,Du,18,Ta,26
54,Sp,3,It,29
55,Sp,4,Sp,42
56,Sp,46,En,1
57,Ta,47,Ta,1
58,Du,41,Ta,25
59,Ja,15,Ge,14
60,Ge,34,Ta,35
61,Ja,9,En,12
62,En,16,Ta,5
63,Ja,10,Du,10
64,It,2,Ge,48
65,It,44,Ta,20
66,It,7,It,18
67,Ta,45,Ge,26
68,Sp,6,Du,22
69,Sp,45,Du,32
70,Ge,37,Sp,41
71,Du,37,Ge,31
72,Ja,6,Sp,30
73,Du,11,Ge,3
74,Sp,16,Sp,31
75,Ta,4,Ta,44
76,Sp,40,Ta,33
77,It,30,Ta,19
78,It,41,It,38
79,It,10,It,28
80,Ta,24,En,23
81,Ja,30,En,19
82,Ge,39,Sp,8
83,Du,2,Du,25
84,Ge,15,En,25
85,En,31,Ta,23
86,It,11,En,35
87,Ja,38,Sp,5
88,Du,9,Du,15
89,Ta,22,It,35
90,En,15,Ge,6
91,Sp,35,Ge,30
92,En,10,Du,27
93,Ja,28,Ta,13
94,Sp,14,Du,5
95,En,41,It,36
96,En,3,Ta,8
97,Du,35,Du,21
98,Ja,27,Ja,11
99,Sp,24,Ge,5
100,Ja,35,Du,43
101,Ge,4,Ja,23
102,Ja,1,Du,7
103,It,40,Ta,27
104,It,3,Ge,42
105,Sp,28,En,27
106,Ge,33,Ge,23
107,Ge,41,It,9
108,Ta,16,Sp,18
109,Sp,13,It,6
110,Ge,18,Ja,24
111,Ta,18,Ge,22
112,En,22,En,17
113,It,21,Du,38
114,Ta,15,Ta,36
115,Ta,43,En,26
116,En,28,It,17
117,Sp,19,It,20
118,En,5,Ja,34
119,En,32,Ja,4
120,Ta,40,Du,36
121,Sp,1,Sp,32
122,Sp,11,Ta,39
123,Ja,40,Ge,11
124,Du,16,Du,33
125,Du,28,It,26
126,En,8,En,43
127,Ta,31,Ja,36
128,En,14,En,6
129,Sp,9,It,32
130,En,2,En,9
131,It,25,En,46
132,Du,29,Ge,29
133,En,13,En,42
134,Du,8,Ge,13
135,It,23,Ge,16
136,Du,39,Ja,20
137,Ja,14,Sp,27
138,Ge,27,En,40
139,Sp,23,Ja,19
140,Ja,41,Ja,17
141,Sp,25,Ta,28
142,Ge,47,Ge,25
143,Du,1,It,22
144,It,34,En,47
145,Ja,18,En,11
146,Ja,33,It,31
147,Ja,13,Sp,39
148,En,38,Du,14
149,Ge,10,Ge,24
150,Du,45,It,27
151,Ja,32,Ge,21
152,En,36,Sp,7
153,En,21,Du,40
154,Sp,29,Ta,14
155,It,16,Ja,22
156,En,20,Sp,34
157,Ja,7,En,30
158,Ja,31,Ja,45
159,Ja,21,Ta,32
160,Ge,45,It,46
161,Sp,38,Ge,43
162,Ta,30,Ta,3
163,En,29,Du,30
164,Ta,38,Ta,11
165,En,4,Ge,7
166,Ja,2,Ja,47
167,En,18,Ta,12
168,Ja,29,Ge,19
