Order,L1,Excerpt1,L2,Excerpt2
1,It,26,En,19
2,Du,22,Ge,34
3,En,12,Ta,18
4,En,35,Ta,4
5,Ta,16,Ta,6
6,It,17,It,9
7,Ja,15,Ge,44
8,Ge,7,En,20
9,En,40,Du,28
10,Ja,14,Ja,22
11,Ja,7,Ta,15
12,Ge,17,It,38
13,Ja,20,Du,3
14,Du,10,Du,30
15,Sp,44,Sp,22
16,Ja,30,Sp,13
17,Ta,48,Ge,10
18,It,41,Du,9
19,Du,23,Ta,37
20,Ja,43,Sp,42
21,Ta,8,En,21
22,Ge,12,Sp,5
23,En,28,Sp,35
24,Ja,8,Ja,9
25,Ge,2,Ge,32
26,Ge,41,En,34
27,Sp,23,Du,34
28,Sp,1,Ta,40
29,En,31,Sp,36
30,En,3,Ja,5
31,Ta,31,Ja,2
32,It,39,Du,7
33,It,36,It,33
34,It,30,Du,18
35,Ta,21,Ta,14
36,En,26,En,15
37,Sp,41,It,4
38,Ge,4,Ja,48
39,Ge,33,Ta,26
40,Du,48,Ge,28
41,Ta,17,Sp,34
42,Sp,28,Ge,19
43,Du,1,Du,46
44,En,23,En,29
45,It,18,Ta,41
46,En,46,It,28
47,Du,14,Sp,4
48,Du,21,Ta,5
49,It,25,Ja,25
50,Ge,9,Du,27
51,Ta,28,Ta,35
52,Sp,37,Ja,3
53,Ta,45,Sp,47
54,It,5,It,27
55,Sp,9,It,15
56,Ge,39,It,16
57,Sp,14,Sp,10
58,It,42,Ge,31
59,Du,29,It,19
60,En,18,Ge,43
61,Ja,4,Sp,8
62,Du,12,Ja,42
63,Ta,34,En,38
64,Sp,7,Sp,40
65,Sp,45,Du,31
66,En,27,Sp,31
67,Ja,6,Ta,22
68,Ta,9,It,2
69,En,32,Ta,27
70,En,10,En,17
71,Du,32,En,2
72,Sp,26,Du,19
73,Ge,23,Ge,25
74,Ja,46,It,3
75,Ta,19,Ta,25
76,It,24,Ta,2
77,En,9,Ja,41
78,Ge,18,Ge,11
79,Ge,13,Ja,38
80,Ja,45,Ja,12
81,It,31,Ge,15
82,Ta,10,Ta,33
83,It,13,Du,8
84,Sp,32,Ge,27
85,Du,37,Du,24
86,En,48,Ja,17
87,Ja,23,En,4
88,It,46,Ja,27
89,Ta,3,It,20
90,Du,33,Du,42
91,Sp,12,Sp,27
92,It,23,It,35
93,Ta,39,En,6
94,Du,4,Ta,46
95,Ja,34,En,41
96,Sp,19,Ta,12
97,Du,35,Ge,37
98,Ge,3,Ta,7
99,Sp,30,Ge,14
100,Ja,33,It,34
101,It,22,Du,2
102,Ja,11,Sp,46
103,En,22,En,37
104,Ta,36,Ta,20
105,Sp,43,Sp,3
106,Sp,15,It,11
107,Ta,44,Sp,38
108,En,16,Du,36
109,Du,11,Du,40
110,Du,15,Du,47
111,En,39,En,13
112,Sp,2,En,44
113,It,10,Sp,17
114,Ja,18,Ja,47
115,Ge,22,Ja,21
116,Sp,29,Ge,40
117,Ge,35,En,45
118,It,45,It,44
119,Ja,35,Ta,1
120,Du,13,Sp,16
121,En,42,Ge,21
122,Ja,44,Du,43
123,Sp,6,Sp,21
124,It,1,It,32
125,En,5,Ja,28
126,Ja,1,Ta,32
127,It,6,Sp,18
128,Ja,37,It,40
129,Ja,24,It,8
130,Ge,8,Ta,42
131,It,14,En,7
132,Ja,10,Ja,31
133,En,30,It,43
134,Ge,20,Ge,48
135,It,7,Ta,11
136,En,47,Du,20
137,Ge,47,Ge,45
138,Du,38,Ta,38
139,En,43,Ge,38
140,Du,17,Ja,29
141,Ja,32,Ge,6
142,En,33,En,24
143,Ja,40,Du,16
144,Du,6,Ge,5
145,En,1,Sp,25
146,Du,5,Ja,13
147,En,25,Sp,39
148,It,48,Ta,24
149,Ge,26,Ge,30
150,Ta,43,Sp,48
151,En,11,Du,41
152,It,47,Sp,20
153,Ja,19,Ta,23
154,Sp,24,Ge,36
155,Ta,13,Du,39
156,It,37,En,36
157,It,29,En,14
158,Ge,24,Ta,29
159,It,21,Ge,42
160,Ta,30,Ge,46
161,Du,26,Sp,33
162,Ja,36,Sp,11
163,Du,44,Ge,1
164,It,12,Ge,29
165,Du,25,Ta,47
166,En,8,Du,45
167,Ge,16,Ja,39
168,Ja,26,Ja,16
