Order,L1,Excerpt1,L2,Excerpt2
1,Ge,41,Sp,46
2,En,19,Ja,43
3,Ge,13,Ta,21
4,En,10,En,27
5,Ge,28,It,21
6,Ta,44,Ta,4
7,Ge,18,Ja,8
8,Du,31,It,31
9,Sp,36,Sp,20
10,Du,39,Ta,8
11,Sp,30,Du,2
12,Sp,14,Ja,1
13,It,2,Du,18
14,Ge,5,Ta,6
15,It,16,Ge,35
16,Ta,27,It,3
17,En,2,Ge,44
18,Ja,5,Du,16
19,En,16,Ge,24
20,Sp,47,Du,6
21,Ge,34,Du,22
22,It,42,It,18
23,It,12,Ge,31
24,En,48,Ja,25
25,Ja,24,Ja,34
26,It,20,It,14
27,Sp,25,Du,46
28,Ta,9,Ja,42
29,En,46,En,18
30,Ta,19,Sp,38
31,Ge,45,Sp,23
32,It,28,Ja,9
33,Du,3,It,9
34,Du,37,Ta,28
35,Ja,21,Du,15
36,En,20,Sp,24
37,Ja,15,Ge,25
38,Du,27,It,8
39,Ge,3,Ja,39
40,It,44,It,38
41,Ta,13,En,1
42,Du,7,Ja,7
43,En,6,Ta,24
44,Ja,35,Du,34
45,Du,47,En,11
46,Ta,16,Du,24
47,Ta,2,Ta,7
48,Sp,22,It,48
49,En,31,Du,32
50,Ja,28,Ja,47
51,Sp,18,Sp,8
52,Sp,27,En,3
53,Ja,29,Sp,31
54,It,43,It,37
55,En,44,Ge,46
56,Ge,36,Ta,17
57,Ja,30,Ge,16
58,Sp,48,En,45
59,Ta,36,It,24
60,It,34,Du,29
61,Ja,14,It,32
62,Ta,40,Ge,43
63,Ta,20,Ge,27
64,En,30,En,4
65,Sp,40,Ja,13
66,Ta,41,Ge,12
67,Sp,17,Du,1
68,It,41,En,22
69,Ge,38,Ge,15
70,Sp,26,It,46
71,Du,28,Du,45
72,Du,20,Du,25
73,Ja,12,Ja,40
74,En,14,Ja,2
75,Sp,41,It,36
76,Sp,16,It,25
77,Ta,14,Sp,39
78,En,36,Du,9
79,Ge,39,Ge,8
80,Ge,42,Du,5
81,Sp,1,Sp,6
82,Ta,33,Ja,3
83,Sp,21,En,35
84,Du,43,En,26
85,Ja,26,Sp,44
86,Ge,23,Ge,6
87,Ta,48,Du,11
88,Du,17,Ge,7
89,Ja,10,Ta,43
90,Ge,20,Ja,36
91,Ta,42,En,34
92,En,32,En,37
93,Ge,22,Du,13
94,En,9,It,26
95,It,47,Ja,16
96,En,17,Ta,46
97,It,39,En,41
98,Sp,3,Sp,4
99,En,38,En,21
100,Sp,42,It,17
101,Ja,27,Ja,20
102,Du,33,Ja,32
103,Ge,32,En,40
104,Ta,31,Ta,39
105,Ge,17,Sp,33
106,En,13,Ta,35
107,Ge,14,Ge,26
108,Sp,13,Sp,34
109,Du,8,Ge,11
110,Ta,45,It,15
111,Sp,11,It,22
112,Sp,9,Ta,1
113,Ge,30,En,24
114,Ja,6,Ta,10
115,En,8,Sp,7
116,Ge,37,It,10
117,Ja,22,Sp,28
118,Ta,23,Sp,2
119,Ja,37,Sp,10
120,Du,10,Ta,3
121,Ge,2,Sp,37
122,Ge,10,Sp,19
123,Sp,29,Sp,43
124,Du,36,Du,26
125,It,1,En,7
126,En,42,Ja,46
127,It,7,It,27
128,En,12,En,33
129,Ta,32,Sp,45
130,Ge,21,It,30
131,Ja,19,Ta,26
132,Ta,15,Ta,5
133,It,11,Ta,25
134,En,25,It,19
135,Ja,18,It,4
136,Ja,17,En,23
137,Du,35,Du,48
138,Ja,45,Ja,41
139,En,28,Sp,12
140,Ta,47,Ta,34
141,Du,12,En,47
142,Du,42,Du,21
143,En,43,It,33
144,Ta,22,En,39
145,Ge,19,Du,38
146,Du,44,Ja,4
147,En,29,Du,40
148,Ta,11,Ja,33
149,Ja,31,It,5
150,Ja,44,Ja,11
151,Sp,5,Du,14
152,Du,19,Du,30
153,Ge,4,Ge,47
154,It,23,Ja,38
155,Ta,12,Sp,15
156,It,6,Ta,30
157,Du,4,Sp,35
158,Ge,33,En,15
159,Ge,9,It,13
160,En,5,Ja,48
161,Ge,29,Ja,23
162,Ge,1,Ge,48
163,Du,41,Ta,38
164,Ta,37,Ta,18
165,It,29,Ta,29
166,Sp,32,Ge,40
167,It,35,It,40
168,It,45,Du,23
