Order,L1,Excerpt1,L2,Excerpt2
1,Ta,48,Ta,28
2,Ta,22,Ja,11
3,En,10,Du,25
4,Du,31,It,40
5,Ta,32,Ge,13
6,Du,22,Ta,26
7,Ge,6,Ge,26
8,Sp,21,Du,28
9,Ge,38,En,44
10,It,15,It,21
11,It,1,Ta,27
12,Sp,43,Ge,46
13,Ta,15,En,7
14,En,12,It,18
15,Ge,29,It,42
16,Du,20,En,29
17,Ta,46,En,48
18,Du,1,Ge,47
19,Ge,22,Ge,28
20,Ge,3,Sp,28
21,Ta,39,It,45
22,En,11,Sp,10
23,Ja,4,Du,6
24,It,23,Ge,44
25,En,39,It,30
26,En,40,It,25
27,Ja,30,Ta,34
28,It,34,It,11
29,Sp,6,It,2
30,Du,43,Ta,13
31,En,42,Ja,17
32,Ja,27,Ge,27
33,Ta,29,Sp,4
34,En,26,En,30
35,It,14,Ta,47
36,Ta,8,Ta,44
37,En,19,En,18
38,En,16,Du,19
39,It,36,It,37
40,Ta,35,Sp,9
41,Sp,5,Ta,1
42,Du,16,Du,48
43,Sp,23,It,22
44,Du,47,It,6
45,Ge,10,Ge,4
46,Ta,2,Ta,17
47,En,45,En,21
48,Ge,25,Ta,19
49,Ge,41,Du,36
50,Du,17,Ta,20
51,It,13,It,29
52,Sp,47,Ta,3
53,Ge,42,Ta,9
54,It,39,Du,37
55,Ja,39,Ge,31
56,Sp,8,En,6
57,Sp,36,En,38
58,Sp,40,Sp,37
59,Du,26,En,33
60,Ja,48,Ge,5
61,En,8,En,14
62,Sp,46,It,4
63,Ja,47,Ja,22
64,Du,30,Ja,42
65,Ge,30,Sp,2
66,Sp,44,Ge,15
67,Ta,14,Ta,23
68,Ta,45,Du,40
69,Sp,19,Ja,6
70,Ge,17,Ge,2
71,En,3,Ja,32
72,Ja,36,Sp,16
73,Ja,15,Ta,10
74,It,31,En,5
75,It,7,Ja,25
76,Sp,20,Sp,35
77,It,24,Ge,9
78,Ge,45,It,47
79,Ge,24,Ta,12
80,Ta,5,Du,7
81,Du,27,Sp,24
82,En,36,Ge,21
83,Ja,21,Ja,26
84,Ja,41,En,43
85,It,3,Ja,46
86,Ta,37,En,24
87,Du,24,Du,33
88,Ja,9,It,27
89,Du,9,En,17
90,Ja,19,Ge,32
91,Ge,14,En,31
92,Ge,36,Ge,7
93,Du,11,En,22
94,En,41,Ge,48
95,Ge,8,Ge,1
96,Du,35,Ta,38
97,Ja,12,Ta,43
98,Du,8,Ge,12
99,Ja,10,Ja,34
100,En,4,Ge,35
101,Du,5,It,12
102,Sp,38,Du,32
103,Ja,43,Ge,19
104,Ja,16,Ta,31
105,Ge,20,Ja,24
106,Ge,23,It,32
107,Ge,34,Du,10
108,Du,2,Ja,38
109,Sp,17,Sp,3
110,Ta,42,Ta,21
111,Sp,7,It,48
112,It,17,Ja,29
113,It,43,Ta,33
114,Ta,30,En,28
115,Du,23,It,28
116,En,23,Sp,33
117,Sp,13,Sp,15
118,Sp,18,Ge,43
119,It,41,It,35
120,En,13,It,33
121,Du,4,Ja,45
122,Ge,37,Du,21
123,Du,13,Du,41
124,Ta,18,En,20
125,It,10,Du,39
126,En,32,Sp,25
127,En,34,En,15
128,It,5,Ja,20
129,Sp,29,Du,12
130,En,35,Ta,7
131,It,8,Sp,45
132,Sp,26,It,9
133,Du,3,Du,46
134,Ta,41,Sp,12
135,Ja,33,Ja,14
136,Ge,16,En,1
137,Ta,24,Ge,39
138,Ja,2,En,25
139,Ja,7,It,44
140,Du,44,Du,18
141,En,47,It,16
142,Ja,23,Sp,34
143,Sp,22,Sp,32
144,Sp,30,Ja,31
145,Ja,28,Du,45
146,Ta,11,Sp,27
147,Ge,18,Ta,36
148,Ja,5,Sp,41
149,Ja,18,Du,34
150,Ja,13,Ja,37
151,En,46,Sp,11
152,Sp,48,Sp,42
153,Ja,40,Ta,16
154,Sp,39,Du,38
155,Sp,31,Ja,3
156,En,27,En,37
157,Du,29,Du,15
158,En,2,Ja,35
159,Du,14,Sp,14
160,It,46,Ta,4
161,Du,42,Ge,33
162,En,9,Ja,8
163,Ja,44,Ja,1
164,Ta,6,Ta,40
165,Ge,11,Sp,1
166,It,20,Ge,40
167,It,26,Ta,25
168,It,19,It,38
