Order,L1,Excerpt1,L2,Excerpt2
1,Du,2,Du,46
2,Ge,35,Ge,22
3,Du,7,Ge,48
4,Ja,31,Du,34
5,Du,33,Ge,17
6,Ja,30,Sp,1
7,Ge,33,Ja,20
8,En,3,Sp,38
9,Ja,43,En,26
10,En,13,Sp,16
11,Ta,42,Ge,38
12,It,1,Ta,48
13,Ja,9,Ge,30
14,Ge,25,Ta,34
15,Du,27,Du,28
16,It,46,Sp,34
17,Ja,47,Du,8
18,Sp,28,Ge,44
19,Ge,16,En,39
20,It,24,Du,26
21,Sp,9,Ta,29
22,Ja,5,Du,40
23,Sp,21,It,37
24,Ta,1,Ja,34
25,It,5,It,4
26,Sp,15,Sp,29
27,Ta,17,Ta,37
28,Du,19,Ta,14
29,Ge,9,Du,10
30,Ja,21,En,32
31,It,30,It,42
32,Ge,23,Sp,48
33,Ja,36,Du,48
34,Du,38,Ge,47
35,Sp,46,Ta,36
36,Ta,5,Du,25
37,Du,47,Du,20
38,It,28,Sp,41
39,En,9,Ta,27
40,Du,37,Sp,11
41,Du,32,En,35
42,Ta,39,It,45
43,Sp,6,Ja,7
44,Sp,18,Du,31
45,Sp,27,Sp,25
46,Ge,13,Ge,18
47,Du,6,Ta,6
48,Du,1,Ta,4
49,Sp,31,Du,14
50,It,27,It,34
51,Du,29,It,11
52,Du,12,Ta,33
53,Ge,42,En,7
54,Du,41,Sp,5
55,Ja,27,En,12
56,En,34,Ta,3
57,Sp,19,Ja,18
58,Ge,28,Ja,44
59,Ge,24,It,18
60,Du,5,It,38
61,Ja,6,It,13
62,En,42,En,22
63,En,31,Sp,23
64,Sp,13,Sp,14
65,Ge,26,Ge,15
66,En,33,En,24
67,Ge,41,It,41
68,Sp,22,Ja,48
69,Ta,2,Ta,16
70,Ge,8,Ge,6
71,It,31,En,29
72,Ge,2,En,6
73,It,35,It,39
74,Sp,10,Ta,40
75,Ja,19,It,16
76,Ta,31,Du,18
77,Ge,36,Ta,21
78,Ta,12,Ge,39
79,It,20,Ge,45
80,It,10,Ja,10
81,En,15,Du,15
82,Ta,28,It,36
83,Ja,11,Ta,7
84,Ge,3,Ta,32
85,It,9,En,37
86,It,29,Ja,32
87,Ge,27,It,33
88,Ge,5,Sp,42
89,En,21,Sp,36
90,Ge,7,Sp,30
91,Ja,8,Ge,12
92,Ge,20,Sp,47
93,Ta,26,En,11
94,Ge,11,Ge,21
95,Sp,3,Ta,45
96,En,1,En,28
97,Sp,26,Ja,40
98,Du,23,En,25
99,Ja,17,Du,22
100,Ja,16,Ja,41
101,Sp,33,Ta,22
102,Ja,25,En,44
103,Sp,40,En,43
104,Sp,44,Sp,17
105,Du,21,Du,44
106,Ta,23,Ta,24
107,Du,13,Du,39
108,Du,16,Du,11
109,En,4,En,46
110,Ta,47,It,44
111,Ge,10,It,21
112,En,27,Du,45
113,Ja,46,Ja,1
114,Sp,20,It,19
115,It,2,It,40
116,Ta,20,Ta,35
117,En,2,Ta,41
118,En,30,It,48
119,Ge,32,Ge,43
120,Ja,35,Ja,28
121,Ja,14,Du,3
122,Ta,18,Ta,44
123,Du,36,Sp,24
124,Ja,42,Ja,23
125,Sp,43,Ta,30
126,Ta,43,Ja,3
127,It,8,En,17
128,Ja,4,Ta,9
129,Ta,38,It,6
130,Ge,40,Du,30
131,It,3,Sp,12
132,En,36,Ge,19
133,En,23,En,38
134,It,17,Ge,31
135,En,45,It,26
136,En,40,Ge,34
137,It,25,Ta,10
138,En,19,It,14
139,Ge,46,Du,9
140,Du,35,En,10
141,Sp,4,Du,42
142,Ge,29,Sp,35
143,Sp,39,En,47
144,Ja,15,It,22
145,Sp,32,Ja,29
146,It,23,Du,43
147,En,18,En,48
148,Ja,39,En,41
149,Sp,45,It,32
150,Ge,14,En,16
151,Ta,8,Ta,15
152,En,8,Ta,11
153,Ge,37,Ja,45
154,En,20,Du,17
155,Ja,12,Ja,38
156,Sp,7,Sp,37
157,Ta,25,Ja,2
158,Ta,19,Ja,26
159,It,43,Du,24
160,Du,4,It,7
161,Sp,8,Sp,2
162,It,15,It,12
163,It,47,Ja,33
164,En,14,Ja,13
165,Ta,13,En,5
166,Ja,22,Ge,1
167,Ja,24,Ja,37
168,Ge,4,Ta,46
