Order,L1,Excerpt1,L2,Excerpt2
1,Sp,12,Ta,48
2,Ge,4,En,24
3,Ta,41,Ja,36
4,Du,17,Ta,6
5,Ta,35,Ge,12
6,Ja,11,Du,30
7,Ge,24,Ja,7
8,Ta,17,Ge,10
9,Sp,32,En,48
10,It,47,Ja,28
11,En,7,Sp,44
12,Ta,30,Ja,30
13,Sp,40,It,6
14,Ja,2,It,44
15,It,3,Ta,39
16,Ja,10,En,1
17,Ta,33,Ta,11
18,Sp,19,Sp,14
19,It,37,Sp,15
20,Ta,24,Ge,2
21,Ja,35,Ja,25
22,En,45,En,28
23,It,28,En,17
24,It,32,It,29
25,Ge,27,Du,1
26,Ge,32,Du,31
27,Ja,29,Sp,2
28,Ge,48,Ge,30
29,Ta,12,It,17
30,It,15,Ja,45
31,Ja,16,Du,27
32,Du,38,Du,20
33,Ja,22,Ja,41
34,Ja,32,En,44
35,Sp,42,Sp,5
36,En,18,Ja,23
37,Ge,38,Sp,20
38,Sp,43,Ge,23
39,Ge,18,Ge,47
40,Sp,3,Sp,34
41,It,7,Ja,31
42,Du,16,Ge,40
43,Ta,31,Ta,29
44,Ge,29,En,13
45,En,46,Ge,3
46,Ta,16,En,4
47,Ge,15,Ja,20
48,Ja,6,Ta,27
49,Ja,17,En,22
50,En,38,En,33
51,Sp,25,Ta,8
52,En,34,It,36
53,Sp,38,Du,24
54,Ja,18,Du,25
55,It,40,It,42
56,Ja,37,Ge,21
57,It,9,Ta,21
58,Sp,47,Du,15
59,Ta,20,Ta,46
60,Du,23,It,30
61,Ge,37,Du,43
62,Sp,16,En,11
63,Ta,3,En,43
64,Ja,34,Du,11
65,Du,29,En,6
66,It,20,Ge,16
67,Ge,1,Ge,17
68,Ge,46,Sp,11
69,Sp,39,It,22
70,It,4,Ja,38
71,Ta,15,It,39
72,Ja,33,En,19
73,Sp,13,Ja,12
74,En,16,It,10
75,En,29,Du,5
76,Ta,10,Sp,21
77,En,23,En,20
78,Ge,9,It,45
79,It,38,It,43
80,Sp,29,En,21
81,En,12,Du,37
82,Ge,22,Ge,19
83,Du,46,Sp,1
84,Ge,39,Ja,48
85,Ge,13,Ge,43
86,Du,18,Du,45
87,Du,2,It,35
88,Ja,14,Sp,10
89,Du,40,Ta,7
90,Sp,4,Sp,46
91,Sp,33,Ja,19
92,Ge,5,Sp,6
93,Du,35,Du,12
94,Du,21,Ge,35
95,Ja,1,Ja,21
96,Ta,47,Ja,4
97,Sp,8,En,37
98,Ja,40,Ta,19
99,Du,28,En,31
100,Ta,4,Ta,14
101,It,11,It,48
102,En,25,Ta,26
103,Du,22,Ta,34
104,It,46,Ta,13
105,Ge,31,Du,9
106,Ge,28,Ta,22
107,Du,26,Ja,27
108,Ja,13,Du,33
109,Du,32,Du,41
110,Ja,39,En,39
111,It,8,Ge,36
112,It,5,Du,6
113,En,47,Du,8
114,Ta,40,It,13
115,Ge,41,Ge,8
116,Sp,17,Sp,18
117,En,27,En,8
118,Ta,23,Ta,45
119,Ge,25,It,18
120,Ja,8,Ja,47
121,Ge,14,It,21
122,En,35,En,10
123,Sp,41,Ge,34
124,Sp,7,It,23
125,En,36,It,12
126,Du,10,It,24
127,Ta,5,En,14
128,Du,4,Du,44
129,Sp,37,Ta,2
130,En,41,Ge,44
131,Sp,22,It,26
132,It,31,En,15
133,Du,36,Ta,44
134,Ta,43,Ge,42
135,Du,3,Sp,48
136,En,2,Du,48
137,Ta,9,Ja,3
138,Ta,32,En,32
139,Ta,1,En,30
140,It,1,En,9
141,Sp,45,Sp,30
142,Sp,35,Ge,6
143,Ja,15,Ja,5
144,Ja,46,Sp,36
145,Du,42,Du,7
146,En,40,En,3
147,Du,47,Sp,31
148,Ja,9,Ja,24
149,Du,19,It,27
150,Ja,44,Ge,45
151,Ta,42,Ge,7
152,It,25,Sp,28
153,Sp,24,En,26
154,Ja,42,It,19
155,Du,39,Sp,26
156,Ge,11,Ja,43
157,Ta,28,Du,34
158,It,33,It,14
159,Ta,25,Sp,9
160,En,5,Ge,33
161,It,2,Ge,20
162,Du,13,It,41
163,It,16,It,34
164,Ja,26,Sp,27
165,Sp,23,Ta,38
166,Ta,18,Ta,36
167,Du,14,Ta,37
168,En,42,Ge,26
