Order,L1,Excerpt1,L2,Excerpt2
1,En,13,Sp,7
2,Sp,2,Sp,38
3,It,14,Ta,8
4,Ta,25,Ta,28
5,Ge,22,Du,36
6,Du,26,Ge,46
7,Sp,45,Ta,35
8,Ge,30,Ge,20
9,Du,21,Ja,33
10,Du,11,Du,3
11,Du,35,Ge,3
12,En,10,Ge,42
13,En,28,En,22
14,Ja,34,Ta,4
15,Ja,14,Ja,44
16,Ge,12,Du,25
17,Ge,27,Ja,41
18,Ja,10,En,3
19,Sp,39,Ta,42
20,En,44,Ta,2
21,Ja,26,Sp,30
22,Du,29,Du,30
23,Ge,34,Ta,29
24,Ja,47,Ge,17
25,En,18,Ta,10
26,It,31,Sp,10
27,Ta,15,Du,27
28,Ge,1,Ge,23
29,Ge,44,En,5
30,Ta,43,Du,37
31,Ta,26,Ta,21
32,Sp,48,Du,39
33,It,41,It,22
34,It,20,Du,4
35,Ja,13,Du,13
36,Ge,4,En,45
37,Ge,24,Ge,19
38,Sp,28,It,24
39,Ge,5,Ta,7
40,Ja,15,Ja,38
41,Ja,4,Ja,8
42,Ja,2,Ge,29
43,Sp,35,Sp,4
44,Ta,40,En,16
45,Du,17,En,23
46,It,8,Ja,1
47,It,36,Sp,46
48,It,44,Ge,40
49,Sp,12,Ge,14
50,Sp,11,Sp,17
51,It,10,It,19
52,Ta,23,It,12
53,Ja,39,Ja,19
54,Ta,6,It,17
55,It,27,Du,24
56,Sp,3,Ja,42
57,It,15,Sp,36
58,Sp,47,Sp,31
59,It,7,It,37
60,Du,38,En,39
61,It,35,Ge,35
62,Sp,42,Ge,32
63,Ta,41,Du,41
64,En,27,Ta,11
65,Ge,2,Ta,20
66,It,32,Ja,46
67,Du,1,It,33
68,En,34,Sp,26
69,Ja,30,Sp,41
70,Du,43,Du,16
71,Du,44,Du,31
72,Ge,6,It,18
73,Ta,39,Ta,27
74,Ta,46,Du,12
75,Sp,20,It,6
76,Ge,43,Ge,7
77,Sp,34,En,37
78,Ge,38,It,13
79,Sp,5,Sp,18
80,En,35,Ja,45
81,Du,40,It,48
82,En,4,Sp,27
83,En,2,En,12
84,En,29,Ja,9
85,Ja,36,Ge,25
86,Ge,8,Ge,21
87,It,26,En,26
88,Sp,43,Ta,34
89,Sp,8,It,23
90,En,21,Ja,29
91,Ja,24,Ja,20
92,Ja,16,Sp,33
93,Ge,37,Sp,29
94,En,20,Ge,39
95,En,36,Du,6
96,Du,19,Ja,3
97,Ja,12,Ja,11
98,It,16,Ta,12
99,It,25,It,40
100,Du,5,It,45
101,En,30,En,33
102,Ja,6,Ta,38
103,Ta,30,Ja,31
104,Ge,48,Ja,35
105,It,30,It,5
106,En,8,En,14
107,Du,34,Ta,16
108,Ja,18,Sp,1
109,Ta,19,En,11
110,Sp,40,Du,20
111,Du,45,Ja,37
112,Ja,32,Sp,15
113,Ta,1,Ge,31
114,Ja,17,It,9
115,Sp,14,Ta,3
116,Ge,28,Sp,44
117,Ja,43,Du,8
118,Sp,19,Ge,16
119,It,11,It,1
120,Ta,47,Ta,37
121,It,39,En,31
122,Ta,17,Ta,14
123,It,47,En,43
124,Du,10,Du,22
125,It,3,Ta,5
126,Du,23,Sp,13
127,En,32,Ge,15
128,En,7,Ja,40
129,Du,2,Ta,45
130,Du,18,En,24
131,Du,48,Ge,18
132,Sp,25,En,41
133,Du,9,Sp,22
134,It,46,Ja,48
135,It,28,Ja,28
136,En,6,Du,15
137,Ge,13,Ge,41
138,En,48,En,17
139,Ja,7,Ge,36
140,Du,42,Sp,16
141,Ta,31,En,9
142,Ja,22,En,46
143,It,21,En,15
144,Sp,6,Ta,33
145,Sp,23,Sp,24
146,En,47,It,43
147,Ta,48,It,38
148,Ta,9,Ge,26
149,Du,14,Du,7
150,Ja,27,Ta,18
151,Ta,13,Ja,5
152,Ta,32,Ta,24
153,It,42,Ja,23
154,Ge,45,Ta,22
155,Ge,9,Sp,21
156,It,34,Du,32
157,Du,33,En,19
158,Ta,44,Sp,37
159,It,2,Ge,33
160,En,38,Sp,9
161,En,1,It,4
162,Ja,21,Ta,36
163,Ge,11,Du,46
164,Ge,10,En,42
165,Du,47,Sp,32
166,Du,28,Ja,25
167,En,40,En,25
168,Ge,47,It,29
