Order,L1,Excerpt1,L2,Excerpt2
1,Ja,26,It,25
2,Ja,16,Ja,31
3,Ge,5,Ta,27
4,Ta,48,En,7
5,Ta,12,Ta,38
6,Du,48,Ja,25
7,It,33,En,29
8,Du,24,It,13
9,Ja,20,Ja,10
10,Ja,4,Ja,32
11,Ge,37,Du,23
12,Du,39,Du,2
13,Ge,41,Ja,36
14,It,24,It,27
15,It,22,Ge,3
16,It,30,Du,4
17,En,9,Ta,3
18,Du,26,It,10
19,En,47,Ta,14
20,Du,12,Sp,33
21,Ja,41,It,11
22,Du,46,Du,3
23,It,18,Ta,15
24,Du,25,Ta,7
25,En,37,It,45
26,Ja,7,Ta,2
27,Ge,20,Ge,16
28,Ja,43,Ta,31
29,It,43,Ge,19
30,Du,35,Ge,40
31,Ge,32,Sp,43
32,Sp,35,Ja,29
33,Ja,11,Du,18
34,Du,16,En,16
35,It,34,Ge,9
36,It,1,Sp,14
37,Ge,38,En,30
38,Ja,45,Ge,26
39,Ja,37,Ta,30
40,Ta,18,Ta,22
41,Ge,17,En,48
42,Ta,28,Sp,40
43,It,38,Du,21
44,Du,15,Ta,6
45,Du,28,En,8
46,En,23,Sp,24
47,Ge,39,Ta,47
48,Ge,36,Ge,4
49,Sp,23,Du,13
50,Du,34,Ja,24
51,Du,41,Du,10
52,Sp,18,It,17
53,En,42,Du,42
54,Sp,27,Sp,13
55,Ge,24,En,21
56,Du,8,Ja,46
57,Ge,30,Ta,19
58,It,12,It,2
59,Ja,38,En,14
60,Ta,43,Ja,2
61,En,4,En,17
62,Ta,26,It,15
63,Sp,6,Ta,40
64,Ta,29,Ge,29
65,Ge,15,En,3
66,En,10,En,33
67,Sp,34,En,12
68,Ja,3,Sp,4
69,Sp,10,Ge,44
70,Ja,33,Du,44
71,Ja,22,Ja,5
72,It,37,Ta,42
73,En,46,Du,40
74,It,21,Sp,45
75,Sp,46,Ge,33
76,En,24,Sp,7
77,Ta,35,Ta,13
78,Ja,48,It,16
79,Du,9,Ge,34
80,It,40,Ge,6
81,Ge,31,It,32
82,Sp,26,Ta,32
83,Sp,37,Sp,9
84,Ja,21,Ge,10
85,Ta,45,Du,19
86,Du,38,Ta,10
87,It,26,Sp,15
88,Du,7,Sp,12
89,En,28,Sp,47
90,Ja,14,En,44
91,Sp,16,Sp,2
92,Ge,45,Ge,8
93,Ja,12,It,8
94,Du,30,Ta,25
95,Ta,16,It,29
96,It,46,Sp,30
97,Ta,37,Ta,20
98,Ge,7,Ja,18
99,Ta,41,Ja,34
100,It,19,En,31
101,Ja,42,Ja,39
102,Sp,44,Sp,8
103,Ja,1,It,35
104,Sp,17,Sp,20
105,Ge,22,Ge,46
106,En,18,En,32
107,Ge,23,Ja,8
108,Ge,2,Ge,48
109,It,9,It,23
110,En,41,En,34
111,Du,6,Sp,1
112,Sp,3,Ja,44
113,Ta,21,En,5
114,Ge,1,Sp,41
115,Sp,39,Ja,15
116,Ja,47,En,13
117,En,45,Ge,47
118,Du,5,Du,31
119,Sp,28,Ja,30
120,Ta,9,Ge,14
121,En,19,Sp,31
122,It,42,En,39
123,Ge,28,Sp,21
124,Sp,48,Ge,43
125,Sp,22,En,15
126,Ta,44,Ta,36
127,It,6,Ta,8
128,Ge,18,Du,33
129,Du,11,Ge,13
130,Ge,21,Du,37
131,It,39,Ja,17
132,It,44,It,3
133,Ja,27,Sp,36
134,En,6,Ta,4
135,It,47,En,20
136,It,7,Du,43
137,Sp,38,It,20
138,Du,14,Du,22
139,Du,27,Sp,32
140,Du,20,En,40
141,En,2,En,25
142,Du,29,Ta,46
143,Ge,11,Ge,12
144,Du,32,It,4
145,It,41,Ge,27
146,En,36,It,5
147,En,1,Ja,9
148,Du,1,Du,17
149,It,28,It,48
150,En,27,Ta,33
151,Ja,13,En,35
152,Ja,23,Ta,24
153,Ja,40,Ja,35
154,En,26,En,38
155,Ta,1,Sp,29
156,Ge,25,En,11
157,Ja,28,Ge,35
158,Ja,19,Du,36
159,Sp,19,Sp,25
160,Sp,42,Du,45
161,Sp,5,Ta,23
162,Du,47,En,43
163,Ge,42,Ta,11
164,It,31,It,36
165,En,22,Ja,6
166,Ta,39,Ta,5
167,It,14,Ta,17
168,Ta,34,Sp,11
