Order,L1,Excerpt1,L2,Excerpt2
1,Ge,29,En,8
2,En,33,Ge,43
3,Ge,46,It,7
4,Ta,43,Ta,15
5,Ge,6,Du,30
6,Ge,30,Ja,17
7,En,1,En,5
8,Ja,37,En,23
9,Du,17,Ta,25
10,En,46,It,36
11,Ge,18,It,14
12,En,25,Ge,35
13,Sp,23,Sp,13
14,Ja,24,It,18
15,Sp,35,Ta,45
16,Ge,19,Ge,32
17,Ta,27,Ta,42
18,Du,40,Sp,8
19,Sp,17,Sp,30
20,Sp,42,En,32
21,Ge,21,Ta,18
22,Ge,42,Ge,9
23,En,39,It,1
24,Ge,28,Du,15
25,En,21,Ta,23
26,Sp,44,En,31
27,Sp,3,Ge,40
28,Sp,21,Du,4
29,It,17,It,5
30,Sp,46,Sp,7
31,Ta,31,It,22
32,Sp,10,It,40
33,Ja,46,It,28
34,Du,7,Du,23
35,Ge,4,Ge,23
36,It,30,It,27
37,Ja,19,Sp,9
38,Ta,7,Ge,38
39,Ta,24,Ta,44
40,Ja,2,Ja,5
41,Ta,36,Ge,27
42,Sp,25,Ge,5
43,Ge,3,Ge,33
44,Sp,4,En,7
45,Du,42,Ta,34
46,It,4,Ta,2
47,Sp,1,It,32
48,Ta,32,Ta,39
49,Du,34,It,11
50,Du,6,It,15
51,It,47,Ge,7
52,Du,33,Du,43
53,Sp,47,Ja,40
54,En,47,Ta,47
55,En,41,En,43
56,Du,20,It,16
57,En,19,Ta,38
58,Ja,33,Ge,10
59,Ta,13,Ge,44
60,Sp,38,Ge,48
61,Ja,27,Sp,39
62,En,29,En,34
63,Du,24,It,46
64,It,2,Ta,37
65,It,21,En,16
66,Ta,20,Ja,14
67,Ja,7,Ja,41
68,Ja,35,Ja,38
69,Ta,11,Sp,34
70,Sp,37,Ta,26
71,Ja,13,Sp,15
72,Du,5,Ge,8
73,Du,28,Du,1
74,Du,16,It,34
75,Ta,48,It,33
76,Du,3,En,9
77,Sp,36,Ta,5
78,Ta,29,Ta,40
79,Du,19,Ja,4
80,En,26,Du,47
81,It,19,It,8
82,Ja,16,Ja,8
83,Ja,15,Du,9
84,It,44,En,12
85,Sp,29,It,9
86,En,4,En,13
87,Ge,24,En,27
88,Du,12,En,6
89,Ta,9,Ta,19
90,En,11,It,37
91,Du,45,Du,25
92,Sp,20,Sp,22
93,It,3,Ge,41
94,Ge,1,Sp,28
95,Du,14,It,12
96,Ja,31,En,15
97,Ja,32,Du,10
98,Ja,44,Ja,3
99,Sp,26,En,37
100,Ge,34,Du,11
101,Ta,14,Ja,39
102,It,10,Ta,22
103,En,10,It,24
104,Du,44,Sp,14
105,Ge,25,Du,22
106,Ge,13,Du,39
107,It,6,Ge,22
108,It,43,It,41
109,Du,37,Sp,11
110,Sp,27,En,18
111,It,26,Sp,24
112,En,45,Ta,16
113,Ge,36,En,48
114,Ta,6,Ja,26
115,Sp,43,Du,8
116,Ta,35,Ja,1
117,Ja,36,It,45
118,Sp,16,Ta,30
119,Ge,26,En,36
120,Sp,41,Sp,48
121,En,42,En,44
122,Ta,1,Ja,34
123,Du,32,Du,29
124,Ta,21,Ge,15
125,It,23,Ge,17
126,It,35,It,25
127,En,38,En,2
128,Ja,12,Sp,33
129,Du,2,En,17
130,It,29,Ja,47
131,Du,35,Ja,6
132,It,48,It,20
133,Du,31,Ta,46
134,Du,41,Ta,10
135,Ja,28,Du,13
136,Ja,43,En,14
137,Ja,10,Ja,18
138,Du,36,Ta,3
139,En,3,Ja,48
140,Ge,37,Ge,2
141,Ja,23,Ge,16
142,Ge,47,Ja,21
143,Ta,28,Ja,11
144,Sp,18,Sp,19
145,Ta,8,Du,26
146,It,42,Ja,20
147,Ge,20,Sp,12
148,Du,21,En,35
149,Sp,2,Du,48
150,Ge,45,Ja,42
151,En,20,Du,18
152,En,22,Ta,41
153,Sp,5,Ge,11
154,Du,46,Ja,22
155,Ta,33,En,30
156,Ta,4,Ge,31
157,It,13,Ja,25
158,Ge,14,Ge,39
159,Sp,31,Ta,17
160,En,28,Ja,29
161,Ja,45,Sp,45
162,En,40,Ja,30
163,Ta,12,It,31
164,Sp,6,It,38
165,Ja,9,Ge,12
166,It,39,Sp,40
167,Sp,32,En,24
168,Du,38,Du,27
