Order,L1,Excerpt1,L2,Excerpt2
1,Ta,16,Ta,34
2,Ta,25,Ta,8
3,It,43,Sp,6
4,Ja,1,Du,22
5,It,10,Ja,17
6,Ge,25,It,35
7,Ta,28,Ge,7
8,Ge,32,It,41
9,Du,31,Ja,41
10,Ta,31,Ja,40
11,Du,9,It,15
12,Sp,9,Sp,12
13,Sp,39,Sp,34
14,Ge,15,Ta,7
15,Ge,13,En,7
16,En,30,Ta,19
17,Du,38,Ge,19
18,Sp,23,Ta,3
19,Ta,38,Sp,21
20,It,47,It,12
21,It,2,En,32
22,Du,42,En,1
23,Ge,27,Ja,15
24,It,48,En,23
25,Sp,4,Du,14
26,It,13,Ja,27
27,Sp,1,En,9
28,Ja,47,Ja,8
29,Du,10,Du,35
30,It,44,Ta,20
31,Du,34,Ja,12
32,En,21,Du,44
33,Ja,36,Ja,32
34,Ta,42,It,30
35,It,36,Sp,20
36,It,6,It,4
37,En,25,Ge,6
38,It,28,It,25
39,It,23,It,19
40,En,3,En,31
41,Sp,41,Ge,14
42,Du,5,En,18
43,Ge,37,Ja,16
44,Du,12,Ge,41
45,Ge,3,Ta,43
46,It,33,Ta,12
47,Du,4,Sp,31
48,En,40,Sp,26
49,Sp,15,Ja,34
50,Du,2,It,34
51,En,14,Ja,6
52,Sp,35,It,9
53,Ja,37,It,24
54,Ta,32,En,4
55,It,22,Ja,4
56,Du,25,Ta,5
57,Ta,33,Ja,22
58,Sp,38,En,44
59,Du,45,Sp,24
60,Ja,28,En,39
61,Ja,19,En,12
62,Ja,33,Du,11
63,En,36,Sp,32
64,Ta,22,En,45
65,Sp,19,Ta,39
66,Du,23,Ge,23
67,It,18,Ge,24
68,Ja,18,Du,37
69,Du,46,Du,48
70,Ge,16,Sp,7
71,En,24,Sp,48
72,Ge,9,Sp,8
73,En,11,Ge,26
74,Ge,44,Ge,29
75,It,20,Du,16
76,Ge,28,Sp,45
77,Du,39,Sp,11
78,Ge,43,Du,32
79,Du,28,Ta,40
80,Ge,17,Ge,46
81,Du,43,Du,1
82,Ja,9,Ta,45
83,Ta,14,It,8
84,Du,19,Du,30
85,Ta,4,En,46
86,Du,21,It,17
87,Ta,46,Ta,6
88,Ge,8,Ta,10
89,Ta,30,Ge,31
90,Sp,3,Sp,37
91,Du,29,En,26
92,En,10,Du,40
93,It,5,En,13
94,Ja,44,It,45
95,It,14,It,21
96,En,27,En,38
97,Ta,17,En,33
98,Ta,1,Ta,21
99,Ja,48,Ja,42
100,Ta,11,It,29
101,En,34,En,41
102,Ja,2,Ge,34
103,Du,27,Du,8
104,Sp,29,Sp,25
105,Ja,38,Ja,10
106,Ge,47,Sp,22
107,Ja,24,En,37
108,Ja,5,Ge,4
109,Ge,20,Ge,38
110,Ge,12,En,15
111,En,20,Sp,13
112,En,16,Ja,43
113,Ta,29,Du,18
114,Sp,40,Ge,18
115,It,27,Du,20
116,En,6,Du,24
117,Ja,23,Ta,36
118,It,39,Sp,14
119,It,40,It,7
120,Ja,21,Ja,13
121,Ge,21,Ta,44
122,Ge,30,Ge,10
123,Sp,30,Ta,35
124,Sp,16,It,26
125,Du,47,Ja,25
126,Ja,20,Ta,41
127,It,42,En,5
128,En,17,En,2
129,Ta,15,Ta,23
130,Ta,26,Sp,46
131,Sp,10,Ja,14
132,Ja,26,Ja,30
133,Sp,33,Sp,5
134,Ja,29,Ge,11
135,It,46,En,19
136,It,1,Ge,35
137,Ja,11,Ge,48
138,Ta,48,Du,3
139,Ta,2,Sp,2
140,Du,33,Sp,42
141,Ge,22,Du,26
142,En,35,Ta,13
143,En,47,En,22
144,Ge,42,It,3
145,It,37,Sp,44
146,Du,6,It,32
147,Du,41,Ta,9
148,Ta,47,Ja,31
149,En,29,Ja,7
150,Sp,36,Ja,3
151,En,42,It,11
152,Ge,39,Ge,40
153,En,43,En,8
154,Du,7,Sp,17
155,Ja,46,It,16
156,Ta,37,Ta,24
157,En,28,Ge,45
158,Du,36,Du,15
159,Du,17,Ta,18
160,Ge,5,It,38
161,Ja,45,Sp,27
162,Sp,47,Ja,39
163,Sp,43,Sp,28
164,Ge,2,Ge,1
165,Ge,36,En,48
166,Ge,33,Du,13
167,Ta,27,It,31
168,Sp,18,Ja,35
