Order,L1,Excerpt1,L2,Excerpt2
1,Ta,25,Sp,1
2,En,22,It,41
3,Ja,21,En,30
4,Ge,7,Ge,27
5,Sp,35,Sp,16
6,Ja,11,Ja,35
7,Ta,1,Ja,48
8,Sp,17,Ge,24
9,En,8,Sp,9
10,En,3,Ja,37
11,Sp,5,Sp,40
12,En,6,Ja,46
13,Du,36,Ta,2
14,Ge,35,Sp,21
15,It,46,Sp,24
16,Ta,3,Ge,8
17,Sp,45,Du,45
18,Ta,33,En,40
19,It,37,It,47
20,En,28,Ta,34
21,Ge,3,Ta,37
22,It,38,Du,20
23,Du,42,Du,44
24,Ge,42,Ge,45
25,Sp,4,Sp,33
26,Du,33,Du,46
27,It,27,Ge,26
28,En,1,Ge,28
29,Ge,33,Du,47
30,Ta,28,Sp,15
31,Du,34,Du,10
32,Ge,47,En,33
33,Ge,15,Ge,32
34,Ja,34,It,34
35,Ja,18,Sp,25
36,Ta,48,Du,21
37,It,24,En,35
38,Ja,15,It,26
39,Ge,23,Ge,6
40,En,10,Ja,42
41,Sp,20,Ja,23
42,Ge,43,It,15
43,Ta,5,Ta,44
44,Ge,25,Ta,16
45,Ta,14,Ja,32
46,En,41,Ge,30
47,Sp,38,Ja,28
48,Ta,8,Ta,11
49,It,6,Ja,22
50,Ge,21,Sp,7
51,Du,43,En,43
52,Ta,32,Ta,36
53,En,48,It,8
54,Du,17,Du,26
55,Du,14,Ge,5
56,Du,1,En,17
57,Sp,31,En,9
58,Ja,1,Ta,30
59,En,12,It,25
60,En,7,En,11
61,Ta,19,Du,31
62,It,28,Du,9
63,It,9,Du,2
64,It,20,Ta,6
65,Ge,37,Ja,26
66,Du,41,It,35
67,Ja,38,Du,12
68,Ta,27,Ta,42
69,Ta,20,Du,28
70,Du,39,Du,7
71,Sp,10,En,4
72,Du,22,Sp,29
73,It,7,Ja,5
74,It,40,It,30
75,Ge,31,Du,23
76,Du,11,Ge,41
77,En,15,Du,4
78,It,13,Ge,20
79,Ta,22,En,36
80,Sp,30,En,20
81,It,18,It,17
82,Ta,23,It,21
83,Sp,2,Du,48
84,Ja,9,Du,5
85,Ja,19,Ta,43
86,En,32,En,42
87,Ja,17,En,2
88,Ta,26,Ge,22
89,En,38,Sp,23
90,It,31,Ge,34
91,Du,16,Ja,7
92,Ta,41,Sp,28
93,Ge,40,Ja,39
94,It,2,It,4
95,It,16,Ja,45
96,Ja,31,Ja,8
97,Sp,48,It,48
98,Du,27,Ta,24
99,Sp,11,Ja,33
100,Sp,8,Ge,48
101,Sp,39,Ge,12
102,Ta,46,En,5
103,Ja,4,Ja,20
104,Ta,17,It,3
105,Sp,34,En,27
106,Ja,14,Du,40
107,It,45,Ta,47
108,It,1,Sp,42
109,En,13,Ge,10
110,Sp,47,Ja,36
111,En,45,Ta,35
112,It,12,It,23
113,Du,18,Du,37
114,Ge,38,Ja,2
115,Ta,12,Ge,16
116,It,33,Du,6
117,Ge,46,Ta,4
118,Sp,27,Ta,15
119,Sp,46,Sp,12
120,En,46,En,16
121,It,19,En,39
122,Ta,9,Sp,3
123,Du,32,Ja,43
124,Ta,13,Du,15
125,Ta,10,Ta,39
126,It,11,Ge,18
127,En,14,Ge,29
128,En,21,En,24
129,Ge,11,Ge,13
130,Sp,26,It,14
131,En,31,Du,19
132,Ja,12,Ja,41
133,Ge,9,Ja,30
134,Du,3,Sp,22
135,Ta,18,Ta,38
136,En,18,Ge,2
137,Ta,21,Sp,6
138,Ta,29,Ja,44
139,Sp,36,It,44
140,Du,29,Sp,18
141,Sp,19,Du,8
142,Ja,24,Ja,6
143,Du,30,Ge,36
144,Ge,17,Ge,39
145,It,22,It,43
146,Ta,40,It,29
147,En,23,Ja,13
148,Ja,27,Ja,10
149,Du,25,Ge,14
150,En,47,Du,38
151,Sp,37,Sp,44
152,En,25,En,19
153,It,42,En,44
154,Ge,44,Ja,3
155,Ge,4,It,36
156,Ge,19,Ja,40
157,Sp,41,Sp,14
158,En,26,En,37
159,Ja,16,It,5
160,It,39,Ta,7
161,It,10,Sp,32
162,Ja,25,Sp,43
163,Du,24,En,34
164,Ta,31,En,29
165,Ge,1,Sp,13
166,Ta,45,Ja,29
167,It,32,Du,13
168,Ja,47,Du,35
