Order,L1,Excerpt1,L2,Excerpt2
1,Du,17,Ja,46
2,Ta,29,Sp,45
3,Du,1,En,6
4,En,33,Ja,48
5,En,44,It,9
6,Sp,42,It,13
7,Du,25,Du,31
8,En,21,En,11
9,It,46,Sp,18
10,En,34,Sp,1
11,Sp,40,Du,9
12,Du,42,Ta,26
13,Du,11,Ja,24
14,En,27,Ta,34
15,Ge,20,It,37
16,Ja,11,It,24
17,En,13,Du,48
18,Ta,40,Sp,33
19,It,22,Ta,47
20,En,10,Ja,15
21,En,35,It,36
22,Ta,19,Ja,42
23,Ta,36,Ta,33
24,Ta,46,Ge,29
25,Du,33,Sp,46
26,Ge,46,En,25
27,En,45,Du,15
28,Ja,47,Sp,38
29,Sp,37,Sp,5
30,Du,44,Du,10
31,Ja,43,Sp,23
32,Ta,3,Sp,14
33,It,26,Ja,39
34,Ge,34,Sp,26
35,En,29,Sp,21
36,En,23,Ja,16
37,Du,21,En,47
38,It,30,Ta,32
39,Du,18,Ta,28
40,En,38,En,5
41,Sp,43,Sp,25
42,Ja,30,Ge,47
43,En,3,En,22
44,Du,23,En,12
45,Ja,33,Ja,45
46,Sp,4,It,42
47,It,20,Du,30
48,Ge,48,En,32
49,En,42,It,33
50,Du,20,Du,7
51,Du,6,Ja,2
52,It,32,It,39
53,Ta,25,Du,28
54,En,36,Ja,13
55,It,6,Ge,21
56,Ta,45,Ja,10
57,Ge,1,Ja,21
58,Du,46,Ja,9
59,En,43,Ge,18
60,Ja,29,Ja,26
61,It,18,Du,37
62,Ge,2,Sp,47
63,Du,14,Sp,35
64,En,18,En,26
65,Ge,28,Du,2
66,Du,38,Ta,4
67,Ge,45,Ge,11
68,Sp,48,En,31
69,Sp,2,En,9
70,It,15,Ja,31
71,Sp,8,It,35
72,Ta,6,En,46
73,Ta,31,Ta,23
74,Ta,9,Ge,13
75,Ja,8,Du,22
76,Ta,44,Ta,2
77,Ge,12,Ge,30
78,Ja,22,Ge,38
79,Ta,35,Ja,6
80,Ja,37,Sp,29
81,It,40,Ta,15
82,Sp,19,Ja,1
83,Sp,3,Ta,22
84,Ge,43,Ja,5
85,It,2,Sp,36
86,Ge,16,Du,39
87,It,16,Ta,30
88,Ge,22,Ge,14
89,Sp,44,Sp,22
90,Ge,7,Ta,39
91,Sp,31,Sp,12
92,Ja,38,Du,27
93,Sp,7,Du,26
94,Sp,13,Sp,9
95,Ge,9,Ja,28
96,Du,19,Ge,24
97,Du,24,Du,47
98,Ja,17,Ja,40
99,En,20,Ja,32
100,Ge,42,Du,43
101,Ja,14,It,14
102,It,8,Du,16
103,En,48,Du,5
104,Sp,39,Ge,27
105,Ge,36,Ge,41
106,It,44,It,1
107,Ta,18,En,39
108,Ja,3,Ta,41
109,Ja,19,Ja,35
110,It,7,Ge,19
111,Du,8,Du,3
112,Ge,31,Sp,24
113,Ja,4,It,10
114,Ta,24,En,28
115,Ge,32,Du,32
116,En,8,It,47
117,En,30,En,15
118,Ta,8,Ja,34
119,Ge,6,En,19
120,En,4,En,37
121,Ta,5,Ta,12
122,It,4,It,34
123,Ta,27,Ta,20
124,Du,4,Du,36
125,Du,12,Sp,10
126,En,24,Ge,3
127,Sp,16,Sp,20
128,It,19,It,5
129,En,1,Ja,25
130,Ja,20,Sp,17
131,Ja,7,Ja,27
132,Sp,6,En,16
133,It,27,Sp,30
134,Sp,41,En,40
135,Ta,21,Ge,4
136,Ta,1,Ja,18
137,En,2,Ta,16
138,Du,29,It,11
139,Ja,44,Ge,8
140,It,38,En,41
141,Ta,37,Ge,15
142,Ge,26,It,41
143,Ja,41,Ja,12
144,Ja,23,Sp,27
145,Ta,10,It,23
146,Du,40,It,3
147,Ge,35,Ge,37
148,Ge,40,Sp,28
149,En,17,Ta,17
150,Du,34,Sp,32
151,It,31,En,7
152,Ge,25,It,43
153,En,14,Ge,10
154,It,17,It,48
155,Ge,5,Ge,17
156,Ge,39,Du,45
157,Du,41,Ta,11
158,Ta,13,Sp,34
159,Sp,15,Ta,48
160,It,45,It,28
161,Ta,38,Ge,44
162,It,29,Ja,36
163,It,21,Du,13
164,Ta,14,Ta,43
165,Ta,42,Du,35
166,It,12,Ge,23
167,Ta,7,It,25
168,Ge,33,Sp,11
