Order,L1,Excerpt1,L2,Excerpt2
1,Ta,22,Ta,7
2,Ta,6,Ge,43
3,It,42,En,22
4,Du,36,Ta,12
5,Du,34,Du,38
6,Ge,28,It,35
7,Ja,11,Ge,4
8,Ja,2,Ge,37
9,It,41,Sp,36
10,Sp,14,Sp,22
11,Ge,5,Ta,5
12,Sp,34,Ge,30
13,It,18,Ta,11
14,Sp,39,Ta,1
15,Ta,38,Ta,4
16,Ge,3,Ge,26
17,It,34,It,37
18,Ta,42,En,38
19,Ge,48,Ge,19
20,Du,37,It,38
21,Ge,36,Ja,21
22,Ta,27,Ja,16
23,Ge,40,Du,12
24,Ta,3,Sp,5
25,Sp,3,It,3
26,En,12,Sp,27
27,Du,3,It,12
28,Ja,36,Sp,6
29,Du,19,En,28
30,Du,24,Ta,13
31,Ta,2,En,39
32,Du,18,Ja,13
33,Ta,21,It,23
34,Ta,43,It,7
35,It,14,Ja,42
36,Ta,40,En,26
37,It,1,It,25
38,Ja,35,En,18
39,En,4,Ta,36
40,It,15,En,27
41,Du,2,Ta,32
42,Ge,45,Ja,17
43,Sp,7,Sp,32
44,En,16,En,36
45,Sp,19,Ge,38
46,Ja,32,En,45
47,En,37,Du,40
48,Sp,2,En,15
49,Ta,48,Sp,45
50,Ta,47,Ta,33
51,Ta,34,Ja,12
52,En,19,Du,21
53,Ge,29,Ge,34
54,Du,42,Ja,7
55,Ta,35,Ja,19
56,Ta,31,Sp,44
57,En,21,En,41
58,Du,41,Du,13
59,En,11,En,10
60,Ja,41,Ja,46
61,It,32,En,6
62,Ta,16,En,14
63,Ta,9,Sp,12
64,Sp,43,Sp,41
65,It,24,Ja,1
66,Sp,37,Sp,10
67,It,27,It,30
68,Ja,25,Ja,43
69,Ge,25,Du,15
70,En,20,En,40
71,Ja,38,It,4
72,Sp,20,It,45
73,Ge,42,It,8
74,Sp,9,Ge,16
75,Du,17,Du,44
76,It,11,En,35
77,Ge,32,It,21
78,Ta,26,Du,28
79,Sp,24,Ja,29
80,Ta,23,Ta,44
81,Sp,25,Sp,8
82,It,47,Ta,45
83,Sp,38,It,17
84,Sp,42,Ge,47
85,En,24,Ge,31
86,Du,11,Sp,29
87,Sp,28,En,46
88,Ge,11,Ja,33
89,It,26,Ja,39
90,Du,32,It,39
91,Ge,10,Du,6
92,Ja,30,Ja,40
93,It,44,Ge,23
94,It,5,Ja,26
95,Ge,1,Ta,46
96,Ge,17,En,3
97,It,31,En,7
98,It,9,Du,43
99,Ja,27,Ta,10
100,Du,45,Sp,30
101,Ge,35,Du,27
102,Du,10,Ja,47
103,Ge,18,Ta,15
104,Ja,5,Ta,14
105,Ta,39,Sp,1
106,It,33,Ge,13
107,Ja,24,En,48
108,Ge,44,Ge,9
109,Ge,7,Ge,22
110,Ge,24,En,42
111,It,13,It,43
112,Ta,18,Ta,37
113,Sp,26,Ge,27
114,Ta,28,Ta,30
115,En,25,Ta,19
116,Du,35,Sp,47
117,Ja,15,Du,9
118,Ja,45,En,17
119,Ja,23,En,33
120,It,28,Du,31
121,Ja,28,Sp,13
122,It,48,Ta,41
123,Du,16,En,5
124,En,29,Ge,2
125,Du,20,Ja,48
126,Ge,6,Ja,9
127,It,6,En,31
128,It,22,It,20
129,Ja,18,Ja,6
130,Ge,39,Du,1
131,Sp,15,En,8
132,Ge,33,En,34
133,Sp,31,It,19
134,Ja,31,Ja,14
135,Ge,20,Sp,23
136,En,1,Du,25
137,Du,48,Ta,20
138,Du,23,Du,7
139,En,47,En,43
140,Sp,21,En,2
141,Ge,12,Ge,14
142,Sp,48,Sp,33
143,Sp,11,Ja,34
144,Sp,16,Du,30
145,Ge,15,Ta,25
146,Du,47,Du,22
147,Du,39,En,9
148,Ja,44,Ja,37
149,Ge,41,En,23
150,Du,29,Sp,46
151,Du,14,Ja,22
152,Ta,8,Ja,3
153,En,30,En,32
154,Du,26,Ge,46
155,It,2,It,16
156,It,40,Du,33
157,Ja,8,It,36
158,En,44,Ja,10
159,It,46,Ge,21
160,It,29,Ta,24
161,Ta,29,Ge,8
162,Sp,4,Du,5
163,Sp,40,Ja,20
164,Du,46,Ta,17
165,Sp,18,En,13
166,Sp,17,Ja,4
167,Du,8,Du,4
168,It,10,Sp,35
