Order,L1,Excerpt1,L2,Excerpt2
1,Ta,32,Ta,42
2,Ja,32,Ja,42
3,Sp,5,Ta,11
4,Ge,20,En,3
5,It,3,Ja,25
6,Ge,43,Du,24
7,Sp,22,Sp,9
8,Ge,23,Du,39
9,It,30,Sp,1
10,Du,38,En,10
11,It,21,It,37
12,It,38,Ja,13
13,Du,5,Ta,1
14,Ge,18,Ge,37
15,En,48,En,29
16,Ta,38,It,9
17,Ta,3,Ge,8
18,Ge,24,Sp,32
19,Ta,20,It,26
20,En,23,Ja,10
21,Sp,16,Ge,15
22,En,30,Sp,18
23,En,45,En,15
24,Sp,15,Sp,20
25,Ja,26,Ge,26
26,Ta,33,Du,36
27,Ja,4,Ja,8
28,Sp,17,Sp,12
29,Ge,47,Ge,45
30,It,12,It,10
31,Du,12,It,45
32,Sp,41,En,9
33,Ja,44,It,24
34,Ta,6,Sp,10
35,Du,11,Du,3
36,En,41,Du,18
37,Ge,4,Sp,2
38,Sp,48,Ja,30
39,It,8,Ge,40
40,Ta,25,Ja,19
41,En,21,Du,1
42,Ta,10,It,32
43,It,40,Du,19
44,En,26,Ge,2
45,Ta,16,Ta,41
46,Ta,7,Ta,30
47,Ja,27,Ge,19
48,It,28,Ge,10
49,En,31,En,42
50,En,6,Sp,21
51,En,1,It,11
52,Ja,45,Sp,45
53,It,29,Ja,12
54,Sp,29,Du,15
55,Ja,2,En,4
56,Ge,25,Ge,29
57,Ge,38,Ta,46
58,En,32,Ge,31
59,It,1,Ja,6
60,Ta,47,Sp,4
61,It,22,Du,29
62,It,14,Sp,33
63,It,33,En,28
64,Sp,42,Ta,48
65,Ge,22,Ge,33
66,Ge,46,Ja,39
67,It,20,Sp,19
68,It,48,En,37
69,Du,8,En,22
70,Sp,46,Sp,6
71,It,15,It,44
72,It,31,Du,35
73,Ge,32,It,16
74,Ge,14,Du,6
75,Du,26,Du,48
76,Ge,12,En,14
77,En,8,Ja,14
78,Sp,36,En,7
79,Ja,28,Ja,48
80,Ge,35,Sp,28
81,Sp,23,Ja,18
82,It,25,Du,30
83,Ta,36,Ja,35
84,Ja,24,Ja,46
85,Ja,31,Du,2
86,Du,20,Sp,11
87,Du,9,Du,13
88,Ja,22,Ta,22
89,Ta,9,Ta,26
90,Ja,3,Sp,40
91,It,43,Sp,31
92,Du,33,Ta,17
93,Sp,25,Ja,21
94,Du,21,Ja,20
95,Du,31,Ge,1
96,Ta,31,En,17
97,Du,4,Du,44
98,Du,14,Ge,28
99,It,5,En,12
100,Sp,39,Sp,7
101,Du,47,Du,40
102,Ta,19,Du,25
103,Du,17,Ge,6
104,En,44,Ta,43
105,Ja,33,Ge,13
106,Du,46,Du,32
107,Ta,8,It,19
108,Ta,28,En,18
109,En,47,Sp,13
110,Ge,27,Ge,48
111,It,18,Ge,5
112,Ja,40,Du,16
113,Sp,47,Du,22
114,Ta,23,Ja,41
115,En,16,En,19
116,It,39,It,47
117,It,2,Ge,30
118,Ta,27,Du,42
119,Sp,8,Du,7
120,Ja,38,En,5
121,It,4,Du,34
122,Ta,45,Ge,42
123,Ta,21,Ta,35
124,En,25,Ta,39
125,Sp,30,Du,23
126,Sp,43,Ge,7
127,Ge,36,En,35
128,Sp,35,Ja,34
129,Sp,27,Ge,21
130,Ta,15,Ge,41
131,Ge,11,En,39
132,Ja,16,Du,28
133,Ja,9,En,27
134,It,42,Sp,34
135,Ge,16,Ta,34
136,Du,27,Ja,29
137,It,35,Ja,11
138,Ja,17,Ja,47
139,Du,41,Ta,44
140,En,13,Du,43
141,Ta,2,Ja,15
142,Ge,39,Ta,24
143,It,34,It,6
144,It,13,Ta,14
145,Du,10,Sp,26
146,Ja,36,Du,37
147,En,46,Ta,13
148,Ta,12,Sp,38
149,En,43,En,34
150,Ge,34,Ge,9
151,Ge,17,It,27
152,Ge,44,Ja,5
153,It,17,En,20
154,En,33,It,7
155,En,2,Du,45
156,Ta,37,Ta,29
157,Sp,37,En,24
158,It,23,Sp,44
159,Ja,1,Ja,23
160,It,36,It,46
161,Sp,24,Sp,14
162,Ta,5,Ja,7
163,Ta,4,Sp,3
164,Ge,3,Ja,43
165,En,11,En,36
166,Ta,40,En,38
167,Ta,18,It,41
168,Ja,37,En,40
