Order,L1,Excerpt1,L2,Excerpt2
1,Ge,34,It,40
2,En,30,Ta,39
3,Ge,17,Sp,31
4,Du,12,Ta,11
5,Du,22,Ta,48
6,It,35,En,36
7,It,42,It,5
8,Du,45,Ja,25
9,Ge,36,Sp,30
10,Ja,5,Sp,12
11,Du,46,It,7
12,Ge,32,Ge,8
13,Du,19,Du,25
14,It,14,Ge,13
15,It,22,It,44
16,It,18,Du,36
17,Ge,33,Du,32
18,It,45,Ge,28
19,Ge,31,Du,38
20,It,47,Ta,29
21,Ta,6,It,48
22,Sp,26,Ge,9
23,Ge,27,It,29
24,En,25,Sp,17
25,It,6,It,26
26,Sp,19,Du,23
27,Sp,27,It,15
28,Ta,13,Ta,44
29,Sp,13,It,38
30,Ge,7,Ge,21
31,Sp,11,Sp,15
32,Ja,48,It,24
33,Ja,23,Ja,28
34,Ge,46,En,35
35,En,47,En,39
36,Ge,20,Ta,2
37,Ge,5,Ge,14
38,Du,31,Ge,19
39,Ta,14,Ta,5
40,Du,35,Ta,45
41,En,26,Du,21
42,En,16,Ja,1
43,Du,24,It,32
44,Ja,2,Du,27
45,Ge,48,En,24
46,Ge,43,Ge,24
47,En,27,Ge,10
48,Ja,19,Ja,39
49,Ja,17,En,20
50,Sp,28,Ge,29
51,Ge,1,Ge,30
52,Ge,42,Ja,29
53,Ta,12,Sp,34
54,Sp,7,Sp,32
55,Ja,31,Ja,4
56,Ta,1,Du,34
57,Ge,44,Ja,34
58,Ja,20,Ge,37
59,Ja,40,Ta,47
60,En,21,Du,7
61,Sp,45,Ja,44
62,En,34,Du,13
63,Du,8,Du,48
64,Ja,37,Du,2
65,Ja,9,Ja,18
66,En,18,En,31
67,Sp,23,Ta,46
68,It,33,Ja,10
69,Du,16,Du,11
70,Du,40,It,36
71,En,4,Sp,5
72,Ja,21,Ta,38
73,Sp,36,It,30
74,En,32,Du,3
75,Ge,3,Ge,22
76,Ja,16,Ta,25
77,En,46,Ja,12
78,Du,26,En,37
79,Ja,13,En,14
80,Du,4,Ge,35
81,It,31,Ge,12
82,Sp,29,Du,18
83,Du,42,Du,15
84,Ge,2,Ja,26
85,En,41,Sp,46
86,Ta,43,Ta,31
87,Ta,17,It,46
88,En,15,En,40
89,Sp,37,It,21
90,En,17,En,8
91,Ge,45,Ta,7
92,Ta,20,Ta,16
93,It,41,It,20
94,Ge,23,Ta,41
95,Ge,6,It,4
96,Ja,45,En,9
97,Ge,15,Ta,30
98,Du,6,Du,1
99,It,1,It,37
100,Ta,33,Ta,24
101,Ja,35,Ta,18
102,Ja,15,Ta,4
103,En,19,It,17
104,Sp,39,Ja,11
105,En,11,En,7
106,Sp,47,En,22
107,Du,43,Du,47
108,Ja,41,It,11
109,Ge,41,Sp,8
110,En,5,It,3
111,En,29,Ja,36
112,Sp,6,Ja,42
113,Ta,35,En,6
114,Sp,25,Sp,38
115,Ja,33,Ge,16
116,Ta,26,Ge,11
117,En,38,It,43
118,Ja,43,Du,44
119,Ge,38,Du,28
120,Sp,44,Sp,40
121,Sp,48,Ja,7
122,Du,20,Sp,2
123,Ja,8,Ja,24
124,Du,14,Ta,10
125,Ge,47,En,28
126,Ta,3,Ja,3
127,Ge,4,Du,41
128,Ta,32,It,34
129,En,1,Ge,18
130,Ja,38,Ja,14
131,En,42,Ta,40
132,It,12,En,33
133,Ja,46,Du,29
134,En,45,Ta,22
135,Ja,27,It,23
136,Sp,1,Sp,18
137,Sp,14,It,13
138,Sp,3,Ja,22
139,Ge,40,En,3
140,It,2,It,39
141,En,10,Ta,27
142,Sp,16,En,12
143,Sp,35,Du,5
144,Ja,6,Ge,39
145,Du,10,Ta,42
146,Ta,28,Ta,21
147,Ta,19,Ge,26
148,Ge,25,Sp,21
149,Ta,34,Sp,10
150,Ta,9,It,28
151,Sp,24,Sp,22
152,Sp,41,En,44
153,En,2,Ta,37
154,Ta,15,Sp,42
155,It,16,Ja,47
156,It,27,Ja,32
157,Sp,9,Du,39
158,It,8,Du,17
159,It,9,Du,33
160,Ta,8,Sp,20
161,En,48,En,23
162,It,25,Sp,33
163,Ja,30,Du,37
164,En,13,Du,30
165,En,43,It,19
166,Du,9,Sp,43
167,Sp,4,Ta,36
168,It,10,Ta,23
