Order,L1,Excerpt1,L2,Excerpt2
1,Ja,6,Ge,19
2,Ja,27,Ja,23
3,Ta,19,Ta,43
4,Sp,10,Du,27
5,Du,22,Du,34
6,It,1,Ta,24
7,It,33,Ge,47
8,Du,14,Du,39
9,En,14,Ge,30
10,Ja,28,Ja,37
11,Ge,40,Ge,33
12,En,19,Ge,8
13,Ta,41,Ja,33
14,En,31,Du,37
15,Du,38,Du,11
16,It,29,It,13
17,Du,42,Du,8
18,En,18,Sp,33
19,It,8,Ta,6
20,Du,44,En,21
21,Du,47,En,35
22,Ge,2,Ge,36
23,Ge,15,Ge,18
24,En,29,Ge,44
25,It,36,En,48
26,Ta,29,It,20
27,Ja,17,Ta,20
28,Du,9,Ta,44
29,Ja,20,It,31
30,Ge,28,Du,15
31,Ta,30,En,3
32,Du,31,Ge,43
33,Du,33,Ta,33
34,Du,24,Ta,17
35,It,34,Ta,27
36,Ge,10,Ge,7
37,Ta,8,Ta,32
38,Ge,32,Ja,31
39,En,15,Ja,40
40,It,9,Du,19
41,Du,20,It,17
42,Sp,15,Ta,9
43,En,12,Ge,6
44,Sp,24,It,42
45,Sp,26,It,46
46,Sp,41,Ge,1
47,En,41,Ja,25
48,En,23,En,28
49,It,39,En,10
50,It,28,It,19
51,Ja,16,Ge,27
52,Ta,13,Sp,21
53,Ta,7,Ge,24
54,En,32,En,2
55,Ge,16,Ta,34
56,Du,13,Ge,21
57,Du,35,Du,21
58,It,41,Ge,48
59,En,30,Ja,29
60,Ja,48,Ja,22
61,It,44,Ta,12
62,Du,30,It,22
63,Du,1,Ge,31
64,Sp,39,It,10
65,Sp,7,Ja,44
66,Sp,32,Ta,16
67,En,22,Du,2
68,Ta,22,Sp,16
69,Du,29,Sp,14
70,Du,32,Du,40
71,It,32,Du,18
72,Ja,41,Ja,30
73,It,5,It,47
74,It,25,Du,5
75,Sp,29,En,44
76,Sp,2,Sp,12
77,Ja,21,Du,43
78,Ta,14,Du,7
79,Sp,8,Sp,34
80,It,24,Ja,15
81,En,6,Sp,35
82,Ta,47,Ge,5
83,Ta,26,Ta,37
84,Sp,45,Ge,25
85,En,1,Sp,31
86,Sp,37,It,48
87,It,14,Ge,38
88,Ja,2,Ta,40
89,Ge,3,Sp,23
90,Sp,5,It,6
91,Ge,26,Sp,48
92,Du,46,Ja,24
93,Ta,4,Ta,31
94,Du,17,It,27
95,Ge,46,It,26
96,Sp,13,Sp,46
97,It,35,It,16
98,Du,25,Ja,36
99,En,36,Ja,26
100,Ge,23,Ta,1
101,Du,36,Sp,9
102,Ge,17,Ja,9
103,It,37,En,47
104,It,21,En,20
105,Ge,11,Du,28
106,Ja,5,Ja,35
107,Du,48,Sp,47
108,Ja,14,En,27
109,Sp,3,Sp,42
110,Ja,43,It,11
111,Ta,38,It,7
112,Sp,20,Du,16
113,It,23,It,30
114,Sp,40,Ge,35
115,Ta,36,Ta,48
116,En,26,Ta,10
117,Ja,10,Ta,39
118,Ge,12,It,12
119,Sp,11,Ge,39
120,Du,23,Ja,1
121,Du,4,Ge,14
122,Du,10,Ta,5
123,En,16,Ge,20
124,En,5,It,18
125,Sp,36,Sp,38
126,Ja,8,Ta,15
127,En,40,En,33
128,Ge,22,Ge,42
129,It,38,Ge,13
130,En,24,It,4
131,Ja,38,Sp,28
132,En,25,Ta,46
133,Ge,29,Ja,12
134,En,13,Ge,37
135,Du,12,Ja,39
136,Ja,46,It,2
137,Ja,32,Ja,4
138,Sp,25,Sp,17
139,Ja,34,Sp,22
140,Sp,27,Ta,21
141,It,45,It,43
142,Ge,4,Ta,2
143,Ta,25,En,37
144,Ja,13,Du,45
145,Sp,30,Ja,3
146,Ta,11,Ja,19
147,Sp,18,Ta,3
148,Ja,7,Sp,44
149,Ta,35,Du,3
150,En,45,Du,26
151,Sp,4,It,15
152,En,9,Du,6
153,En,42,Ja,47
154,Ja,11,It,3
155,Ge,9,Ta,28
156,En,46,En,17
157,En,4,Sp,1
158,En,8,En,11
159,Ge,45,Ge,34
160,En,34,Sp,6
161,Ja,45,Ge,41
162,Sp,43,Ja,18
163,Ja,42,It,40
164,Ta,45,En,43
165,En,38,En,7
166,Ta,18,Ta,42
167,En,39,Ta,23
168,Sp,19,Du,41
