Order,L1,Excerpt1,L2,Excerpt2
1,Ge,10,Sp,44
2,Ta,1,It,39
3,Ta,6,En,43
4,Ge,32,Ja,16
5,Ge,43,Ge,40
6,Ta,42,Ge,25
7,Ja,7,Sp,19
8,Sp,10,En,22
9,Du,25,Du,46
10,Ge,26,En,35
11,En,44,En,17
12,Ta,22,Ta,12
13,Du,21,Ge,44
14,Ja,46,Du,14
15,It,13,Ta,5
16,Sp,46,Sp,1
17,Ja,41,Ta,38
18,En,12,En,5
19,Ta,23,Ge,3
20,It,18,It,22
21,It,20,Sp,18
22,It,37,En,3
23,Du,27,Ge,46
24,En,27,En,14
25,Ja,6,Ta,46
26,Ge,4,Du,40
27,Ta,40,Ge,9
28,En,38,En,33
29,Ja,37,It,34
30,It,27,Du,35
31,It,35,Du,8
32,En,40,Ja,33
33,Ta,37,Sp,12
34,It,38,Ja,40
35,It,7,Sp,4
36,Ja,12,Du,47
37,Ge,13,En,20
38,Du,7,Ta,47
39,Ja,24,Ge,33
40,Ta,14,En,2
41,Sp,45,Sp,6
42,It,30,Ta,13
43,Ta,9,Ta,39
44,Sp,21,Ja,29
45,Ge,42,Du,4
46,En,45,Ja,31
47,En,18,En,4
48,Sp,13,It,11
49,Sp,32,En,19
50,Ta,30,Ge,28
51,It,9,Ge,18
52,Du,10,Du,13
53,Sp,37,Sp,23
54,Ge,30,It,44
55,Du,34,It,23
56,Ta,3,Ge,7
57,It,28,En,31
58,Ja,25,Ja,36
59,Sp,11,Du,39
60,Ge,5,Ja,8
61,Ta,11,Ja,22
62,Ja,4,En,24
63,Du,24,Du,9
64,Ta,32,Ja,45
65,It,31,Ja,43
66,Ta,48,Ja,19
67,Ta,29,Ta,26
68,Ge,12,En,30
69,Ta,4,Du,15
70,Ge,36,En,48
71,En,26,Ta,28
72,Sp,14,It,17
73,Ge,19,Sp,22
74,Ta,8,Ta,21
75,It,41,It,5
76,En,8,Ta,16
77,It,10,It,21
78,Du,42,Sp,41
79,Ta,2,It,48
80,Sp,24,Ge,2
81,Ja,14,Du,22
82,Ge,48,Sp,27
83,Ge,45,Ge,35
84,En,34,Ja,39
85,Ta,7,It,4
86,Sp,48,En,15
87,Ge,41,Ge,14
88,Ja,23,Ge,1
89,Du,5,Ta,33
90,Du,6,Du,44
91,En,6,Du,28
92,It,29,En,11
93,It,19,It,2
94,Ge,15,Ge,6
95,Ta,36,En,39
96,It,16,Sp,25
97,Du,19,Ja,2
98,It,15,Du,31
99,Sp,30,Sp,26
100,En,13,It,14
101,Ta,15,It,33
102,Ta,45,Du,18
103,Du,23,En,16
104,It,47,Ge,47
105,Du,16,Ta,34
106,Du,33,Sp,29
107,Du,1,Ge,34
108,Ta,44,Ta,18
109,Ja,20,Du,11
110,Du,43,Du,29
111,En,47,Ta,31
112,En,28,Du,12
113,Ge,8,It,45
114,Ge,39,Ge,16
115,En,9,Ja,47
116,It,32,Ge,20
117,Sp,28,Sp,34
118,Ja,10,Du,17
119,Sp,9,Du,37
120,Sp,39,Ja,28
121,Du,45,Ge,24
122,Sp,36,Ja,27
123,Ja,13,Sp,16
124,Du,32,Du,41
125,Ta,19,Ja,26
126,En,10,Sp,38
127,Ta,27,Ta,43
128,Ta,20,Sp,42
129,It,3,En,46
130,Ja,35,Ja,38
131,Du,38,It,12
132,Du,36,It,43
133,En,21,Ge,29
134,Ja,32,Ja,34
135,Du,2,En,7
136,Ge,17,Ge,38
137,It,42,Ja,3
138,Ja,18,Ja,5
139,En,41,En,1
140,Ja,48,Sp,47
141,Ta,41,Sp,20
142,It,36,It,1
143,En,25,Sp,17
144,Sp,7,En,37
145,Sp,8,Ta,35
146,Ta,10,Ge,22
147,Du,30,En,32
148,Ja,15,It,8
149,Ta,17,Du,48
150,Sp,40,Ta,25
151,Sp,5,Ta,24
152,Ja,9,En,23
153,Ge,37,Sp,31
154,Ge,31,Ja,21
155,Du,26,Sp,35
156,En,29,Ge,11
157,En,42,It,25
158,It,26,Ge,21
159,Ge,27,Sp,43
160,Sp,33,Sp,3
161,Ja,42,Ge,23
162,Ja,30,Ja,1
163,It,24,Ja,11
164,En,36,Du,3
165,It,40,It,46
166,Sp,15,Du,20
167,Ja,17,Ja,44
168,It,6,Sp,2
