Order,L1,Excerpt1,L2,Excerpt2
1,Ta,2,Ta,22
2,Ge,42,It,1
3,Ge,26,En,47
4,Du,15,It,29
5,Ta,23,Du,9
6,Ge,17,En,18
7,En,35,Du,7
8,Ta,1,Du,24
9,It,3,Ge,32
10,Du,1,Du,14
11,Ja,21,Ja,3
12,Ta,3,Sp,3
13,Ta,19,En,23
14,En,48,En,29
15,Ja,8,Ge,8
16,Sp,26,En,42
17,Ja,16,Ge,3
18,Du,34,En,12
19,Ge,2,Ge,34
20,Ge,27,It,32
21,Sp,13,Ja,30
22,Ta,29,Ja,48
23,Du,42,En,20
24,It,13,It,34
25,Sp,33,Sp,32
26,Ge,15,Du,6
27,Ta,5,Ja,26
28,Sp,30,Du,33
29,Ja,19,Ja,1
30,Du,13,Ge,16
31,Ta,45,Ta,47
32,En,39,It,41
33,Ta,10,It,37
34,Ge,30,Sp,4
35,Ge,24,Ge,44
36,It,14,Sp,21
37,En,25,En,37
38,Du,20,It,35
39,Sp,14,En,41
40,Ge,41,Ja,23
41,Sp,48,It,24
42,Ge,21,Ge,11
43,Ja,22,Du,8
44,Ta,46,It,17
45,Sp,11,Ge,20
46,Sp,37,En,43
47,It,31,It,45
48,Ta,11,Ja,46
49,En,38,En,17
50,En,21,Ja,6
51,Du,39,It,15
52,It,43,En,15
53,Du,29,It,48
54,Du,5,Ta,20
55,Ja,18,Du,30
56,Ta,30,En,28
57,Ta,40,Sp,41
58,Sp,24,Ta,28
59,Sp,1,Ja,42
60,Ja,20,Ta,32
61,Ge,33,Ge,5
62,Du,36,Ta,15
63,Du,3,Du,21
64,Ta,43,Sp,44
65,Ge,10,Ta,12
66,Sp,12,Ge,47
67,It,7,Ta,18
68,Du,40,Du,28
69,Ta,33,En,5
70,Ta,36,Ge,7
71,En,24,Ja,29
72,Ta,7,Ge,38
73,Ja,41,Ta,6
74,It,12,Ta,39
75,It,11,Du,26
76,Ja,32,Sp,39
77,Ta,21,Ta,41
78,Ja,14,Ge,19
79,Sp,25,Sp,46
80,It,16,Ja,7
81,Du,12,En,44
82,Ja,9,Sp,8
83,Ja,25,En,27
84,Ta,31,Ta,34
85,Ta,48,Ta,42
86,Ge,4,Ta,14
87,Ja,35,Du,47
88,Ja,17,It,6
89,Du,37,Ja,33
90,It,22,It,9
91,En,30,It,19
92,Du,17,Sp,36
93,En,33,Ge,46
94,Ge,22,Du,48
95,En,32,En,40
96,En,9,Ge,1
97,It,42,Ge,13
98,Du,16,Sp,27
99,Sp,31,En,34
100,Ge,48,Ge,28
101,Ta,37,Sp,16
102,Du,18,Sp,5
103,It,20,Ja,28
104,Ge,14,Ja,44
105,Ta,9,Du,45
106,Ja,4,Ja,2
107,Ja,37,En,11
108,Du,23,Sp,22
109,Ta,13,Ge,39
110,Ge,23,Ge,6
111,Ja,15,Ge,43
112,It,39,Sp,2
113,En,46,En,4
114,Ge,31,Ta,24
115,Ja,36,It,2
116,Ge,12,Du,27
117,It,23,Sp,40
118,Sp,20,Du,46
119,Du,31,Du,38
120,It,26,Sp,10
121,Sp,18,Ge,9
122,Ja,38,Ja,39
123,Ge,25,Du,4
124,Ta,26,Ja,40
125,Du,10,Ja,24
126,It,28,En,45
127,En,36,It,27
128,Ta,25,En,22
129,Sp,19,It,4
130,En,16,Ge,45
131,En,8,Du,41
132,En,14,Sp,34
133,Sp,42,Ta,17
134,Ge,36,Sp,6
135,It,21,Ta,8
136,Ta,38,Ta,44
137,It,25,It,10
138,Sp,35,Sp,7
139,Sp,38,Sp,23
140,Ge,18,Sp,9
141,En,1,It,30
142,It,36,It,40
143,Du,19,Ge,29
144,Ja,27,Ja,11
145,Sp,15,Sp,43
146,Ja,10,It,18
147,Sp,29,Sp,47
148,It,46,Ge,37
149,Ta,27,En,31
150,Ja,31,Du,25
151,Ta,16,En,19
152,Ta,35,Du,22
153,Du,32,Du,2
154,Du,44,Du,35
155,Ja,5,Sp,17
156,En,3,Ja,43
157,It,5,It,38
158,It,47,Ta,4
159,En,2,En,10
160,Du,11,En,13
161,It,44,Ja,47
162,En,7,Sp,45
163,Ja,12,Sp,28
164,Ge,40,En,6
165,En,26,Ja,13
166,Du,43,It,33
167,It,8,Ge,35
168,Ja,34,Ja,45
