Order,L1,Excerpt1,L2,Excerpt2
1,Ta,15,Ta,44
2,Du,32,Ta,43
3,Ge,45,Ja,17
4,Ta,48,Ta,20
5,It,32,En,5
6,Ja,6,Ja,15
7,Ge,23,En,21
8,Ta,3,Ja,24
9,En,36,Sp,41
10,Du,28,En,46
11,It,39,Ja,13
12,En,43,Ja,31
13,It,47,Ge,30
14,Ge,47,It,33
15,Ta,10,Sp,15
16,Sp,42,Ta,46
17,Ge,42,It,10
18,It,34,Ta,26
19,It,26,It,40
20,Ja,9,Sp,38
21,Ja,2,Ja,3
22,En,33,Ta,1
23,En,19,It,18
24,Du,20,Du,14
25,Ja,11,Ta,38
26,Ja,35,Ge,10
27,It,21,Sp,44
28,Ge,27,It,22
29,Ta,31,Du,34
30,Ge,28,Du,7
31,En,24,En,13
32,Du,29,Du,18
33,Ta,35,Ta,4
34,Ta,7,Ja,43
35,It,25,It,14
36,Ge,26,Du,43
37,It,19,Du,10
38,Du,23,Ja,14
39,En,40,Sp,18
40,Ja,5,Sp,47
41,Ja,40,En,3
42,Sp,26,Du,46
43,Du,30,It,7
44,Du,22,Sp,5
45,Sp,6,Sp,14
46,Sp,48,Sp,12
47,Du,5,Du,37
48,Ja,29,Ja,45
49,Ja,30,Sp,34
50,Ta,37,It,8
51,En,31,En,38
52,En,44,Ge,48
53,Ge,19,Ge,7
54,Ge,12,En,18
55,Du,40,Sp,43
56,It,30,Ja,19
57,Ge,40,Ge,18
58,En,35,En,4
59,Du,25,Ge,11
60,Ge,39,Sp,17
61,Du,35,En,15
62,Ja,10,En,30
63,Ta,18,En,32
64,Ge,34,Ja,37
65,Sp,20,It,42
66,Sp,35,Ge,25
67,Ta,6,It,46
68,Du,12,Ja,21
69,En,25,Ta,13
70,Sp,45,Sp,46
71,Du,26,En,14
72,En,1,It,2
73,Du,42,Ja,18
74,Ja,36,It,12
75,It,15,Sp,11
76,It,43,Ja,47
77,En,7,En,22
78,Du,9,En,9
79,Sp,40,En,26
80,It,36,It,23
81,Sp,31,Sp,24
82,Du,8,Ta,14
83,It,5,Du,4
84,It,28,Du,3
85,En,42,It,37
86,Ge,9,Ta,27
87,Sp,19,Ta,17
88,It,31,En,47
89,It,9,Sp,39
90,Ja,44,En,29
91,Sp,1,Du,21
92,Ja,1,Du,16
93,It,29,Ta,2
94,Sp,10,Ta,24
95,Ge,20,Ja,8
96,Sp,2,Ta,25
97,Ja,22,Ge,8
98,Du,27,Du,44
99,Ge,35,Ge,24
100,Sp,29,Sp,27
101,Ge,3,Sp,37
102,Sp,23,Ge,16
103,En,17,Du,31
104,It,1,En,12
105,En,2,Ge,29
106,Ge,41,Du,41
107,Ge,37,Ta,32
108,Du,24,Du,33
109,Ge,4,Du,38
110,It,41,Ge,32
111,Du,15,Ta,9
112,Du,19,Sp,32
113,Du,48,It,38
114,Sp,25,En,45
115,Ge,17,It,35
116,Sp,4,It,24
117,Ta,36,Ja,39
118,En,10,Du,36
119,Ge,36,En,39
120,Sp,30,Ja,32
121,Ja,7,Ja,42
122,Ge,2,Du,2
123,Ge,5,Ge,46
124,Ja,23,En,16
125,Sp,28,En,20
126,En,37,En,8
127,Ja,12,Du,1
128,Ja,38,Ta,39
129,Sp,36,It,13
130,Ge,14,Sp,9
131,Ta,23,Ta,28
132,Ta,16,Ta,30
133,En,11,Sp,7
134,Ta,11,Ta,40
135,Ge,13,Sp,16
136,En,6,En,48
137,Ja,20,Du,6
138,Ja,25,Ja,34
139,It,3,It,11
140,Ge,38,Ge,22
141,En,23,Ge,15
142,Ge,1,Ja,26
143,Sp,21,Ja,27
144,Ta,5,Ge,31
145,Ja,4,It,17
146,Ja,33,Ja,48
147,It,16,Ta,22
148,Ta,19,Sp,22
149,En,41,Ta,29
150,It,20,Du,47
151,Ja,46,It,4
152,It,48,Ta,34
153,Du,13,Ta,42
154,Sp,8,Ja,28
155,Ja,41,En,34
156,En,27,Ta,33
157,Du,39,Ta,45
158,Du,17,Du,11
159,Ge,6,Ta,21
160,Ge,33,Ge,43
161,Ta,47,Ge,21
162,Sp,3,Sp,13
163,It,44,It,45
164,It,6,It,27
165,Sp,33,Du,45
166,Ta,12,Ge,44
167,En,28,Ta,41
168,Ta,8,Ja,16
