Order,L1,Excerpt1,L2,Excerpt2
1,Ja,14,Ge,44
2,It,4,Ta,31
3,Ta,9,En,18
4,Ja,21,Sp,1
5,Du,36,Sp,45
6,It,34,Ge,17
7,Ta,18,Ge,21
8,Ge,24,It,2
9,It,33,Ja,26
10,Ge,11,Ta,33
11,Ge,35,Ge,31
12,En,38,Ta,15
13,It,38,Ja,17
14,Du,30,It,41
15,Sp,33,Sp,7
16,Ge,5,Ja,4
17,Ja,31,Ja,46
18,Sp,40,Ja,24
19,Ta,27,Ge,8
20,Du,33,Ja,37
21,Sp,14,Du,14
22,It,17,Ta,16
23,Ja,5,Ta,30
24,Ge,43,Sp,10
25,En,23,It,31
26,Sp,36,Du,7
27,Du,26,Ja,42
28,It,15,En,22
29,En,12,It,9
30,En,39,Ta,44
31,Sp,27,Ge,2
32,Ge,26,Ge,36
33,Sp,35,En,1
34,Sp,18,It,7
35,Ja,19,Du,31
36,Ja,15,Ja,40
37,Ta,8,Ja,9
38,Ge,6,Ge,28
39,Ja,8,Du,9
40,Du,37,It,45
41,Ge,22,It,40
42,Ta,3,Ja,28
43,Ta,47,Ta,46
44,En,40,Ja,18
45,Ja,20,Sp,17
46,Du,8,En,6
47,It,18,Ta,45
48,Du,10,En,13
49,It,35,Ja,48
50,En,2,En,26
51,Ta,32,Ja,32
52,En,43,En,33
53,En,3,En,5
54,Sp,41,Sp,12
55,Sp,16,En,37
56,Sp,9,Ge,38
57,It,43,It,5
58,Ta,7,Ta,6
59,Ta,40,Sp,15
60,Du,44,Ge,37
61,Du,2,Du,40
62,En,29,Du,34
63,En,17,Ge,1
64,Ge,27,Ta,5
65,Ge,33,Sp,37
66,It,44,Ta,37
67,Du,35,Ta,12
68,It,28,It,39
69,Sp,25,Sp,21
70,Du,18,Ta,11
71,Sp,46,Ta,42
72,It,32,It,19
73,Sp,29,Ja,34
74,Du,16,Ge,18
75,En,34,Ge,40
76,Du,3,It,12
77,Sp,43,Ja,44
78,It,14,Ja,27
79,It,48,Sp,47
80,Ja,38,Ge,46
81,It,30,It,1
82,En,36,En,32
83,Ja,3,En,48
84,Du,41,Du,22
85,It,47,Ge,30
86,Ta,28,Du,43
87,It,11,Ja,41
88,Ge,25,Ja,1
89,It,37,Du,32
90,Ge,16,Ja,29
91,En,46,En,15
92,Sp,24,Sp,8
93,Du,29,Du,28
94,Ge,42,Ge,41
95,Ta,23,Ta,41
96,En,4,Ja,33
97,En,42,Du,1
98,Du,46,Sp,3
99,It,46,It,8
100,Sp,44,Sp,38
101,Ja,6,It,22
102,Ja,43,En,45
103,Ta,29,En,20
104,It,20,Sp,34
105,En,44,Ge,10
106,Sp,2,Ge,23
107,Ja,25,Ja,45
108,Sp,42,Du,13
109,Du,11,Ge,29
110,Ta,39,Sp,13
111,Ta,35,En,19
112,En,35,Ja,35
113,Sp,26,It,36
114,It,29,Ge,9
115,Ta,36,Ja,2
116,It,24,It,26
117,Du,6,Ja,22
118,Ta,19,Ta,34
119,Ge,48,Du,20
120,En,24,Du,21
121,En,11,Ja,47
122,Ta,2,Ge,45
123,Ge,19,Du,19
124,Sp,6,En,21
125,Du,24,Du,39
126,Sp,31,Ta,10
127,Ge,4,Ge,3
128,En,25,En,41
129,Ja,12,Ja,10
130,En,8,Ge,12
131,It,25,En,16
132,Du,38,Ge,47
133,It,10,Ge,32
134,Ge,34,En,28
135,Sp,48,En,7
136,Ja,23,Ja,13
137,Du,25,Du,4
138,Du,5,En,47
139,Sp,11,En,27
140,Ta,21,Ta,43
141,It,23,Sp,20
142,Ge,7,En,31
143,Ta,25,Ta,48
144,It,21,Sp,22
145,Ta,20,Sp,5
146,It,6,Du,12
147,Ja,11,Ja,39
148,It,16,En,10
149,Ta,24,Ja,36
150,Sp,23,En,30
151,It,27,Ta,22
152,Ta,26,Du,23
153,Sp,39,Sp,19
154,En,14,Ta,38
155,Du,45,Ja,16
156,Ge,15,Ge,14
157,Ta,14,Du,48
158,Ta,13,Ge,13
159,It,42,En,9
160,Sp,4,Ja,7
161,Du,47,Du,42
162,Du,27,It,3
163,Ja,30,Ge,20
164,Sp,30,Du,15
165,It,13,Ta,17
166,Ta,1,Sp,32
167,Ta,4,Du,17
168,Ge,39,Sp,28
