Order,L1,Excerpt1,L2,Excerpt2
1,It,37,Ja,17
2,Sp,28,En,26
3,Ja,1,Ja,3
4,Ta,29,Ta,21
5,Ta,2,Sp,2
6,Ja,46,Sp,40
7,Du,27,Ja,33
8,It,31,Ta,4
9,Ja,18,Ta,39
10,En,23,Ge,22
11,Ta,19,It,19
12,En,31,En,11
13,Ge,39,Ge,3
14,Du,23,Du,6
15,Du,25,Du,45
16,En,20,En,38
17,En,3,Ge,31
18,Sp,32,Ja,21
19,Ge,27,Ge,7
20,Ja,16,Du,48
21,Ja,38,Ge,17
22,Ta,37,Ge,10
23,Ta,48,It,17
24,Ja,26,Ja,25
25,Sp,22,Ge,45
26,En,36,En,19
27,Ge,35,Ta,18
28,En,41,Ja,45
29,It,18,En,29
30,It,24,Du,26
31,Ge,26,Ta,25
32,Ge,44,It,2
33,Ge,37,En,27
34,Du,44,En,18
35,Ja,6,Ja,10
36,En,42,Sp,38
37,Sp,23,En,12
38,Ja,24,Du,21
39,It,8,Du,1
40,Ta,26,Du,11
41,Sp,8,Ge,16
42,Ja,42,Ja,39
43,Du,13,Ge,8
44,It,44,En,13
45,En,2,Ge,38
46,Du,8,En,17
47,Sp,25,Ta,28
48,Sp,26,Sp,29
49,Du,17,Du,34
50,Du,30,Du,35
51,Ja,36,Ge,4
52,It,46,It,21
53,Ge,28,Du,29
54,Du,2,Du,39
55,Sp,37,It,47
56,Du,33,Ta,7
57,It,4,Du,7
58,Sp,6,Ja,29
59,Sp,20,En,5
60,Ta,8,It,43
61,Ja,37,Du,46
62,Sp,9,Ta,42
63,Ta,27,Ja,15
64,Ge,11,Sp,24
65,Ge,23,Sp,11
66,Ta,3,Ta,47
67,En,28,Ja,30
68,Du,19,It,33
69,Sp,18,Du,24
70,Ge,24,Ge,6
71,It,22,Sp,19
72,Ja,47,Sp,3
73,Ta,31,Du,3
74,It,28,En,48
75,Ge,33,Ta,40
76,Du,22,Sp,36
77,En,10,Ta,35
78,Ta,24,Ta,17
79,Ja,23,It,42
80,Ge,18,En,46
81,En,32,Ja,35
82,Ge,1,Ge,46
83,Ge,34,It,16
84,It,1,It,41
85,Du,31,Sp,30
86,Ta,10,En,7
87,Du,32,Du,28
88,It,13,Ta,22
89,It,38,It,35
90,It,30,Ja,4
91,Sp,39,Sp,5
92,Ge,48,Ge,41
93,Ja,22,Du,4
94,Sp,33,Du,37
95,En,1,Ta,38
96,It,25,Ge,9
97,Ja,41,It,45
98,Sp,16,It,27
99,Sp,48,Ja,43
100,En,37,Sp,31
101,En,47,Ja,5
102,En,39,It,23
103,Sp,46,It,20
104,Ja,2,En,6
105,Sp,14,Sp,17
106,It,14,Ge,2
107,Ge,42,It,29
108,Ge,25,En,25
109,Ta,44,Du,38
110,Ja,31,Ta,32
111,Ta,16,Sp,42
112,Du,41,En,8
113,Ja,13,Ta,33
114,Sp,35,It,10
115,Sp,15,Sp,47
116,It,6,It,5
117,Ta,34,Sp,43
118,Ja,28,Ja,9
119,It,12,En,43
120,Ja,27,It,3
121,Du,15,En,35
122,It,48,Ta,9
123,Ta,45,Sp,41
124,Ge,36,Du,10
125,Ta,12,Ta,14
126,Ge,5,Sp,44
127,En,40,En,30
128,Du,20,En,14
129,Sp,27,Ja,44
130,Ja,19,Ge,40
131,Ja,34,Du,18
132,Ta,30,En,15
133,Du,9,Ge,14
134,Du,16,Ta,43
135,Sp,1,Sp,21
136,Ge,29,Ge,47
137,En,22,En,9
138,Ta,36,Ta,41
139,It,32,Du,12
140,Ja,32,Ge,13
141,En,4,Ta,46
142,En,34,It,7
143,Ge,21,Sp,10
144,It,11,It,39
145,Ta,23,Du,14
146,Ja,12,Ja,20
147,Du,40,It,9
148,Du,36,Ge,15
149,En,44,En,45
150,Ta,13,Ta,15
151,It,36,It,34
152,Du,47,Sp,12
153,Du,5,En,21
154,Sp,34,En,16
155,Ta,20,Ja,11
156,Ta,5,En,24
157,It,40,Sp,45
158,It,15,Ge,32
159,Ge,12,Du,43
160,Ge,19,Ja,8
161,En,33,Ja,48
162,Ja,40,It,26
163,Ta,1,Ge,43
164,Ta,11,Ja,14
165,Ta,6,Ge,20
166,Sp,7,Sp,13
167,Ja,7,Ge,30
168,Sp,4,Du,42
