Order,L1,Excerpt1,L2,Excerpt2
1,En,9,Ge,45
2,Du,10,Sp,3
3,It,15,En,44
4,Ge,31,Ta,10
5,It,30,It,5
6,Ja,18,En,41
7,Du,37,Ge,33
8,Ta,24,Du,7
9,It,2,It,26
10,Du,25,Sp,11
11,En,18,Ta,17
12,Ge,15,Ge,28
13,Ge,1,It,19
14,Ge,7,It,1
15,Ja,14,Ja,21
16,Ge,24,Ta,13
17,Ja,22,Ta,43
18,It,9,En,16
19,Ge,3,Du,5
20,Du,1,Ge,23
21,En,45,Ta,25
22,Sp,25,Ja,44
23,Du,19,Ge,10
24,En,17,Du,45
25,En,11,It,16
26,Sp,31,Ja,20
27,Ge,36,Sp,37
28,En,22,Du,38
29,Ge,20,It,18
30,Ta,40,Ge,44
31,En,33,En,29
32,En,31,Ge,46
33,Ge,34,En,43
34,Sp,19,Sp,24
35,Ja,32,Ta,32
36,Ja,24,It,4
37,It,8,Ja,19
38,Sp,43,Du,16
39,Du,36,Du,17
40,Ta,48,En,30
41,Du,3,Du,15
42,It,40,Ge,42
43,Du,46,Sp,15
44,Du,4,Ja,23
45,Ja,30,En,46
46,En,14,Du,30
47,Ja,16,It,44
48,Ta,4,En,37
49,Ge,32,Sp,17
50,En,35,En,2
51,Ge,27,It,38
52,It,41,It,36
53,Ta,29,Ta,21
54,Ta,5,Ge,4
55,Ta,6,Du,40
56,Ge,16,Ja,25
57,Sp,48,Sp,2
58,En,6,Ge,13
59,It,48,It,34
60,It,32,It,27
61,En,3,Du,2
62,It,43,En,38
63,Ja,36,Du,6
64,En,5,Ge,30
65,En,21,Ja,43
66,Ta,42,Ja,40
67,Sp,12,Ja,5
68,En,15,Sp,4
69,Ja,10,Sp,1
70,Ta,27,Du,44
71,Ja,3,Ja,41
72,Ja,46,Ge,19
73,Ge,35,Ge,2
74,Ta,47,En,4
75,It,39,Sp,21
76,Ja,33,It,17
77,Du,43,It,47
78,En,7,Du,31
79,Ja,39,Ja,45
80,Ja,7,Ja,29
81,Sp,8,En,13
82,Ta,45,En,32
83,Ta,3,Sp,22
84,It,21,Ta,18
85,Ge,37,Ja,27
86,Ja,17,Ge,47
87,Ja,15,Du,29
88,En,8,En,24
89,En,1,Ge,29
90,En,40,Sp,29
91,Ta,19,Ja,13
92,It,42,Du,12
93,En,34,Sp,46
94,Ta,36,Ja,2
95,Ta,34,Ge,39
96,En,36,En,48
97,It,22,Sp,7
98,Ge,11,Ge,18
99,Ge,26,Ja,6
100,Ge,40,Ge,25
101,It,29,Du,11
102,It,7,Ta,26
103,Ta,22,Ta,44
104,Sp,41,Sp,10
105,It,20,Ge,6
106,Sp,6,Du,8
107,Ge,9,Ge,43
108,Ge,38,Du,42
109,Du,28,It,10
110,It,13,Sp,27
111,It,25,En,19
112,Ta,15,Ta,31
113,It,28,Ta,11
114,Ge,17,Du,20
115,Ta,12,Ge,21
116,Du,48,Du,35
117,Du,33,It,14
118,En,39,En,12
119,Du,32,Du,34
120,Ja,26,Ta,30
121,Sp,26,Sp,42
122,Ja,12,Du,18
123,Ta,23,Sp,32
124,Du,14,Ta,14
125,Ja,28,Ja,11
126,Ta,37,Du,9
127,Sp,16,Sp,9
128,Ja,9,Ja,31
129,Sp,47,Ta,1
130,Du,41,En,20
131,Sp,34,Ja,35
132,It,23,It,12
133,Ja,42,En,23
134,Du,23,Sp,45
135,Ge,14,Ja,37
136,Du,21,Du,24
137,Sp,5,En,27
138,Ta,28,Ta,16
139,Du,22,Ja,4
140,Sp,28,En,26
141,It,35,Ja,34
142,Sp,33,Ge,5
143,Sp,13,It,46
144,Sp,23,Sp,40
145,Du,13,Du,39
146,Ge,48,Sp,14
147,En,25,It,24
148,Ta,33,It,31
149,Ta,20,It,6
150,Ta,8,Ta,35
151,Du,47,It,45
152,Ge,22,Ge,41
153,Ta,39,Sp,30
154,Sp,18,Ge,8
155,Ta,46,Du,26
156,Ja,1,En,10
157,En,42,En,28
158,Ja,47,Sp,38
159,Ja,48,It,11
160,Sp,44,Ta,41
161,It,37,Sp,20
162,Ta,7,Sp,36
163,Ta,9,It,3
164,Du,27,Ja,38
165,Sp,39,Ge,12
166,En,47,Ja,8
167,Sp,35,It,33
168,Ta,38,Ta,2
