Order,L1,Excerpt1,L2,Excerpt2
1,Ja,24,En,1
2,Sp,45,Du,40
3,Ta,48,It,22
4,Sp,1,Du,1
5,Sp,34,Du,7
6,Ge,33,Ge,20
7,Ta,19,Ge,8
8,En,43,Ta,11
9,Ge,25,Du,10
10,Sp,6,Sp,32
11,Ta,43,It,36
12,Du,43,Ja,19
13,It,11,Ja,8
14,Ja,15,En,20
15,Ta,42,En,41
16,Sp,23,Sp,19
17,Ja,5,Du,9
18,Du,34,Du,42
19,Ja,38,Ge,37
20,En,42,Sp,5
21,Ja,23,Ja,40
22,Du,24,Du,27
23,En,35,En,33
24,En,4,It,18
25,Sp,9,Ge,9
26,It,24,It,25
27,Ja,36,En,30
28,Sp,3,Du,38
29,It,41,En,48
30,It,23,It,48
31,Ta,22,Ge,47
32,Sp,48,En,12
33,Sp,16,Ge,35
34,Ge,6,Ta,18
35,Du,45,En,18
36,En,36,En,15
37,Sp,4,It,26
38,Ta,34,Ja,17
39,It,9,Ge,31
40,Ja,26,Ta,46
41,Ta,29,Ja,16
42,Sp,47,Du,32
43,Ja,22,Ge,13
44,Du,46,Du,30
45,Sp,46,En,47
46,It,40,Ge,5
47,En,22,Du,8
48,Ta,12,Sp,17
49,Ja,10,It,6
50,Ta,17,Ta,25
51,Ta,5,Sp,38
52,It,5,Du,16
53,Ta,26,Ta,47
54,Ja,27,Ja,3
55,Ta,20,En,14
56,Ta,31,It,35
57,En,34,It,38
58,Ja,47,Sp,11
59,Ja,30,It,2
60,It,30,Sp,35
61,Ge,2,Ge,30
62,Ge,23,Ge,7
63,Du,2,Ge,3
64,Ja,46,En,16
65,It,44,It,15
66,En,32,En,3
67,Ja,35,En,38
68,En,37,It,43
69,Ta,9,Ge,46
70,Ja,18,Du,19
71,It,27,It,33
72,Ja,34,Ta,38
73,Ge,28,Ge,45
74,Ge,14,Ja,32
75,Ja,1,Sp,10
76,Ta,44,Ja,4
77,Du,47,Du,31
78,It,46,Sp,29
79,En,24,Ge,36
80,Du,44,En,7
81,En,31,Ge,4
82,Sp,21,Ja,13
83,It,14,Ge,48
84,Du,48,It,4
85,It,34,It,37
86,Sp,43,Sp,40
87,Ta,35,It,31
88,Du,39,Ja,2
89,Sp,15,Ta,40
90,Du,26,Ja,28
91,Ta,8,En,21
92,En,23,Ta,39
93,Ge,1,En,25
94,It,1,Ja,48
95,Du,23,Ta,23
96,Ja,6,Du,3
97,Ja,31,Sp,36
98,Ge,19,En,10
99,It,17,Sp,42
100,Ja,39,Ja,25
101,Ja,41,Sp,33
102,It,45,Ge,39
103,En,40,Du,13
104,Ta,30,Du,22
105,En,39,En,29
106,It,28,Du,14
107,Ge,42,En,46
108,Sp,28,Ta,2
109,Ta,7,It,39
110,Ge,29,Du,20
111,Ge,43,Sp,22
112,Ja,21,Ge,41
113,En,17,Du,4
114,Ta,45,Ge,27
115,Ge,44,Sp,18
116,Du,11,It,32
117,Du,17,It,19
118,Ja,7,Ge,17
119,Sp,26,Sp,27
120,Sp,37,Sp,25
121,Ja,9,Ja,29
122,Ta,13,Ta,32
123,Sp,31,Sp,41
124,Sp,44,Ta,37
125,En,5,Sp,7
126,Ja,37,It,3
127,En,27,En,6
128,En,28,En,19
129,Ta,24,Ge,38
130,Ge,11,Ge,40
131,Ge,10,Du,41
132,Ta,21,Du,36
133,En,11,Du,12
134,Ta,33,En,9
135,Ge,18,It,13
136,Sp,20,Ge,22
137,It,10,Ge,26
138,Sp,12,Du,25
139,En,26,Sp,8
140,Sp,30,It,42
141,It,20,Du,35
142,Ge,34,Ge,21
143,Sp,24,Ta,28
144,It,7,Ja,14
145,It,12,It,8
146,It,29,Sp,14
147,Ta,15,Ta,14
148,Ja,45,Ge,32
149,Du,37,Du,5
150,It,21,Ta,10
151,Ge,12,Sp,2
152,Du,28,Du,29
153,Ja,43,Ja,12
154,En,2,Ja,44
155,Sp,39,En,44
156,It,16,En,8
157,Ta,1,Ja,42
158,It,47,En,13
159,Ja,33,Ja,11
160,Ge,24,En,45
161,Du,21,Ta,36
162,Ta,27,Du,18
163,Ta,16,Du,15
164,Ja,20,Sp,13
165,Ge,16,Du,33
166,Ta,4,Ta,6
167,Ta,41,Ta,3
168,Du,6,Ge,15
